,MVT_GT_Jacksonville FL
2017-02-12,79.0
2017-02-19,27.0
2017-03-05,16.0
2017-04-02,20.0
2017-04-23,21.0
2017-05-07,45.0
2017-05-28,27.0
2017-06-04,25.0
2017-06-18,22.0
2017-07-16,19.0
2017-07-23,100.0
2017-08-13,29.0
2017-09-10,22.0
2017-10-01,24.0
2017-10-29,39.0
2017-12-10,19.0
2017-12-17,52.0
2017-12-31,53.0
2018-01-28,52.22966378504573
2018-03-11,40.50494756113097
2018-03-25,41.73726711688565
2018-04-01,22.3509531141975
2018-04-08,64.08822023108314
2018-05-06,15.189355335424114
2018-05-13,15.189355335424114
2018-05-27,24.815592225706855
2018-07-01,23.217112892074837
2018-08-05,71.33574645051766
2018-09-16,45.934225784149675
2018-10-14,20.252473780565484
2018-10-28,35.0
2018-11-18,36.307988893866934
2018-11-25,15.555515113301452
2019-01-20,16.42167489117879
2019-03-03,29.87871067084823
2019-03-10,27.414071559338872
2019-03-17,42.10342689476299
2019-03-24,72.11597778773387
2019-04-07,18.520154224810806
2019-05-19,24.08327266995218
2019-05-26,23.58327266995218
2019-06-09,26.181752003584194
2019-06-16,18.153994446933467
2019-06-23,19.0
2019-08-18,16.055515113301453
2019-10-13,68.65133867622453
2019-11-10,19.386314002688145
2019-11-17,26.055515113301453
2019-11-24,22.717112892074837
2019-12-01,48.89886489565903
2019-12-08,31.611030226602903
2019-12-15,16.42167489117879
2019-12-22,18.153994446933467
2019-12-29,25.315592225706855
2020-01-05,38.77262800537629
2020-01-26,15.189355335424114
2020-02-16,11.858556446037419
2020-03-15,14.323195557546775
2020-04-12,18.153994446933467
2020-04-19,26.547911781461533
2020-07-26,16.42167489117879
2020-08-09,27.0
2020-08-16,30.744870448725564
2020-09-13,13.090876001792097
2020-10-04,27.414071559338872
2020-10-11,37.54030844962161
2020-10-25,46.80038556202702
2020-11-08,26.547911781461533
2020-11-22,28.64639111509355
2020-11-29,16.42167489117879
2020-12-06,12.224716223914758
2020-12-13,30.744870448725564
2021-01-10,13.090876001792097
2021-03-21,34.57566933811226
2021-04-04,28.64639111509355
2021-05-02,16.42167489117879
2021-05-23,31.611030226602903
2021-05-30,39.63878778325363
2021-07-18,20.252473780565484
2021-08-01,17.653994446933467
2021-08-15,16.055515113301453
2021-08-22,16.520154224810806
2021-09-05,13.957035779669436
2021-09-26,22.0
2021-10-10,22.3509531141975
2021-10-31,26.181752003584194
2021-11-21,28.280231337216208
2021-12-05,16.42167489117879
2021-12-12,16.42167489117879
2019-01-06,16.111030226602903
2020-06-07,22.701906228395
2022-01-09,25.63118445141371
2022-01-30,29.292782230187097
2022-02-20,19.77262800537629
2022-04-10,16.84334978235758
2022-04-17,11.717112892074839
2022-04-24,12.449432447829517
2022-05-22,46.13613201254468
2022-06-19,13.914071559338872
2022-08-07,27.828143118677744
2022-08-14,25.63118445141371
2022-09-11,13.181752003584194
2022-09-18,15.378710670848227
2022-10-16,25.63118445141371
2022-10-23,13.181752003584194
2022-10-30,24.166545339904356
2022-11-13,22.701906228395
2022-11-27,11.717112892074839
2022-12-04,21.237267116885647
2022-12-11,17.57566933811226
2022-12-18,35.8836582319792
2022-12-25,12.449432447829517
