,MVT_GT_Chicago IL
2017-01-08,23.0
2017-01-15,30.0
2017-01-22,21.0
2017-01-29,42.0
2017-02-05,25.0
2017-02-12,40.0
2017-02-19,40.0
2017-02-26,33.0
2017-03-05,43.0
2017-03-12,31.0
2017-03-19,19.0
2017-03-26,31.0
2017-04-09,44.0
2017-04-16,14.0
2017-04-23,38.0
2017-04-30,26.0
2017-05-07,25.0
2017-05-14,77.0
2017-05-21,9.0
2017-05-28,13.0
2017-06-04,25.0
2017-06-11,27.0
2017-06-18,12.0
2017-06-25,15.0
2017-07-02,90.0
2017-07-09,40.0
2017-07-16,73.0
2017-07-23,28.0
2017-07-30,24.0
2017-08-06,39.0
2017-08-13,38.0
2017-08-20,10.0
2017-08-27,31.0
2017-09-10,35.0
2017-09-17,30.0
2017-09-24,17.0
2017-10-01,19.0
2017-10-15,15.0
2017-10-22,45.0
2017-10-29,50.0
2017-11-05,47.0
2017-11-12,46.0
2017-11-19,23.0
2017-11-26,28.0
2017-12-03,23.0
2017-12-10,30.0
2017-12-17,48.0
2017-12-24,21.0
2017-12-31,31.0
2018-01-07,16.0
2018-01-14,28.0
2018-01-21,49.0
2018-01-28,15.0
2018-02-04,33.0
2018-02-18,32.0
2018-02-25,49.0
2018-03-04,32.0
2018-03-11,16.0
2018-03-18,39.0
2018-04-01,66.0
2018-04-08,21.0
2018-04-15,49.0
2018-04-29,27.0
2018-05-06,17.0
2018-05-13,9.0
2018-05-20,42.0
2018-05-27,37.0
2018-06-03,15.0
2018-06-17,17.0
2018-06-24,19.0
2018-07-01,20.0
2018-07-08,17.0
2018-07-15,12.0
2018-07-22,18.0
2018-07-29,18.0
2018-08-05,21.0
2018-08-12,21.0
2018-08-19,11.0
2018-08-26,24.0
2018-09-02,42.0
2018-09-09,30.0
2018-09-16,30.0
2018-09-30,49.0
2018-10-07,13.0
2018-10-14,17.0
2018-10-21,18.0
2018-10-28,33.0
2018-11-04,18.0
2018-11-11,15.0
2018-11-18,23.0
2018-11-25,13.0
2018-12-02,37.0
2018-12-09,28.0
2018-12-16,71.0
2018-12-23,25.0
2018-12-30,37.0
2019-01-06,25.0
2019-01-13,31.0
2019-01-20,35.0
2019-01-27,13.0
2019-02-03,30.0
2019-02-17,20.0
2019-02-24,27.0
2019-03-03,10.0
2019-03-10,46.0
2019-03-17,18.0
2019-03-24,33.0
2019-03-31,12.0
2019-04-07,23.0
2019-04-14,45.0
2019-04-21,68.0
2019-04-28,28.0
2019-05-05,10.0
2019-05-19,25.0
2019-05-26,27.0
2019-06-02,42.0
2019-06-09,18.0
2019-06-16,23.0
2019-06-23,27.0
