,MVT_GT_Portland OR
2022-09-25,59.09033540022187
2022-10-02,30.0459332543501
2022-10-09,80.12248867826693
2022-10-16,39.059713230655134
2022-10-23,37.056651013698456
2022-11-06,28.04287103739343
2022-11-13,25.03827771195842
2022-11-20,45.068899881525155
2022-11-27,37.056651013698456
2022-12-25,36.055119905220124
