,MVT_GT_Austin TX
2017-01-29,16.0
2017-02-05,14.0
2017-03-05,37.0
2017-03-19,36.0
2017-04-02,100.0
2017-04-30,13.0
2017-05-07,19.0
2017-05-14,13.0
2017-05-21,26.0
2017-06-04,54.0
2017-06-11,16.0
2017-06-25,42.0
2017-07-16,14.0
2017-09-10,10.0
2017-09-24,13.0
2017-10-01,57.0
2017-10-08,39.0
2017-11-05,12.0
2017-11-12,49.0
2017-11-19,29.0
2017-12-03,25.0
2017-12-10,42.0
2017-12-24,22.0
2017-12-31,65.0
2018-01-14,17.873709711347978
2018-03-11,20.031150108480322
2018-03-18,77.08134657107817
2018-04-22,16.987896245637195
2018-04-29,20.031150108480322
2018-05-13,23.96021743703423
2018-06-10,18.25952317705876
2018-06-17,30.046725162720485
2018-07-01,18.25952317705876
2018-07-29,23.96021743703423
2018-08-12,40.948113682671426
2018-08-26,30.046725162720485
2018-09-02,18.75952317705876
2018-09-23,40.062300216960644
2018-10-07,37.01904635411752
2018-10-28,20.031150108480322
2018-11-11,28.77509823129892
2018-11-18,53.12112913404393
2018-11-25,29.160911697009702
2018-12-02,13.944642382794068
2018-12-16,26.117657834166575
2018-12-23,19.145336642769543
2018-12-30,16.987896245637195
2019-02-17,18.25952317705876
2019-02-24,33.97579249127439
2019-03-03,16.102082779926413
2019-03-17,40.448113682671426
2019-04-21,50.963688736911585
2019-04-28,24.846030902745014
2019-05-12,30.046725162720485
2019-05-19,42.719740614092984
2019-05-26,43.99136754551455
2019-07-28,28.27509823129892
2019-09-01,15.716269314215634
2019-09-08,47.03462140835768
2019-09-15,13.944642382794068
2019-11-03,15.716269314215634
2020-01-26,20.031150108480322
2020-02-23,26.117657834166575
2020-03-01,28.27509823129892
2020-03-15,11.287201985661724
2020-04-05,15.216269314215634
2020-04-19,12.673015451372507
2020-04-26,14.330455848504851
2020-05-10,22.188590505612666
2020-06-07,19.145336642769543
2020-06-21,10.901388519950942
2020-07-12,13.944642382794068
2020-07-19,44.87718101122533
2020-07-26,11.787201985661724
2020-08-09,35.247419422695955
2020-09-06,20.916963574191104
2020-09-27,13.944642382794068
2020-10-04,16.987896245637195
2020-10-25,44.87718101122533
2020-11-22,23.07440397132345
2020-12-20,14.830455848504851
2021-01-10,26.117657834166575
2021-01-31,33.97579249127439
2021-02-14,42.219740614092984
2021-02-21,13.944642382794068
2021-02-28,13.944642382794068
2021-03-07,11.787201985661724
2021-03-14,16.987896245637195
2021-03-21,25.231844368455793
2021-03-28,20.031150108480322
2021-04-18,18.75952317705876
2021-05-09,12.673015451372507
2021-05-30,39.17648675124986
2021-06-06,49.19206180549003
2021-06-13,11.787201985661724
2021-06-27,15.716269314215634
2021-07-04,36.13323288840674
2021-07-18,16.102082779926413
2021-07-25,40.062300216960644
2021-08-29,20.916963574191104
2021-09-05,15.216269314215634
2021-09-12,50.463688736911585
2021-10-03,12.173015451372507
2021-10-10,29.160911697009702
2021-11-21,16.987896245637195
2021-12-05,13.944642382794068
2021-12-12,54.89275606546549
2021-12-19,36.13323288840674
2022-01-23,14.660911697009702
2022-02-27,10.802777039901885
2022-03-13,23.148807942646897
2022-03-20,15.432538628431265
2022-04-10,10.802777039901885
2022-04-17,9.259523177058758
2022-05-01,19.290673285539082
2022-05-08,10.802777039901885
2022-05-15,16.97579249127439
2022-05-29,18.519046354117517
2022-06-19,31.636704188284092
2022-07-03,20.83392714838221
2022-07-10,10.802777039901885
2022-07-17,20.062300216960644
2022-07-24,28.55019646259784
2022-07-31,33.95158498254878
2022-08-07,27.778569531176277
2022-08-14,15.432538628431265
2022-08-21,23.920434874068462
2022-08-28,13.117657834166575
2022-09-18,21.60555407980377
2022-10-02,17.747419422695955
2022-10-16,23.148807942646897
2022-10-30,22.377181011225336
2022-11-13,13.889284765588139
2022-11-20,45.52598895387223
2022-12-18,20.83392714838221
2022-12-25,43.21110815960754
