,MVT_GT_Washington DC (Hagerstown MD)
2017-01-08,9.0
2017-01-15,33.0
2017-01-22,19.0
2017-01-29,19.0
2017-02-05,9.0
2017-02-12,13.0
2017-02-19,22.0
2017-02-26,100.0
2017-03-19,15.0
2017-03-26,26.0
2017-04-02,10.0
2017-04-16,23.0
2017-04-23,9.0
2017-04-30,23.0
2017-05-07,12.0
2017-05-21,25.0
2017-05-28,24.0
2017-06-11,33.0
2017-06-18,36.0
2017-07-16,10.0
2017-08-13,27.0
2017-08-20,42.0
2017-08-27,31.0
2017-09-03,23.0
2017-09-10,28.0
2017-09-24,33.0
2017-10-01,13.0
2017-10-15,12.0
2017-10-22,52.0
2017-10-29,22.0
2017-11-12,28.0
2017-11-26,19.0
2017-12-10,14.0
2017-12-17,21.0
2017-12-24,15.0
2018-01-07,43.94579495352531
2018-01-14,16.028949373240962
2018-01-21,33.09316203803132
2018-02-04,29.987372163383135
2018-02-25,16.028949373240962
2018-03-11,9.817369623944579
2018-03-18,26.88158228873494
2018-03-25,12.155527852818073
2018-04-01,17.06421266479036
2018-04-08,18.86710760211446
2018-04-15,12.155527852818073
2018-04-29,14.993686081691568
2018-06-03,11.887896207043374
2018-06-17,24.043424059861447
2018-07-01,22.240529122537353
2018-07-08,33.09316203803132
2018-07-15,16.79658101901566
2018-07-22,10.352632915493977
2018-07-29,10.852632915493977
2018-08-12,38.769478495778316
2018-08-19,26.11395064296024
2018-08-26,24.043424059861447
2018-09-02,10.085001269719278
2018-09-09,33.86079368380602
2018-09-16,11.120264561268677
2018-09-23,31.022635454932534
2018-09-30,27.14921393450964
2018-10-14,17.83184431056506
2018-10-21,16.29658101901566
2018-10-28,14.993686081691568
2018-11-04,41.87526837042651
2018-11-11,35.66368862113012
2018-11-18,21.205265830987955
2018-11-25,24.811055705636146
2018-12-02,16.028949373240962
2018-12-09,16.028949373240962
2018-12-30,12.923159498592772
2019-01-06,31.022635454932534
2019-01-13,17.83184431056506
2019-01-20,25.346318997185545
2019-01-27,11.120264561268677
2019-02-24,18.09947595633976
2019-03-31,50.92500634859639
2019-04-14,18.86710760211446
2019-04-21,9.317369623944579
2019-04-28,15.261317727466267
2019-05-05,19.902370893663857
2019-05-26,14.993686081691568
2019-06-02,15.261317727466267
2019-06-16,18.09947595633976
2019-06-23,18.09947595633976
2019-06-30,24.043424059861447
2019-07-07,24.043424059861447
2019-07-21,39.804741787327714
2019-07-28,36.69895191267952
2019-08-04,29.219740517608436
2019-08-11,18.86710760211446
2019-08-25,26.88158228873494
2019-09-01,17.83184431056506
2019-09-08,16.028949373240962
2019-09-29,12.155527852818073
2019-10-06,12.923159498592772
2019-10-27,35.93132026690482
2019-11-03,27.14921393450964
2019-11-10,20.170002539438556
2019-11-17,23.775792414086748
2019-12-01,28.184477226059037
2019-12-08,35.93132026690482
2019-12-15,23.008160768312052
2019-12-22,29.719740517608436
2019-12-29,12.155527852818073
2020-01-05,29.987372163383135
2020-01-12,25.078687351410846
2020-02-16,12.155527852818073
2020-02-23,8.78210633239518
2020-03-08,12.923159498592772
2020-03-15,18.86710760211446
2020-03-29,8.78210633239518
2020-04-05,16.29658101901566
2020-04-12,13.95842279014217
2020-04-26,8.014474686620481
2020-05-10,10.085001269719278
2020-05-17,10.085001269719278
2020-05-24,46.016321536624105
2020-05-31,25.846318997185545
2020-06-07,14.726054435916868
2020-06-14,27.91684558028434
2020-06-21,12.923159498592772
2020-06-28,14.993686081691568
2020-07-05,22.740529122537353
2020-07-12,9.817369623944579
2020-07-19,20.937634185213255
2020-08-02,19.134739247889158
2020-08-09,9.817369623944579
2020-08-16,22.740529122537353
2020-08-23,23.775792414086748
2020-08-30,20.170002539438556
2020-09-06,8.28210633239518
2020-09-13,17.83184431056506
2020-09-27,28.952108871833737
2020-10-04,9.04973797816988
2020-10-18,20.170002539438556
2020-11-08,17.06421266479036
2020-11-15,20.170002539438556
2020-11-29,20.170002539438556
2020-12-06,39.037110141553015
2020-12-13,42.91053166197591
2020-12-20,11.887896207043374
2020-12-27,28.952108871833737
2021-01-03,38.001846850003616
2021-01-10,25.078687351410846
2021-01-31,19.134739247889158
2021-02-07,16.028949373240962
2021-02-14,29.987372163383135
2021-02-21,29.987372163383135
2021-02-28,40.07237343310241
2021-03-14,24.811055705636146
2021-03-21,29.219740517608436
2021-03-28,43.94579495352531
2021-04-04,11.120264561268677
2021-04-11,28.952108871833737
2021-04-18,13.95842279014217
2021-05-02,17.83184431056506
2021-05-09,40.84000507887711
2021-05-23,29.987372163383135
2021-05-30,20.937634185213255
2021-06-06,39.037110141553015
2021-06-13,17.83184431056506
2021-06-27,24.811055705636146
2021-07-04,12.155527852818073
2021-07-11,34.12842532958072
2021-07-18,32.057898746481925
2021-07-25,28.184477226059037
2021-08-08,31.790267100707233
2021-08-15,20.937634185213255
2021-08-22,31.790267100707233
2021-09-05,28.952108871833737
2021-09-12,21.205265830987955
2021-09-19,19.902370893663857
2021-10-03,12.655527852818073
2021-10-10,13.69079114436747
2021-10-17,12.923159498592772
2021-10-24,18.09947595633976
2021-10-31,15.261317727466267
2021-11-14,14.993686081691568
2021-11-21,34.89605697535542
2021-11-28,21.972897476762654
2021-12-12,34.89605697535542
2021-12-19,47.051584828173496
2021-12-26,20.937634185213255
2022-01-02,12.311055705636146
2022-01-09,33.72158736761205
2022-01-16,33.72158736761205
2022-01-30,31.580534201414462
2022-02-06,27.83369116056868
2022-02-13,26.227901285920485
2022-02-27,25.15737470282169
2022-03-06,28.368954452118075
2022-03-13,27.29842786901928
2022-03-20,30.51000761831567
2022-04-03,35.862640533809646
2022-04-10,34.25685065916145
2022-04-24,31.580534201414462
2022-05-08,37.468430408457834
2022-05-15,10.170002539438556
2022-05-22,27.83369116056868
2022-05-29,24.086848119722895
2022-06-05,19.269478495778316
2022-06-19,14.452108871833737
2022-06-26,18.198951912679522
2022-07-03,42.82106332395181
2022-07-10,15.522635454932532
2022-07-17,15.522635454932532
2022-07-24,24.622111411272293
2022-07-31,31.580534201414462
2022-08-07,53.526329154939766
2022-08-14,25.15737470282169
2022-08-21,14.452108871833737
2022-08-28,45.497379781698804
2022-09-11,23.0163215366241
2022-09-18,38.53895699155663
2022-09-25,12.846318997185545
2022-10-02,25.15737470282169
2022-10-09,31.580534201414462
