,MVT_GT_Chicago IL
2017-01-01,23.0
2017-01-08,43.0
2017-01-15,41.0
2017-01-22,41.0
2017-01-29,44.0
2017-02-12,16.0
2017-02-19,26.0
2017-02-26,11.0
2017-03-05,33.0
2017-03-12,28.0
2017-03-19,35.0
2017-03-26,19.0
2017-04-02,24.0
2017-04-09,10.0
2017-04-16,26.0
2017-04-23,29.0
2017-04-30,46.0
2017-05-07,36.0
2017-05-14,44.0
2017-05-21,20.0
2017-05-28,17.0
2017-06-04,17.0
2017-06-11,27.0
2017-06-18,15.0
2017-06-25,27.0
2017-07-02,100.0
2017-07-09,41.0
2017-07-16,30.0
2017-07-23,22.0
2017-07-30,62.0
2017-08-06,28.0
2017-08-13,19.0
2017-08-20,15.0
2017-08-27,21.0
2017-09-10,34.0
2017-09-17,18.0
2017-10-01,24.0
2017-10-15,18.0
2017-10-22,28.0
2017-10-29,36.0
2017-11-05,31.0
2017-11-12,39.0
2017-11-19,15.0
2017-11-26,35.0
2017-12-03,21.0
2017-12-10,25.0
2017-12-17,30.0
2017-12-24,31.0
2017-12-31,59.0
2018-01-14,34.97614725942382
2018-01-21,71.92319158881563
2018-01-28,12.810830954791934
2018-02-04,22.165316304631883
2018-02-11,23.650764839615878
2018-02-18,12.810830954791934
2018-02-25,25.121661909583867
2018-03-04,21.17986776964789
2018-03-11,19.7089706996799
2018-03-18,55.67056649408771
2018-03-25,11.825382419807939
2018-04-01,26.107110444567866
2018-04-15,31.03435311948784
2018-04-22,36.94704432939181
2018-04-29,33.00525018945583
2018-05-13,21.17986776964789
2018-05-20,39.40338993434379
2018-05-27,17.73807362971191
2018-06-03,43.34518407427977
2018-06-10,13.29627948977593
2018-06-17,24.636213374599873
2018-06-24,26.607110444567866
2018-07-01,35.96159579440781
2018-07-08,25.121661909583867
2018-07-15,15.26717655974392
2018-07-22,34.97614725942382
2018-07-29,31.03435311948784
2018-08-05,31.03435311948784
2018-08-12,40.38883846932779
2018-08-19,29.06345604951985
2018-08-26,22.165316304631883
2018-09-02,53.69966942411972
2018-09-09,33.00525018945583
2018-09-16,14.781728024759925
2018-09-23,15.76717655974392
2018-09-30,9.85448534983995
2018-10-07,32.019801654471834
