,MVT_GT_Chicago IL
2017-01-01,21.0
2017-01-08,26.0
2017-01-15,61.0
2017-01-22,21.0
2017-01-29,34.0
2017-02-05,32.0
2017-02-12,21.0
2017-02-19,41.0
2017-02-26,13.0
2017-03-05,13.0
2017-03-12,21.0
2017-03-26,11.0
2017-04-09,23.0
2017-04-16,18.0
2017-04-23,32.0
2017-04-30,30.0
2017-05-07,22.0
2017-05-14,13.0
2017-05-21,23.0
2017-05-28,22.0
2017-06-04,26.0
2017-06-11,18.0
2017-06-18,31.0
2017-06-25,23.0
2017-07-02,100.0
2017-07-09,32.0
2017-07-16,33.0
2017-07-23,9.0
2017-07-30,26.0
2017-08-06,41.0
2017-08-13,25.0
2017-08-27,10.0
2017-09-10,27.0
2017-10-01,8.0
2017-10-08,8.0
2017-10-15,10.0
2017-10-22,36.0
2017-10-29,35.0
2017-11-05,42.0
2017-11-12,52.0
2017-11-19,14.0
2017-11-26,28.0
2017-12-03,10.0
2017-12-10,25.0
2017-12-17,24.0
2017-12-24,10.0
2017-12-31,36.0
2018-01-07,16.802326340848218
2018-01-14,24.953489511272323
2018-01-21,19.186047397656253
2018-01-28,22.06976845446429
2018-02-04,14.879845636309526
2018-02-11,25.914729863541673
2018-02-18,24.953489511272323
2018-02-25,35.48837373850447
2018-03-04,53.75194043162203
2018-03-11,11.99612457950149
2018-03-18,19.686047397656253
2018-03-25,22.06976845446429
2018-04-01,33.104652681696436
2018-04-08,39.83333514758185
2018-04-15,59.0193825452381
2018-04-22,11.99612457950149
2018-04-29,30.2209316248884
2018-05-06,14.879845636309526
2018-05-13,41.75581585212054
2018-05-20,22.06976845446429
2018-05-27,34.06589303396578
2018-06-03,42.21705620438989
2018-06-10,37.91085444304316
2018-06-17,23.031008806733634
2018-06-24,22.06976845446429
2018-07-01,13.918605284040181
2018-07-15,8.151163170424109
2018-07-22,17.26356669311756
2018-07-29,17.26356669311756
2018-08-05,32.14341232942709
2018-08-12,9.612403522693455
2018-08-19,11.034884227232144
2018-08-26,36.94961409077382
2018-09-02,49.40697902254465
2018-09-09,26.875970215811016
2018-09-23,30.7209316248884
2018-09-30,25.914729863541673
2018-10-07,22.06976845446429
2018-10-21,28.79845092034971
2018-10-28,33.104652681696436
2018-11-04,18.22480704538691
2018-11-11,21.108528102194946
2018-11-18,30.2209316248884
2018-11-25,17.26356669311756
2018-12-02,38.872094795312506
2018-12-09,34.06589303396578
2018-12-16,52.79070007935269
2018-12-23,11.99612457950149
2018-12-30,33.604652681696436
2019-01-06,27.837210568080362
2019-01-13,34.56589303396578
2019-01-20,19.186047397656253
2019-01-27,29.75969127261905
2019-02-03,44.13953690892858
2019-02-10,28.29845092034971
2019-02-17,13.918605284040181
2019-02-24,11.99612457950149
2019-03-03,14.879845636309526
2019-03-10,15.841085988578872
2019-03-17,30.2209316248884
2019-03-24,26.875970215811016
2019-03-31,18.72480704538691
2019-04-07,11.034884227232144
2019-04-14,31.182171977157743
2019-04-21,46.06201761346727
2019-04-28,35.02713338623512
2019-05-05,15.341085988578872
2019-05-12,30.2209316248884
2019-05-19,37.91085444304316
2019-05-26,21.108528102194946
2019-06-02,29.25969127261905
2019-06-09,16.302326340848218
2019-06-16,25.414729863541673
2019-06-23,11.99612457950149
2019-06-30,24.953489511272323
2019-07-07,20.1472877499256
2019-07-14,27.337210568080362
2019-07-21,24.953489511272323
2019-07-28,24.953489511272323
2019-08-04,36.94961409077382
2019-08-11,51.329459727083346
2019-08-18,52.79070007935269
2019-08-25,27.337210568080362
2019-09-01,36.94961409077382
2019-09-08,13.918605284040181
2019-09-15,47.02325796573662
2019-09-22,23.99224915900298
2019-09-29,25.914729863541673
2019-10-06,45.100777261197926
2019-10-13,23.99224915900298
2019-10-20,28.29845092034971
2019-11-03,34.06589303396578
2019-11-10,20.6472877499256
2019-11-24,24.953489511272323
2019-12-01,35.98837373850447
2019-12-08,29.25969127261905
2019-12-15,57.09690184069942
2019-12-22,31.182171977157743
2019-12-29,45.600777261197926
2020-01-05,53.75194043162203
2020-01-12,31.182171977157743
2020-01-19,26.375970215811016
2020-01-26,25.914729863541673
2020-02-02,32.14341232942709
2020-02-09,26.375970215811016
2020-02-16,22.06976845446429
2020-03-01,17.76356669311756
2020-03-15,12.957364931770837
2020-03-22,14.879845636309526
2020-04-05,14.879845636309526
2020-04-12,13.918605284040181
2020-04-26,17.76356669311756
2020-05-10,19.686047397656253
2020-05-17,16.302326340848218
2020-05-24,30.2209316248884
2020-05-31,46.06201761346727
2020-06-07,20.1472877499256
2020-06-14,18.22480704538691
2020-06-21,10.0736438749628
2020-06-28,24.953489511272323
2020-07-05,13.918605284040181
2020-07-12,54.213180783891374
2020-07-19,27.337210568080362
2020-07-26,29.25969127261905
2020-08-02,27.337210568080362
2020-08-09,22.06976845446429
2020-08-16,24.953489511272323
2020-08-23,17.76356669311756
2020-09-13,34.06589303396578
2020-09-20,31.182171977157743
2020-09-27,24.953489511272323
2020-10-04,12.957364931770837
2020-10-11,39.33333514758185
2020-10-25,36.94961409077382
2020-11-01,29.25969127261905
2020-11-08,16.802326340848218
2020-11-15,50.368219374814
2020-11-22,28.79845092034971
2020-11-29,17.76356669311756
2020-12-06,30.2209316248884
2020-12-13,24.453489511272323
2020-12-20,47.98449831800596
2020-12-27,43.178296556659234
2021-01-03,32.14341232942709
2021-01-10,47.02325796573662
2021-01-17,40.7945754998512
2021-01-31,52.79070007935269
2021-02-07,11.034884227232144
2021-02-28,23.031008806733634
2021-03-07,21.108528102194946
2021-03-14,25.914729863541673
2021-03-28,48.945738670275304
2021-04-04,23.99224915900298
2021-04-11,33.104652681696436
2021-04-18,30.7209316248884
2021-04-25,59.0193825452381
2021-05-02,23.031008806733634
2021-05-16,27.837210568080362
2021-05-23,58.05814219296876
2021-05-30,32.14341232942709
2021-06-06,10.5736438749628
2021-06-13,35.02713338623512
2021-06-20,18.72480704538691
2021-06-27,16.802326340848218
2021-07-04,44.13953690892858
2021-07-11,46.06201761346727
2021-07-18,30.7209316248884
2021-07-25,22.56976845446429
2021-08-01,27.837210568080362
2021-08-15,23.99224915900298
2021-08-22,47.02325796573662
2021-08-29,35.02713338623512
2021-09-05,22.06976845446429
2021-09-12,19.686047397656253
2021-09-19,17.76356669311756
2021-09-26,30.2209316248884
2021-10-03,44.13953690892858
2021-10-17,20.1472877499256
2021-10-24,42.21705620438989
2021-10-31,52.79070007935269
2021-11-07,29.75969127261905
2021-11-14,57.09690184069942
2021-11-21,15.841085988578872
2021-11-28,11.034884227232144
2021-12-05,23.99224915900298
2021-12-12,58.05814219296876
2021-12-19,32.64341232942709
2021-12-26,31.182171977157743
2022-01-02,25.829459727083343
2022-01-09,35.97674747700894
2022-01-16,36.899228181547635
2022-01-23,11.06976845446429
2022-01-30,13.837210568080362
2022-02-06,10.1472877499256
2022-02-13,31.364343954315487
2022-02-20,40.5891509997024
2022-02-27,69.18605284040181
2022-03-06,33.20930536339287
2022-03-13,25.829459727083343
2022-03-20,54.426361567782756
2022-03-27,34.13178606793156
2022-04-03,20.2945754998512
2022-04-10,45.20155452239585
2022-04-17,46.12403522693454
2022-04-24,39.666670295163705
2022-05-01,27.674421136160724
2022-05-08,25.829459727083343
2022-05-15,19.372094795312506
2022-05-22,47.04651593147323
2022-05-29,63.651168613169666
2022-06-05,29.519382545238106
2022-06-12,23.98449831800596
2022-06-19,40.5891509997024
2022-06-26,92.24807045386908
2022-07-03,23.98449831800596
2022-07-10,59.961245795014904
2022-07-17,35.05426677247025
2022-07-24,46.12403522693454
2022-07-31,39.666670295163705
2022-08-07,68.26357213586311
2022-08-14,71.95349495401788
2022-08-21,11.99224915900298
2022-08-28,27.674421136160724
2022-09-04,36.899228181547635
2022-09-11,41.51163170424108
2022-09-18,49.8139580450893
2022-09-25,44.27907381785716
2022-10-02,39.666670295163705
2022-10-09,19.372094795312506
2022-10-16,71.03101424947918
2022-10-23,48.891477340550615
2022-10-30,23.06201761346727
2022-11-06,28.596901840699413
2022-11-13,35.05426677247025
2022-11-20,44.27907381785716
2022-11-27,21.217056204389888
2022-12-04,52.58140015870538
2022-12-11,50.73643874962799
2022-12-18,62.728687908630974
2022-12-25,73.79845636309527
