,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-08,27.0
2017-01-15,68.0
2017-01-22,24.0
2017-02-19,31.0
2017-03-19,84.0
2017-04-02,47.0
2017-04-16,38.0
2017-04-23,25.0
2017-05-14,33.0
2017-05-21,32.0
2017-08-06,100.0
2017-08-13,45.0
2017-08-20,40.0
2017-10-01,28.0
2017-10-15,50.0
2017-10-29,98.0
2017-11-26,34.0
2017-12-03,90.0
2017-12-10,27.0
2017-12-17,62.0
2018-02-04,19.029633692701616
2018-02-11,20.006115377336698
2018-02-25,20.006115377336698
2018-03-04,25.865005485147186
2018-04-01,22.935560431241942
2018-06-03,26.841487169782265
2018-06-17,36.60630401613307
2018-06-24,60.018346132010095
2018-07-15,39.03574907003832
2018-08-05,24.888523800512104
2018-08-12,27.817968854417344
2018-08-26,24.888523800512104
2018-11-04,50.25352928565928
2018-11-11,28.294450539052427
2018-12-02,25.865005485147186
2018-12-16,40.48871243930848
2019-01-27,23.91204211587702
2019-02-17,26.841487169782265
2019-02-24,30.24741390832259
2019-03-03,20.006115377336698
2019-03-10,45.371120862483885
2019-03-17,50.25352928565928
2019-03-31,18.053152008066537
2019-04-07,33.17685896222783
2019-04-28,86.35983330179236
2019-06-09,28.294450539052427
2019-06-23,37.082785700768156
2019-06-30,49.27704760102421
2019-07-07,28.294450539052427
2019-07-14,20.006115377336698
2019-07-21,29.27093222368751
2019-08-04,39.03574907003832
2019-08-11,54.15945602419961
2019-08-25,29.27093222368751
2019-09-22,88.31279667106253
2019-10-06,27.817968854417344
2019-10-13,18.553152008066537
2019-10-20,20.98259706197178
2019-10-27,27.817968854417344
2019-11-03,25.865005485147186
2019-11-10,25.365005485147186
2019-12-01,36.10630401613307
2019-12-08,19.029633692701616
2019-12-22,28.794450539052427
2019-12-29,37.082785700768156
2020-01-05,83.93038824788712
2020-01-19,40.98871243930848
2020-02-02,49.77704760102421
2020-02-16,43.91815749321372
2020-03-15,33.17685896222783
2020-04-05,20.006115377336698
2020-04-12,19.029633692701616
2020-05-17,20.98259706197178
2020-05-24,38.05926738540323
2020-05-31,77.09501645544155
2020-06-07,25.865005485147186
2020-06-28,17.076670323431458
2020-07-12,18.053152008066537
2020-07-19,19.029633692701616
2020-08-02,25.365005485147186
2020-08-09,46.84760254711897
2020-08-16,31.723895592957668
2020-09-06,44.8946391778488
2020-09-13,18.553152008066537
2020-09-20,19.029633692701616
2020-09-27,20.98259706197178
2020-11-15,31.223895592957668
2020-12-13,29.77093222368751
2020-12-20,30.74741390832259
2020-12-27,42.94167580857864
2021-01-03,35.62982233149799
2021-01-10,28.294450539052427
2021-01-24,28.794450539052427
2021-01-31,31.223895592957668
2021-02-14,21.95907874660686
2021-02-28,33.17685896222783
2021-03-07,34.653340646862915
2021-03-14,21.95907874660686
2021-03-28,22.935560431241942
2021-05-16,28.794450539052427
2021-06-13,22.935560431241942
2021-06-20,27.317968854417344
2021-07-25,52.20649265492945
2021-08-08,21.95907874660686
2021-08-29,31.723895592957668
2021-10-24,29.27093222368751
2021-10-31,44.8946391778488
2021-11-14,86.35983330179236
2021-11-21,26.841487169782265
2021-12-05,31.223895592957668
2021-12-19,40.012230754673396
2022-01-09,23.824084231754046
2022-01-16,24.777047601024208
2022-01-23,26.68297433956453
2022-03-06,37.16557140153631
2022-03-20,19.059267385403235
2022-03-27,23.824084231754046
2022-04-03,38.11853477080647
2022-04-10,29.541864447375016
2022-04-17,17.15334064686291
2022-05-01,31.44779118591534
2022-05-08,95.29633692701618
2022-05-29,24.777047601024208
2022-06-05,29.541864447375016
2022-07-10,26.68297433956453
2022-07-17,45.74224172496777
2022-07-24,37.16557140153631
2022-07-31,19.059267385403235
2022-08-07,65.75447247964117
2022-08-14,44.789278355697604
2022-08-21,62.89558237183068
2022-09-18,20.965194123943558
2022-10-09,59.08372889475003
2022-11-06,40.02446150934679
2022-11-13,24.777047601024208
2022-11-27,21.91815749321372
2022-12-04,33.353717924455665
2022-12-11,49.554095202048416
2022-12-18,30.494827816645177
2022-12-25,51.46002194058874
