,MVT_GT_Fresno-Visalia CA
2017-01-01,63.0
2017-01-08,56.0
2017-03-05,84.0
2017-03-19,69.0
2017-03-26,46.0
2017-05-07,35.0
2017-06-11,52.0
2017-07-09,46.0
2017-07-16,24.0
2017-08-20,38.0
2017-09-17,42.0
2017-09-24,45.0
2017-10-15,25.0
2017-11-26,62.0
2017-12-03,45.0
2017-12-17,25.0
2018-01-21,31.0
2018-02-11,50.76308442451365
2018-02-25,20.0
2018-03-04,31.0
2018-04-15,22.0
2018-05-06,38.220651452817904
2018-05-13,47.0
2018-05-27,23.0
2018-06-24,29.627298915087252
2018-07-29,47.76308442451365
2018-10-28,53.0
2018-11-11,23.0
2018-12-02,77.0
2018-12-09,26.0
2018-12-23,96.0
2018-12-30,48.0
2019-01-06,23.0
2019-01-13,40.0
2019-02-24,23.0
2019-03-10,33.0
2019-03-17,34.0
2019-03-31,25.0
2019-04-07,26.0
2019-04-28,30.0
2019-06-02,100.0
2019-06-09,47.0
2019-06-16,40.12729891508725
2019-06-30,35.66124529244385
2019-07-21,53.0
2019-09-08,27.0
2019-09-15,62.381896745261756
2019-09-29,21.0
2019-10-06,31.0
2019-10-27,62.0
2019-11-03,28.0
2019-11-10,61.0
2019-11-17,35.0
2019-11-24,37.0
2019-12-01,29.16124529244385
2019-12-08,35.618812320748106
2019-12-15,31.118812320748102
2019-12-22,23.0
2019-12-29,35.203678264139604
2020-01-05,46.203678264139604
2020-02-02,63.74611123583536
2020-02-23,52.0
2020-03-01,34.0
2020-03-08,26.0
2020-03-15,33.0
2020-03-22,16.0
2020-04-12,16.0
2020-05-24,40.14427210376555
2020-06-07,49.0
2020-06-14,25.601839132069802
2020-07-05,41.5848659433915
2020-07-19,19.0
2020-08-16,47.31400399054856
2020-08-30,42.16124529244385
2020-09-13,17.5848659433915
2020-09-20,39.237624641496204
2020-10-11,21.0
2020-11-01,24.0848659433915
2020-11-08,33.669731886783
2020-11-22,30.610325726408952
2020-12-27,19.0
2021-01-24,24.0
2021-01-31,35.12729891508725
2021-02-14,28.110325726408952
2021-02-28,34.0
2021-03-21,19.0
2021-04-04,39.69519166980045
2021-04-18,35.0
2021-06-13,29.0
2021-07-04,27.0
2021-07-11,99.0
2021-08-15,41.0
2021-09-19,41.0
2021-10-24,54.0
2021-11-21,29.0
2021-11-28,33.0
2021-12-05,81.0
2018-01-14,46.3903833396009
2018-02-04,26.220651452817904
2018-04-22,44.3734101509226
2018-04-29,76.6449811697754
2018-07-15,201.69731886783003
2018-09-02,26.220651452817904
2018-09-09,36.3055173962094
2018-09-16,32.2715710188528
2018-10-14,102.86563262259331
2018-11-25,44.3734101509226
2018-12-16,48.40735652827921
2019-03-03,26.220651452817904
2019-03-24,58.49222247167071
2019-05-26,34.2885442075311
2019-07-14,36.3055173962094
2019-07-28,68.5770884150622
2019-08-04,82.69590073581031
2019-08-18,28.237624641496204
2019-10-13,80.678927547132
2020-01-12,32.2715710188528
2020-01-19,26.220651452817904
2020-03-29,18.1527586981047
2020-04-19,44.3734101509226
2020-06-28,32.2715710188528
2020-08-09,24.203678264139604
2020-10-04,56.47524928299241
2020-10-25,44.3734101509226
2020-11-29,28.237624641496204
2020-12-06,34.2885442075311
2021-01-10,110.93352537730651
2021-02-07,26.220651452817904
2021-04-11,54.45827609431411
2021-05-23,36.3055173962094
2021-06-27,38.3224905848877
2021-07-18,28.237624641496204
2021-08-01,32.2715710188528
2021-08-08,40.339463773566
2021-12-12,26.220651452817904
2021-12-26,56.47524928299241
2022-01-23,56.47524928299241
2022-02-27,52.44130290563581
2022-03-06,44.3734101509226
2022-03-27,30.254597830174504
2022-04-03,24.203678264139604
2022-04-10,24.203678264139604
2022-04-17,46.3903833396009
2022-04-24,66.56011522638391
2022-05-15,50.42432971695751
2022-06-12,60.50919566034901
2022-07-10,30.254597830174504
2022-08-07,56.47524928299241
2022-09-04,24.203678264139604
2022-09-11,40.339463773566
2022-10-02,46.3903833396009
2022-10-09,20.169731886783
2022-10-23,56.47524928299241
2022-10-30,42.3564369622443
2022-11-27,48.40735652827921
2022-12-11,24.203678264139604
2022-12-18,30.254597830174504
2022-12-25,34.2885442075311
