,MVT_GT_Las Vegas NV
2017-01-08,52.0
2017-01-15,30.0
2017-01-22,54.0
2017-02-05,100.0
2017-02-19,54.0
2017-02-26,25.0
2017-03-12,78.0
2017-03-19,48.0
2017-03-26,80.0
2017-04-02,47.0
2017-04-09,90.0
2017-04-16,30.0
2017-05-07,22.0
2017-05-14,41.0
2017-06-04,62.0
2017-06-11,26.0
2017-06-25,63.0
2017-07-16,24.0
2017-07-23,40.0
2017-08-06,29.0
2017-08-13,22.0
2017-08-27,40.0
2017-09-10,37.0
2017-10-29,26.0
2017-12-10,62.0
2018-01-07,33.98282417221516
2018-01-21,45.47676211534992
2018-02-04,54.97221557270099
2018-02-25,48.97524660113361
2018-03-04,36.98130865799885
2018-04-08,23.987875886269524
2018-04-22,33.98282417221516
2018-04-29,78.96009145897051
2018-05-06,49.97474142972818
2018-05-13,25.986865543458652
2018-05-20,22.98838105767496
2018-06-03,47.97575177253905
2018-07-08,42.978277629566236
2018-07-22,40.97928797237711
2018-07-29,37.980803486593416
2018-08-05,39.979793143782544
2018-08-26,26.986360372053213
2018-09-02,92.9530190592944
2018-09-09,73.4626173159977
2018-09-23,30.98433968643147
2018-09-30,42.978277629566236
2018-10-14,59.46968971567381
2018-10-21,37.480803486593416
2018-11-04,26.986360372053213
2018-11-25,28.98535002924234
2018-12-02,30.98433968643147
2019-01-13,77.96059663037596
2019-01-27,57.97070005848468
2019-02-03,22.98838105767496
2019-02-10,25.986865543458652
2019-02-17,56.97120522989012
2019-02-24,21.988886229080396
2019-03-03,41.47878280097167
2019-03-17,23.987875886269524
2019-04-07,21.988886229080396
2019-04-21,39.979793143782544
2019-04-28,36.98130865799885
2019-05-05,91.95352423069984
2019-05-12,40.97928797237711
2019-05-19,65.96665868724119
2019-06-02,22.98838105767496
2019-06-16,51.973731086917304
2019-06-23,43.97777245816079
2019-06-30,76.96110180178138
2019-07-28,25.986865543458652
2019-08-04,33.98282417221516
2019-08-18,22.98838105767496
2019-09-15,25.986865543458652
2019-10-20,31.983834515026032
2019-10-27,97.95049320226723
2019-11-03,39.979793143782544
2019-11-10,80.95908111615964
2019-11-17,29.984844857836904
2019-11-24,24.98737071486409
2019-12-15,28.98535002924234
2020-01-05,18.990401743296708
2020-01-12,34.982319000809724
2020-01-19,27.985855200647777
2020-01-26,55.97171040129555
2020-02-16,65.96665868724119
2020-04-12,26.986360372053213
2020-05-03,27.985855200647777
2020-05-31,81.95857594475422
2020-06-14,70.96413283021401
2020-06-21,54.97221557270099
2020-06-28,59.96968971567381
2020-07-05,77.96059663037596
2020-07-19,62.9681742014575
2020-08-09,28.98535002924234
2020-08-16,36.98130865799885
2020-08-30,33.98282417221516
2020-09-13,47.97575177253905
2020-10-04,61.96867937286294
2020-10-25,46.976256943944485
2020-11-01,20.989391400485836
2020-11-22,36.98130865799885
2020-12-20,29.984844857836904
2020-12-27,39.979793143782544
2021-01-03,64.96716385864663
2021-01-17,58.970194887079245
2021-01-24,50.97423625832274
2021-02-14,46.976256943944485
2021-03-07,28.98535002924234
2021-03-21,30.98433968643147
2021-03-28,22.98838105767496
2021-05-30,64.96716385864663
2021-06-06,41.97878280097167
2021-06-13,24.98737071486409
2021-06-27,66.96615351583576
2021-08-15,19.989896571891272
2021-08-22,32.983329343620596
2021-08-29,66.96615351583576
2021-09-19,99.94948285945635
2021-10-03,33.98282417221516
2021-10-10,45.97676211534992
2021-10-24,28.98535002924234
2021-10-31,29.984844857836904
2021-11-07,46.976256943944485
2021-11-14,24.98737071486409
2021-12-05,25.986865543458652
2021-12-19,49.97474142972818
2022-01-02,54.944431145401985
2022-01-09,48.950493202267225
2022-01-16,36.9626173159977
2022-02-13,32.96665868724119
2022-02-20,19.97979314378254
2022-02-27,47.9515035450781
2022-03-06,31.967669030052065
2022-03-20,21.977772458160793
2022-03-27,36.9626173159977
2022-04-03,19.97979314378254
2022-04-10,59.93937943134762
2022-04-17,16.98282417221516
2022-05-01,41.95756560194334
2022-05-08,26.97272074410643
2022-05-15,30.968679372862937
2022-05-29,32.96665868724119
2022-06-05,27.971710401295557
2022-06-12,25.973731086917304
2022-06-19,30.968679372862937
2022-06-26,75.92321394637365
2022-07-10,34.96463800161945
2022-07-17,24.974741429728176
2022-07-31,29.96968971567381
2022-08-07,34.96463800161945
2022-08-14,25.973731086917304
2022-08-21,67.93129668886064
2022-08-28,20.97878280097167
2022-09-04,28.970700058484685
2022-09-11,53.94544148821286
2022-09-18,19.97979314378254
2022-09-25,21.977772458160793
2022-10-09,25.973731086917304
2022-10-16,21.977772458160793
2022-10-23,60.938369088536746
2022-10-30,64.93432771729326
2022-11-13,19.97979314378254
2022-11-20,23.97575177253905
2022-11-27,56.94241045978024
2022-12-18,26.97272074410643
2022-12-25,26.97272074410643
