,MVT_GT_Houston TX
2017-01-01,41.0
2017-01-08,43.0
2017-01-15,37.0
2017-01-22,31.0
2017-01-29,28.0
2017-02-19,17.0
2017-02-26,33.0
2017-03-05,76.0
2017-03-12,28.0
2017-03-19,13.0
2017-03-26,58.0
2017-04-09,47.0
2017-04-16,52.0
2017-04-23,34.0
2017-04-30,33.0
2017-05-07,22.0
2017-05-14,42.0
2017-05-21,43.0
2017-05-28,15.0
2017-06-11,25.0
2017-06-18,31.0
2017-06-25,33.0
2017-07-02,34.0
2017-07-09,18.0
2017-07-16,15.0
2017-07-23,29.0
2017-08-06,62.0
2017-08-13,62.0
2017-08-20,45.0
2017-08-27,20.0
2017-09-10,59.0
2017-09-17,39.0
2017-10-01,15.0
2017-10-08,23.0
2017-10-15,18.0
2017-10-22,17.0
2017-10-29,26.0
2017-11-12,37.0
2017-11-19,23.0
2017-11-26,26.0
2017-12-03,33.0
2017-12-10,34.0
2017-12-24,33.0
2017-12-31,23.0
2018-01-07,27.065291232437417
2018-01-14,16.897561239127924
2018-01-21,42.81688622240165
2018-01-28,32.64915622909216
2018-02-04,18.04352748829161
2018-02-11,27.065291232437417
2018-02-25,15.251594989964238
2018-03-11,12.959662491636866
2018-03-18,21.98142623578267
2018-03-25,27.065291232437417
2018-04-01,19.689493737455297
2018-04-08,50.69268371738377
2018-04-15,36.08705497658322
2018-04-22,51.338649966547464
2018-04-29,36.08705497658322
2018-05-06,21.98142623578267
2018-05-13,37.73302122574691
2018-05-20,25.919324983273732
2018-05-27,16.397561239127924
2018-06-03,24.773358734110044
2018-06-10,54.630582464874834
2018-06-17,51.338649966547464
2018-06-24,52.98461621571114
2018-07-01,14.605628740800551
2018-07-08,49.04671746822009
2018-07-15,38.878987474910595
2018-07-22,15.751594989964238
2018-07-29,21.98142623578267
2018-08-05,38.378987474910595
2018-08-12,16.897561239127924
2018-08-19,12.459662491636866
2018-08-26,25.419324983273732
2018-09-02,43.96285247156534
2018-09-09,11.813696242473178
2018-09-16,23.127392484946355
2018-09-23,51.838649966547464
2018-09-30,27.065291232437417
2018-10-07,42.31688622240165
2018-10-14,54.130582464874834
2018-10-21,34.94108872741954
2018-10-28,27.065291232437417
2018-11-04,15.251594989964238
2018-11-11,12.959662491636866
2018-11-18,36.08705497658322
2018-11-25,19.189493737455297
2018-12-02,42.81688622240165
2018-12-09,15.251594989964238
2018-12-16,56.922514963202204
2018-12-23,15.751594989964238
2018-12-30,41.17091997323797
2019-01-06,49.04671746822009
2019-01-13,32.14915622909216
2019-01-20,62.50637995985695
2019-01-27,36.08705497658322
2019-02-10,23.127392484946355
2019-02-17,32.14915622909216
2019-02-24,23.627392484946355
2019-03-03,29.85722373076479
2019-03-10,18.04352748829161
2019-03-17,31.003189979928475
2019-03-24,32.14915622909216
2019-03-31,33.79512247825585
2019-04-07,24.273358734110044
2019-04-14,20.835459986618986
2019-04-21,20.835459986618986
2019-04-28,31.503189979928475
2019-05-12,29.85722373076479
2019-05-19,27.565291232437417
2019-05-26,24.273358734110044
2019-06-02,43.96285247156534
2019-06-09,12.959662491636866
2019-06-16,19.189493737455297
2019-06-23,25.919324983273732
2019-06-30,23.127392484946355
2019-07-07,41.67091997323797
2019-07-14,14.105628740800551
2019-07-21,33.79512247825585
2019-07-28,51.838649966547464
2019-08-04,38.878987474910595
2019-08-11,74.96604245149382
2019-08-18,42.81688622240165
