,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-02-05,48.0
2017-02-26,57.0
2017-03-26,40.0
2017-04-02,46.0
2017-04-16,61.0
2017-04-30,25.0
2017-05-14,53.0
2017-06-25,34.0
2017-08-06,41.0
2017-08-13,29.0
2017-08-20,100.0
2017-09-10,30.0
2017-10-01,26.0
2017-10-08,77.0
2017-10-15,34.0
2017-10-22,54.0
2017-11-05,30.0
2017-11-19,30.0
2017-12-03,36.0
2017-12-10,51.0
2018-02-04,66.0
2018-02-25,44.60014404469638
2018-03-04,42.60014404469638
2018-03-25,39.0
2018-04-01,38.416329116113374
2018-04-29,31.0
2018-05-20,26.459537321457503
2018-06-03,24.413583589311752
2018-06-17,39.0
2018-06-24,42.0
2018-07-01,36.413583589311756
2018-07-08,61.916329116113374
2018-07-22,28.0
2018-08-26,42.1433522500405
2018-09-09,31.0
2018-09-23,27.0
2018-10-07,30.0
2018-10-14,48.235259714332
2018-10-21,37.59739851789475
2018-10-28,34.1433522500405
2018-11-11,48.0
2018-11-25,25.413583589311752
2018-12-02,27.0
2018-12-23,31.0
2018-12-30,32.867629857166
2019-01-20,34.0
2019-02-03,35.0
2019-02-24,34.50549105360325
2019-03-17,71.0
2019-04-07,39.735259714332
2019-04-21,23.0
2019-04-28,39.327167178623505
2019-05-26,21.0
2019-06-02,27.0
2019-07-28,64.33265823222675
2019-08-11,44.0
2019-08-25,68.1947970357895
2019-09-08,39.867629857166
2019-09-22,26.0
2019-10-27,31.0
2019-11-03,19.0
2019-11-10,31.732514187530377
2019-11-24,42.0
2019-12-01,34.68656045538462
2019-12-08,23.0
2019-12-22,32.0
2020-01-05,37.4595373214575
2020-01-12,19.0
2020-01-19,64.09739851789476
2020-02-02,31.370375383967627
2020-02-09,49.051444785749
2020-02-23,34.0
2020-03-01,22.0
2020-03-22,54.0
2020-05-10,19.0
2020-05-31,50.23800524113363
2020-06-07,27.640606723238875
2020-06-14,38.0
2020-06-21,22.0
2020-07-12,28.867629857166
2020-07-19,38.09465299109313
2020-07-26,21.82167612502025
2020-08-09,35.28121344647775
2020-08-16,70.0
2020-08-23,23.0
2020-08-30,18.0
2020-09-06,24.0
2020-09-13,32.73251418753038
2020-09-20,24.594652991093128
2020-10-04,21.0
2020-10-11,40.0
2020-10-18,30.0
2020-11-01,57.10563509829963
2020-11-22,45.646097776842126
2020-12-27,49.508236580404876
2021-01-10,27.732514187530377
2021-01-17,28.367629857166
2021-02-14,51.37312091076925
2021-02-28,28.0
2021-03-07,46.465028375060754
2021-03-14,75.0
2021-03-21,25.0
2021-04-04,25.0
2021-04-11,27.232514187530377
2021-05-02,29.0
2021-05-16,48.96228284825913
2021-06-06,95.0
2021-06-27,51.327167178623505
2021-07-04,26.0
2021-08-29,38.140606723238875
2021-10-17,51.59739851789475
2021-10-24,33.0
2021-11-14,40.0
2021-11-21,28.0
2021-12-05,25.0
2021-12-12,52.87312091076925
2021-12-19,38.96228284825913
2021-12-26,26.0
2018-01-14,35.556935839352256
2018-04-08,69.56791794655875
2018-04-22,64.93005675012151
2018-05-13,60.29219555368426
2018-07-15,74.20577914299601
2018-08-05,52.56242689295551
2018-08-12,51.01647316080975
2018-09-02,37.102889571498004
2018-09-30,44.832658232226756
2018-11-04,46.3786119643725
2018-12-09,26.281213446477754
2019-02-17,29.373120910769252
2019-03-03,24.735259714332003
2019-03-10,154.595373214575
2019-03-31,69.56791794655875
2019-05-12,61.838149285830006
2019-06-09,35.556935839352256
2019-06-23,71.11387167870451
2019-06-30,35.556935839352256
2019-07-14,29.373120910769252
2019-07-21,27.827167178623505
2019-08-18,37.102889571498004
2019-09-01,40.194797035789506
2019-09-15,32.465028375060754
2019-10-13,23.18930598218625
2019-12-29,54.108380625101255
2020-01-26,23.18930598218625
2020-02-16,95.84913139303652
2020-03-15,27.827167178623505
2020-04-12,63.384103017975754
2020-04-26,43.286704500081
2020-06-28,21.6433522500405
2020-07-05,72.65982541085026
2020-10-25,35.556935839352256
2020-12-13,46.3786119643725
2020-12-20,69.56791794655875
2021-04-25,37.102889571498004
2021-05-30,43.286704500081
2021-06-13,27.827167178623505
2021-07-11,37.102889571498004
2021-07-18,44.832658232226756
2021-07-25,51.01647316080975
2021-08-15,41.74075076793525
2021-09-05,38.64884330364375
2021-09-26,38.64884330364375
2021-10-03,74.20577914299601
2021-11-07,44.832658232226756
2022-01-09,41.74075076793525
2022-01-23,29.373120910769252
2022-02-06,60.29219555368426
2022-02-13,26.281213446477754
2022-02-20,55.65433435724701
2022-02-27,30.919074642915003
2022-04-10,58.746241821538504
2022-04-17,34.0109821072065
2022-04-24,26.281213446477754
2022-05-08,52.56242689295551
2022-07-03,60.29219555368426
2022-07-17,29.373120910769252
2022-07-24,51.01647316080975
2022-07-31,27.827167178623505
2022-08-07,24.735259714332003
2022-08-14,58.746241821538504
2022-08-21,71.11387167870451
2022-09-11,23.18930598218625
2022-10-09,34.0109821072065
2022-10-23,106.67080751805676
2022-10-30,23.18930598218625
2022-11-06,98.94103885732801
2022-11-20,81.93554780372476
2022-12-11,40.194797035789506
2022-12-18,41.74075076793525
2022-12-25,54.108380625101255
