,MVT_GT_New York NY
2017-01-01,65.0
2017-01-08,53.0
2017-01-15,51.0
2017-01-22,40.0
2017-02-12,44.0
2017-02-19,41.0
2017-02-26,34.0
2017-03-05,30.0
2017-03-12,57.0
2017-03-19,65.0
2017-03-26,33.0
2017-04-02,23.0
2017-04-09,33.0
2017-04-16,34.0
2017-04-23,15.0
2017-04-30,37.0
2017-05-07,41.0
2017-05-14,32.0
2017-05-21,45.0
2017-05-28,38.0
2017-06-04,21.0
2017-06-11,40.0
2017-06-18,33.0
2017-06-25,38.0
2017-07-02,26.0
2017-07-09,41.0
2017-07-16,31.0
2017-07-23,45.0
2017-07-30,36.0
2017-08-06,50.0
2017-08-13,34.0
2017-08-20,31.0
2017-08-27,34.0
2017-09-03,46.0
2017-09-10,24.0
2017-09-17,30.0
2017-09-24,39.0
2017-10-01,29.0
2017-10-08,30.0
2017-10-15,38.0
2017-10-22,50.0
2017-10-29,33.0
2017-11-05,18.0
2017-11-12,100.0
2017-11-19,46.0
2017-11-26,35.0
2017-12-03,27.0
2017-12-10,31.0
2017-12-17,70.0
2017-12-24,56.0
2017-12-31,29.0
2018-01-07,28.951914876039453
2018-01-14,21.94842036063595
2018-01-21,43.8968407212719
2018-01-28,42.020967092421024
2018-02-04,38.26921983471927
2018-02-11,56.02795612322804
2018-02-18,51.838272051100844
2018-02-25,60.21764019535522
2018-03-04,51.338272051100844
2018-03-11,25.2001676183377
2018-03-18,35.01747257701752
2018-03-25,13.569052216381571
2018-04-01,49.024461607824534
2018-04-08,52.776208865526286
2018-04-15,60.21764019535522
2018-04-22,28.01397806161402
2018-04-29,36.8933462058684
2018-05-06,41.08303027799559
2018-05-13,24.262230803912267
2018-05-20,33.141598948166646
2018-05-27,69.0970083396096
2018-06-03,74.72462922616222
2018-06-10,49.96239842224997
2018-06-17,26.638104432763143
2018-06-24,40.14509346357015
2018-07-01,28.951914876039453
2018-07-08,56.96589293765347
2018-07-15,57.903829752078906
2018-07-22,35.01747257701752
2018-07-29,30.82778850489033
2018-08-05,59.77970338092979
2018-08-12,32.203662133741204
2018-08-19,42.020967092421024
2018-08-26,19.134609917359636
2018-09-02,43.8968407212719
2018-09-09,29.889851690464894
2018-09-16,45.272714350122776
2018-09-23,38.76921983471927
2018-09-30,24.262230803912267
2018-10-07,39.70715664914471
2018-10-14,34.07953576259209
2018-10-21,41.08303027799559
2018-10-28,35.01747257701752
2018-11-04,35.955409391442956
2018-11-11,53.21414567995172
2018-11-18,30.32778850489033
2018-11-25,61.65557700978066
2018-12-02,59.77970338092979
2018-12-09,38.76921983471927
2018-12-16,38.26921983471927
2018-12-23,35.955409391442956
2018-12-30,42.020967092421024
2019-01-06,36.3933462058684
2019-01-13,21.94842036063595
2019-01-20,40.14509346357015
2019-01-27,35.01747257701752
2019-02-03,20.072546731785074
2019-02-10,56.96589293765347
2019-02-17,36.8933462058684
2019-02-24,21.010483546210512
2019-03-03,32.703662133741204
2019-03-10,48.08652479339909
2019-03-17,25.2001676183377
2019-03-24,15.882862659657885
2019-03-31,14.944925845232447
2019-04-07,12.131115401956134
2019-04-14,26.138104432763143
2019-04-21,22.886357175061388
2019-04-28,30.82778850489033
2019-05-05,49.96239842224997
2019-05-12,46.21065116454821
2019-05-19,15.882862659657885
2019-05-26,24.262230803912267
2019-06-02,16.820799474083323
2019-06-09,28.951914876039453
2019-06-16,39.70715664914471
2019-06-23,27.076041247188577
2019-06-30,11.693178587530694
2019-07-07,19.634609917359636
2019-07-14,42.95890390684646
2019-07-21,44.83477753569734
2019-07-28,28.951914876039453
2019-08-04,64.90732426748241
2019-08-11,16.820799474083323
2019-08-18,42.95890390684646
2019-08-25,35.01747257701752
2019-09-01,22.386357175061388
2019-09-08,36.8933462058684
2019-09-15,10.255241773105256
2019-09-22,46.71065116454821
2019-09-29,35.01747257701752
2019-10-13,45.772714350122776
2019-10-20,29.889851690464894
2019-10-27,39.20715664914471
2019-11-03,46.21065116454821
2019-11-10,47.14858797897365
2019-11-17,28.01397806161402
2019-11-24,21.44842036063595
2019-12-01,43.8968407212719
2019-12-08,40.64509346357015
2019-12-15,41.08303027799559
2019-12-22,30.32778850489033
2019-12-29,36.3933462058684
2020-01-05,25.7001676183377
2020-01-12,41.08303027799559
2020-01-19,31.26572531931577
2020-01-26,33.641598948166646
2020-02-02,51.838272051100844
2020-02-09,28.951914876039453
2020-02-16,56.02795612322804
2020-02-23,23.824293989486826
2020-03-01,27.076041247188577
2020-03-08,23.824293989486826
2020-03-15,28.951914876039453
2020-03-22,17.25873628850876
2020-03-29,24.762230803912267
2020-04-05,35.01747257701752
2020-04-12,20.072546731785074
2020-04-19,37.83128302029384
2020-04-26,53.21414567995172
2020-05-03,57.903829752078906
2020-05-10,30.82778850489033
2020-05-17,42.95890390684646
2020-05-24,49.96239842224997
2020-05-31,45.772714350122776
2020-06-07,35.01747257701752
2020-06-14,28.951914876039453
2020-06-21,35.955409391442956
2020-06-28,53.21414567995172
2020-07-05,32.703662133741204
2020-07-12,24.262230803912267
2020-07-19,56.96589293765347
2020-07-26,42.020967092421024
2020-08-02,56.96589293765347
2020-08-09,28.951914876039453
2020-08-16,67.72113471075872
2020-08-23,26.138104432763143
2020-08-30,62.0935138242061
2020-09-06,71.91081878288591
2020-09-13,28.01397806161402
2020-09-20,28.01397806161402
2020-09-27,35.01747257701752
2020-10-04,33.141598948166646
2020-10-11,44.83477753569734
2020-10-18,35.01747257701752
2020-10-25,56.02795612322804
2020-11-01,11.193178587530694
2020-11-08,28.01397806161402
2020-11-15,21.010483546210512
2020-11-22,56.02795612322804
2020-11-29,30.32778850489033
2020-12-06,47.14858797897365
2020-12-13,56.46589293765347
2020-12-20,38.76921983471927
2020-12-27,21.010483546210512
2021-01-03,45.272714350122776
2021-01-10,21.94842036063595
2021-01-17,47.14858797897365
2021-01-24,57.403829752078906
2021-01-31,28.01397806161402
2021-02-07,19.134609917359636
2021-02-14,41.08303027799559
2021-02-21,27.076041247188577
2021-02-28,27.076041247188577
2021-03-07,29.389851690464894
2021-03-14,32.203662133741204
2021-03-21,29.389851690464894
2021-03-28,54.152082494377154
2021-04-04,42.95890390684646
2021-04-11,26.138104432763143
2021-04-18,35.955409391442956
2021-04-25,21.94842036063595
2021-05-02,55.590019308802596
2021-05-09,48.08652479339909
2021-05-16,56.96589293765347
2021-05-23,42.020967092421024
2021-05-30,45.772714350122776
2021-06-06,47.64858797897365
2021-06-13,31.26572531931577
2021-06-20,49.96239842224997
2021-06-27,35.01747257701752
2021-07-04,38.76921983471927
2021-07-11,41.08303027799559
2021-07-18,52.776208865526286
2021-07-25,49.96239842224997
2021-08-01,47.14858797897365
2021-08-08,33.141598948166646
2021-08-15,54.652082494377154
2021-08-22,41.08303027799559
2021-08-29,34.57953576259209
2021-09-05,51.838272051100844
2021-09-12,34.07953576259209
2021-09-19,24.762230803912267
2021-09-26,36.8933462058684
2021-10-03,60.71764019535522
2021-10-10,46.71065116454821
2021-10-17,37.83128302029384
2021-10-24,41.08303027799559
2021-10-31,36.8933462058684
2021-11-07,53.21414567995172
2021-11-14,57.903829752078906
2021-11-21,35.955409391442956
2021-11-28,63.969387453056974
2021-12-05,49.96239842224997
2021-12-12,46.71065116454821
2021-12-19,32.203662133741204
2021-12-26,31.76572531931577
2022-01-02,19.269219834719273
2022-01-09,61.31115401956132
2022-01-16,50.80067047335081
2022-01-23,69.1940166792192
2022-01-30,42.917807813692924
2022-02-06,36.786692411736794
2022-02-13,63.93877490611395
2022-02-20,44.669555071394676
2022-02-27,61.31115401956132
2022-03-06,42.04193418484205
2022-03-13,46.42130232909643
2022-03-20,78.82862659657884
2022-03-27,84.0838683696841
2022-04-03,87.5873628850876
2022-04-10,61.31115401956132
2022-04-17,57.80765950415782
2022-04-24,66.56639579266658
2022-05-01,46.42130232909643
2022-05-08,38.538439669438546
2022-05-15,56.05591224645607
2022-05-22,21.020967092421024
2022-05-29,30.65557700978066
2022-06-05,30.65557700978066
2022-06-12,63.06290127726307
2022-06-19,40.2901869271403
2022-06-26,41.16606055599117
2022-07-03,66.56639579266658
2022-07-10,62.1870276484122
2022-07-17,57.80765950415782
2022-07-24,78.82862659657884
2022-07-31,51.67654410220169
2022-08-07,59.55940676185957
2022-08-14,43.7936814425438
2022-08-21,63.06290127726307
2022-08-28,65.6905221638157
2022-09-04,42.917807813692924
2022-09-11,77.95275296772797
2022-09-18,36.786692411736794
2022-09-25,61.31115401956132
2022-10-02,45.54542870024555
2022-10-09,33.28319789633329
2022-10-16,49.92479684449994
2022-10-23,53.42829135990344
2022-10-30,53.42829135990344
2022-11-06,49.92479684449994
2022-11-13,57.80765950415782
2022-11-20,38.538439669438546
2022-11-27,52.552417731052564
2022-12-04,70.94576393692095
2022-12-11,64.81464853496483
2022-12-18,49.92479684449994
2022-12-25,50.80067047335081
