,MVT_GT_Baltimore MD
2017-02-05,45.0
2017-02-19,30.0
2017-02-26,67.0
2017-03-05,60.0
2017-03-19,21.0
2017-03-26,36.0
2017-04-16,100.0
2017-05-07,30.0
2017-07-09,30.0
2017-07-16,43.0
2017-07-23,52.0
2017-08-06,48.0
2017-08-13,55.0
2017-08-27,27.0
2017-09-03,22.0
2017-09-17,25.0
2017-10-08,91.0
2017-10-22,21.0
2017-11-05,35.0
2017-12-24,26.0
2017-12-31,27.0
2018-01-07,55.936474529503734
2018-01-21,43.61123501338968
2018-01-28,32.84020208329464
2018-02-25,40.029925134361164
2018-03-11,22.069169153199592
2018-03-18,31.31309879028513
2018-03-25,23.0962724462091
2018-04-01,23.0962724462091
2018-06-03,50.80095806445621
2018-06-10,23.0962724462091
2018-07-01,24.123375739218602
2018-07-08,54.90937123649423
2018-07-15,27.704685618247115
2018-07-22,27.204685618247115
2018-08-05,23.0962724462091
2018-08-26,27.704685618247115
2018-09-30,41.55702842737067
2018-11-04,30.28599549727563
2018-11-25,53.38226794348473
2018-12-02,29.758892204266125
2018-12-09,37.97571854834216
2018-12-16,25.150479032228105
2018-12-30,36.948615255332655
2019-02-24,22.569169153199592
2019-03-03,34.39440866931365
2019-03-31,36.948615255332655
2019-04-07,31.81309879028513
2019-04-14,54.90937123649423
2019-05-12,45.165441599408695
2019-07-21,23.0962724462091
2019-08-11,71.8430239246463
2019-08-25,45.665441599408695
2019-09-22,47.2196481854277
2019-09-29,41.05702842737067
2019-10-20,41.05702842737067
2019-10-27,22.069169153199592
2019-11-03,43.11123501338968
2019-11-17,47.7196481854277
2019-12-15,39.00282184135166
2019-12-22,39.00282184135166
2019-12-29,22.069169153199592
2020-01-05,20.014962567180582
2020-01-19,43.11123501338968
2020-02-02,34.89440866931365
2020-02-23,34.89440866931365
2020-03-08,25.650479032228105
2020-03-15,41.05702842737067
2020-04-19,14.379446102133063
2020-04-26,23.5962724462091
2020-05-03,24.123375739218602
2020-05-10,36.948615255332655
2020-05-17,42.08413172038018
2020-05-24,53.38226794348473
2020-05-31,29.258892204266125
2020-06-21,16.433652688152073
2020-07-05,37.97571854834216
2020-07-19,31.31309879028513
2020-08-09,36.948615255332655
2020-08-16,44.638338306399184
2020-09-06,17.960755981161576
2020-10-18,53.88226794348473
2020-11-01,87.74957331978887
2021-01-10,21.04206586019009
2021-01-24,33.867305376304145
2021-01-31,16.933652688152073
2021-02-21,52.35516465047522
2021-03-21,17.960755981161576
2021-03-28,18.98785927417108
2021-04-04,20.014962567180582
2021-04-18,21.54206586019009
2021-05-02,27.704685618247115
2021-05-30,74.92433380367481
2021-06-06,37.47571854834216
2021-06-27,26.67758232523761
2021-07-04,27.704685618247115
2021-07-25,34.39440866931365
2021-08-08,35.92151196232315
2021-08-22,40.029925134361164
2021-09-05,54.90937123649423
2021-09-19,56.963577822513244
2021-09-26,55.936474529503734
2021-10-24,52.35516465047522
2021-11-07,25.150479032228105
2021-11-14,36.948615255332655
2021-12-19,20.014962567180582
2022-01-09,25.30095806445621
2022-01-16,105.42065860190088
2022-01-23,29.517784408532247
2022-02-13,30.571990994551257
2022-02-20,14.758892204266123
2022-02-27,18.975718548342158
2022-03-06,20.029925134361168
2022-03-20,20.029925134361168
2022-04-24,12.650479032228105
2022-05-01,53.764535886969455
2022-05-08,23.192544892418194
2022-05-15,17.92151196232315
2022-05-22,98.04121249976782
2022-06-19,31.626197580570267
2022-06-26,23.192544892418194
2022-07-03,47.439296370855395
2022-07-31,21.084131720380178
2022-08-28,35.8430239246463
2022-09-18,15.813098790285133
2022-09-25,24.246751478437204
2022-10-09,25.30095806445621
2022-10-16,50.60191612891242
2022-10-30,36.89723051066531
2022-11-13,15.813098790285133
2022-11-20,28.46357782251324
2022-11-27,34.78881733862729
2022-12-04,31.626197580570267
2022-12-11,49.547709542893415
2022-12-18,27.40937123649423
