,MVT_GT_Chicago IL
2017-01-01,23.0
2017-01-08,43.0
2017-01-15,41.0
2017-01-22,41.0
2017-02-12,16.0
2017-02-19,24.0
2017-02-26,37.0
2017-03-05,33.0
2017-03-12,31.0
2017-03-19,35.0
2017-03-26,19.0
2017-04-02,11.0
2017-04-09,10.0
2017-04-16,26.0
2017-04-23,29.0
2017-04-30,46.0
2017-05-07,29.0
2017-05-14,44.0
2017-05-21,20.0
2017-05-28,17.0
2017-06-04,17.0
2017-06-11,27.0
2017-06-18,15.0
2017-06-25,27.0
2017-07-02,100.0
2017-07-09,39.0
2017-07-16,30.0
2017-07-23,31.0
2017-07-30,62.0
2017-08-06,28.0
2017-08-13,22.0
2017-08-20,30.0
2017-08-27,21.0
2017-09-10,34.0
2017-09-17,18.0
2017-09-24,14.0
2017-10-01,24.0
2017-10-08,13.0
2017-10-15,15.0
2017-10-22,28.0
2017-10-29,36.0
2017-11-05,31.0
2017-11-12,48.0
2017-11-26,35.0
2017-12-03,21.0
2017-12-10,29.0
2017-12-17,30.0
2017-12-24,31.0
2017-12-31,51.0
2018-01-07,33.05792266978102
2018-01-14,34.90704690925698
2018-01-21,9.670183317117726
2018-01-28,12.868431796069626
2018-02-04,12.868431796069626
2018-02-11,23.387739352663303
2018-02-18,51.89828930401647
2018-02-25,24.812301472401273
2018-03-04,21.114052993449377
2018-03-11,45.00179234611268
2018-03-18,56.021099902706354
2018-03-25,11.943869676331651
2018-04-01,26.161425711877225
2018-04-15,40.8789817474228
2018-04-22,36.756171148732925
2018-04-29,33.05792266978102
2018-05-13,23.887739352663303
2018-05-20,39.02985750794685
2018-05-27,17.915804514497474
2018-06-03,19.764928753973425
2018-06-10,13.2929939158076
2018-06-17,24.812301472401273
2018-06-24,26.161425711877225
2018-07-01,11.943869676331651
2018-07-08,24.812301472401273
2018-07-15,15.142118155283551
2018-07-22,26.161425711877225
2018-07-29,31.708798430305077
2018-08-05,31.208798430305077
2018-08-12,40.3789817474228
2018-08-19,28.93511207109115
2018-08-26,22.03861511318735
2018-09-02,53.74741354349243
2018-09-09,32.63336055004305
2018-09-16,17.415804514497474
2018-09-23,43.652668106636725
2018-09-30,10.0947454368557
