,MVT_GT_Baltimore MD
2017-01-01,75.0
2017-01-08,34.0
2017-01-15,32.0
2017-01-22,21.0
2017-02-26,41.0
2017-03-05,22.0
2017-03-19,46.0
2017-04-02,60.0
2017-04-09,46.0
2017-04-23,70.0
2017-05-07,54.0
2017-06-04,73.0
2017-06-18,34.0
2017-06-25,34.0
2017-07-02,100.0
2017-07-16,41.0
2017-07-30,68.0
2017-08-06,27.0
2017-08-20,28.0
2017-08-27,19.0
2017-09-10,41.0
2017-09-17,35.0
2017-09-24,25.0
2017-10-01,25.0
2017-10-08,39.0
2017-11-12,23.0
2017-11-26,23.0
2017-12-24,38.0
2018-01-07,16.0
2018-01-14,20.478419979067247
2018-01-21,31.03249416248688
2018-02-04,29.97575350922259
2018-02-25,45.0
2018-03-18,25.237876754611293
2018-04-01,40.0
2018-04-08,22.0
2018-04-22,29.60814836683927
2018-05-27,22.45950642797915
2018-06-10,41.97841997906725
2018-06-24,21.0
2018-07-08,20.0
2018-07-22,55.93792640704639
2018-08-12,31.95683995813449
2018-08-19,21.0
2018-09-30,47.0
2018-11-04,27.0
2018-11-25,31.0
2018-12-02,33.29195093803093
2018-12-30,46.0
2019-02-03,17.0
2019-02-10,24.0
2019-02-17,25.03249416248688
2019-02-24,33.421679325802955
2019-03-03,37.0
2019-03-10,25.0
2019-03-31,30.994667060310686
2019-04-14,46.0
2019-05-12,64.4568399581345
2019-06-02,38.0
2019-06-09,23.0
2019-06-30,28.0
2019-07-14,18.0
2019-07-21,37.0
2019-09-08,35.0
2019-09-15,48.27303738694283
2019-09-22,24.0
2019-09-29,38.143308999170806
2019-10-06,20.0
2019-11-03,22.0
2019-11-17,43.08390187606186
2019-12-01,32.0
2019-12-15,19.86760514238332
2020-01-05,23.0
2020-01-19,36.69738318259044
2020-02-16,41.0
2020-02-23,33.36493867253866
2020-03-01,19.0
2020-04-12,42.551407713574974
2020-05-10,14.0
2020-05-17,34.681136101347
2020-05-24,44.0
2020-05-31,24.0
2020-06-28,29.38385222362676
2020-07-19,28.627061917927367
2020-08-02,14.0
2020-08-09,21.0
2020-08-23,29.0
2021-01-03,24.329778040207124
2021-03-07,33.43792640704639
2021-04-04,15.0
2021-04-18,45.0
2021-05-02,61.78661799834161
2021-05-30,29.497333530155345
2021-06-06,32.86493867253866
2021-06-13,24.0
2021-06-27,22.0
2021-07-18,47.34335865160591
2021-07-25,21.718963203523195
2021-08-08,19.0
2021-08-22,23.997333530155345
2021-08-29,22.070321264663075
2021-09-12,16.0
2021-09-26,28.0
2021-10-03,51.0
2021-10-24,19.0
2021-11-07,23.200049652435098
2021-11-21,20.84869159129522
2018-04-29,32.58390187606186
2018-05-20,37.76770444725352
2018-06-03,25.919012855958297
2018-07-15,31.102815427149956
2018-07-29,64.42726052766777
2018-08-05,37.76770444725352
2018-09-09,35.546074773885664
2018-10-07,27.4000993048702
2018-10-21,54.059655385284444
2018-10-28,30.362272202694005
2018-12-16,32.58390187606186
2019-03-24,48.87585281409279
2019-06-23,45.17313669181303
2019-08-18,23.697383182590443
2019-08-25,62.94617407875586
2019-10-27,25.178469631502345
2019-12-22,23.697383182590443
2020-01-26,24.437926407046394
2020-02-02,38.50824767170947
2020-03-15,62.20563085429991
2020-04-19,74.05432244559513
2020-06-07,22.95683995813449
2020-06-21,41.470420569533275
2020-09-06,19.254123835854735
2020-09-13,17.773037386942832
2020-10-11,28.14064252932615
2020-10-25,46.65422314072494
2020-11-01,32.58390187606186
2020-11-22,29.621728978238053
2020-11-29,18.513580611398783
2020-12-06,25.919012855958297
2020-12-20,25.178469631502345
2021-01-10,41.470420569533275
2021-02-21,25.919012855958297
2021-03-14,56.2812850586523
2021-03-21,53.319112160828496
2021-03-28,20.735210284766637
2021-04-11,37.76770444725352
2021-05-23,25.178469631502345
2021-06-20,53.319112160828496
2021-07-04,27.4000993048702
2021-08-15,44.43259346735708
2021-09-05,60.72454440538801
2021-09-19,29.621728978238053
2021-10-10,56.2812850586523
2021-10-31,42.95150701844518
2021-11-14,39.98933412062137
2022-01-30,45.17313669181303
2022-02-06,42.21096379398922
2022-02-13,37.76770444725352
2022-02-27,39.98933412062137
2022-03-06,42.95150701844518
2022-03-20,17.773037386942832
2022-04-03,26.659556080414248
2022-04-10,17.03249416248688
2022-05-15,19.994667060310686
2022-05-22,34.06498832497376
2022-06-05,17.03249416248688
2022-06-19,37.76770444725352
2022-06-26,19.254123835854735
2022-07-31,58.50291473202016
2022-08-07,66.64889020103561
2022-08-14,19.254123835854735
2022-09-11,30.362272202694005
2022-09-18,28.881185753782102
2022-10-09,37.76770444725352
2022-10-30,60.72454440538801
2022-11-13,31.102815427149956
2022-11-27,25.919012855958297
2022-12-11,26.659556080414248
2022-12-25,31.102815427149956
