,MVT_GT_Philadelphia PA
2017-01-01,30.0
2017-01-08,39.0
2017-01-15,18.0
2017-01-22,27.0
2017-01-29,78.0
2017-02-05,29.0
2017-02-12,19.0
2017-02-19,21.0
2017-03-12,28.0
2017-03-26,18.0
2017-04-02,22.0
2017-04-16,31.0
2017-04-23,32.0
2017-05-07,25.0
2017-05-14,20.0
2017-05-28,31.0
2017-06-18,26.0
2017-06-25,30.0
2017-07-02,34.0
2017-07-09,35.0
2017-07-16,44.0
2017-07-23,25.0
2017-07-30,13.0
2017-08-06,15.0
2017-08-13,28.0
2017-08-20,64.0
2017-09-03,38.0
2017-09-10,38.0
2017-10-15,25.0
2017-10-22,100.0
2017-10-29,15.0
2017-11-05,14.0
2017-11-12,31.0
2017-11-26,31.0
2017-12-03,24.0
2017-12-17,48.0
2017-12-24,39.0
2017-12-31,24.0
2018-01-07,42.1105701503713
2018-01-14,27.682776949314736
2018-01-21,18.882475622387247
2018-01-28,31.137459370645413
2018-02-04,31.137459370645413
2018-02-11,19.27341210665338
2018-02-18,32.419332339177686
2018-02-25,39.9377606975729
2018-03-04,29.85558640211314
2018-03-18,21.94622155945179
2018-03-25,43.89244311890358
2018-04-01,17.991539138121112
2018-04-08,46.95618905596812
2018-04-15,25.00996749651633
2018-04-22,14.036856716790435
2018-05-06,37.764951244774494
2018-05-13,37.264951244774494
2018-05-20,26.7918404650486
2018-06-03,42.6105701503713
2018-06-10,21.94622155945179
2018-06-17,32.919332339177686
2018-06-24,43.89244311890358
2018-07-01,35.09214179197609
2018-07-08,38.15588772904063
2018-07-15,12.754983748258166
2018-07-22,40.82869718183903
2018-07-29,28.07371343358087
2018-08-05,39.9377606975729
2018-08-12,41.71963366610517
2018-08-19,28.964649917847005
2018-08-26,16.209666169588843
2018-09-02,20.164348590919516
2018-09-09,15.318729685322706
2018-09-16,30.246522886379275
2018-09-23,67.12053764688764
2018-09-30,35.983078276242225
2018-10-14,13.1459202325243
2018-10-21,27.182776949314736
2018-10-28,28.07371343358087
2018-11-11,28.07371343358087
2018-11-18,29.85558640211314
2018-11-25,17.991539138121112
2018-12-02,34.201205307709955
2018-12-09,28.07371343358087
2018-12-16,46.06525257170198
2018-12-23,28.07371343358087
2018-12-30,25.00996749651633
2019-01-06,43.00150663463744
2019-01-13,37.264951244774494
2019-01-27,33.31026882344382
2019-02-03,13.1459202325243
2019-02-10,14.036856716790435
2019-02-17,53.0836809300972
2019-02-24,36.37401476050836
2019-03-03,54.86555389862947
2019-03-10,15.818729685322706
2019-04-14,53.0836809300972
2019-04-21,26.2918404650486
2019-04-28,12.754983748258166
2019-05-05,39.4377606975729
2019-05-12,39.9377606975729
2019-05-26,43.00150663463744
2019-06-23,44.28337960316971
2019-07-07,15.818729685322706
2019-07-14,32.919332339177686
2019-07-21,17.991539138121112
2019-07-28,23.22809452798406
2019-08-04,34.201205307709955
2019-08-11,39.9377606975729
2019-08-18,78.09364842661353
2019-08-25,12.754983748258166
2019-09-01,55.256490382895606
2019-09-08,31.137459370645413
2019-09-29,24.119031012250197
2019-10-06,53.97461741436334
2019-10-13,32.02839585491155
2019-10-20,55.256490382895606
2019-11-03,28.964649917847005
2019-11-10,63.66585522555696
2019-11-17,21.05528507518565
2019-12-01,28.964649917847005
2019-12-15,47.84712554023425
