,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,14.0
2017-01-08,14.0
2017-01-15,19.0
2017-01-22,24.0
2017-01-29,89.0
2017-02-05,15.0
2017-02-12,34.0
2017-02-26,28.0
2017-03-05,17.0
2017-03-12,27.0
2017-03-19,16.0
2017-03-26,31.0
2017-04-02,17.0
2017-04-09,17.0
2017-04-23,31.0
2017-04-30,25.0
2017-05-07,28.0
2017-06-11,16.0
2017-06-18,37.0
2017-06-25,33.0
2017-07-09,42.0
2017-07-16,22.0
2017-07-23,24.0
2017-07-30,13.0
2017-08-06,37.0
2017-08-13,25.0
2017-08-20,44.0
2017-09-10,44.0
2017-09-17,13.0
2017-10-01,11.0
2017-10-08,27.0
2017-10-15,45.0
2017-10-22,18.0
2017-10-29,16.0
2017-11-05,12.0
2017-11-12,100.0
2017-11-26,12.0
2017-12-10,33.0
2018-01-07,13.149619074829245
2018-01-28,11.763003198185345
2018-02-11,19.752774643082894
2018-02-18,19.252774643082894
2018-02-25,11.263003198185345
2018-03-11,13.149619074829245
2018-03-25,19.752774643082894
2018-04-01,32.90239371791213
2018-04-15,38.06224134784384
2018-04-22,38.06224134784384
2018-04-29,13.649619074829245
2018-05-06,29.129161964624338
2018-05-13,15.036234951473144
2018-05-27,39.94885722448774
2018-06-03,39.94885722448774
2018-06-24,15.036234951473144
2018-07-01,11.763003198185345
2018-07-15,32.90239371791213
2018-07-22,37.11893340952189
2018-07-29,23.02600639637069
2018-08-26,13.149619074829245
2018-09-02,33.845701656234084
2018-09-09,17.866158766438993
2018-09-16,15.979542889795095
2018-09-23,27.24254608798044
2018-10-07,51.711860422673084
2018-10-21,33.845701656234084
2018-11-04,22.08269845804874
2018-12-09,23.96931433469264
2019-01-06,22.08269845804874
2019-01-13,48.88193660770723
2019-01-20,13.149619074829245
2019-01-27,19.252774643082894
2019-02-03,27.24254608798044
2019-02-10,43.72208897777553
2019-02-17,23.02600639637069
2019-02-24,88.83079383219496
2019-03-03,12.206311136507296
2019-03-10,19.752774643082894
2019-03-17,18.309466704760943
2019-04-21,61.58824774421453
2019-04-28,49.82524454602918
2019-05-05,15.036234951473144
2019-05-19,30.07246990294629
2019-05-26,17.866158766438993
2019-06-02,19.252774643082894
2019-06-16,14.092927013151193
2019-06-23,30.07246990294629
2019-07-07,21.639390519726792
2019-07-14,36.675625471199936
2019-07-28,20.69608258140484
2019-08-11,21.139390519726792
2019-08-18,15.979542889795095
2019-08-25,33.845701656234084
2019-09-01,22.08269845804874
2019-09-08,16.922850828117042
2019-09-29,19.752774643082894
2019-10-06,29.129161964624338
2019-10-13,17.866158766438993
2019-10-20,13.649619074829245
2019-11-10,23.02600639637069
2019-11-17,16.922850828117042
2019-11-24,35.232317532877985
2019-12-01,13.149619074829245
2019-12-15,54.98509217596088
2019-12-22,33.845701656234084
2019-12-29,37.11893340952189
2020-01-05,14.092927013151193
2020-01-26,23.02600639637069
2020-02-02,26.79923814965849
2020-02-09,15.036234951473144
2020-02-16,11.763003198185345
2020-03-01,8.933079383219496
2020-03-08,34.789009594556035
2020-03-29,10.319695259863396
2020-04-12,12.206311136507296
2020-04-19,11.263003198185345
2020-05-10,15.036234951473144
2020-05-17,42.778781039453584
2020-05-31,11.263003198185345
2020-06-14,17.866158766438993
2020-06-28,10.319695259863396
2020-07-12,16.922850828117042
2020-07-19,18.809466704760943
2020-07-26,17.866158766438993
2020-08-09,15.979542889795095
2020-08-30,8.933079383219496
2020-09-06,11.763003198185345
2020-09-13,13.649619074829245
2020-09-20,19.252774643082894
2020-10-18,21.139390519726792
2020-11-01,14.092927013151193
2020-11-08,14.092927013151193
2020-11-15,32.90239371791213
2020-11-22,29.129161964624338
2020-12-06,27.74254608798044
2020-12-27,54.98509217596088
2021-01-17,12.206311136507296
2021-01-24,30.07246990294629
2021-02-07,23.96931433469264
2021-02-14,15.979542889795095
2021-02-21,29.629161964624338
2021-03-07,15.979542889795095
2021-03-14,28.185854026302387
2021-03-21,22.08269845804874
2021-04-04,40.89216516280968
2021-04-11,28.685854026302387
2021-04-18,12.206311136507296
2021-04-25,23.02600639637069
2021-05-02,24.91262227301459
2021-05-09,28.685854026302387
2021-05-16,12.206311136507296
2021-05-23,27.74254608798044
2021-05-30,12.206311136507296
2021-06-06,11.763003198185345
2021-06-13,13.649619074829245
2021-08-01,21.139390519726792
2021-08-22,46.99532073106333
2021-09-05,19.252774643082894
2021-09-12,27.24254608798044
2021-09-19,66.74809537414623
2021-09-26,15.979542889795095
2021-10-17,27.24254608798044
2021-10-24,16.922850828117042
2021-10-31,23.02600639637069
2021-11-07,13.149619074829245
2021-12-05,16.922850828117042
2022-01-02,17.732317532877985
2022-01-09,18.618933409521887
2022-01-23,13.299238149658489
2022-02-20,36.35125094239987
2022-03-06,24.82524454602918
2022-03-20,22.16539691609748
2022-04-03,12.41262227301459
2022-04-17,32.804787435824274
2022-04-24,22.16539691609748
2022-05-15,19.505549286165785
2022-05-22,20.392165162809682
2022-05-29,60.28987961178515
2022-06-12,34.57801918911207
2022-06-19,29.258323929248675
2022-06-26,39.89771444897547
2022-07-03,25.71186042267308
2022-07-17,33.691403312468175
2022-07-31,10.639390519726792
2022-08-07,37.237866819043774
2022-08-21,20.392165162809682
2022-08-28,26.598476299316978
2022-09-11,12.41262227301459
2022-09-18,9.752774643082892
2022-10-02,15.072469902946288
2022-10-09,25.71186042267308
2022-10-16,13.299238149658489
2022-10-23,15.072469902946288
2022-10-30,23.93862866938528
2022-11-06,27.48509217596088
2022-11-13,23.93862866938528
2022-11-20,86.88835591110212
2022-11-27,9.752774643082892
2022-12-04,74.47573363808755
2022-12-11,9.752774643082892
2022-12-18,47.87725733877056
