,MVT_GT_Tucson AZ
2017-01-22,48.0
2017-02-26,39.0
2017-03-05,18.0
2017-03-19,29.0
2017-03-26,37.0
2017-04-23,43.0
2017-04-30,22.0
2017-06-04,21.0
2017-06-25,34.0
2017-09-03,26.0
2017-09-24,100.0
2017-12-31,27.0
2018-01-07,37.91454723524453
2018-02-18,33.21518127765796
2018-03-04,54.77213787407351
2018-03-18,29.015815320071383
2018-03-25,44.93353276738305
2018-04-08,26.19619574551944
2018-05-06,30.39556170310601
2018-05-20,28.07594212855407
2018-05-27,45.87340595890036
2018-06-17,21.056956596415553
2018-08-05,51.95251829952157
2018-09-02,36.0348008522099
2018-10-21,23.376576170967496
2018-11-18,27.136068937036754
2019-01-13,35.09492766069259
2019-03-03,23.876576170967496
2019-03-17,24.31644936248481
2019-03-24,18.23733702186361
2019-05-05,87.98731915173147
2019-06-23,24.31644936248481
2019-08-04,20.61708340489824
2019-10-13,38.85442042676185
2019-11-17,25.256322554002125
2020-02-23,40.73416680979648
2020-03-15,17.297463830346295
2020-05-17,36.97467404372722
2020-05-24,15.917717447311665
2020-06-14,43.05378638434842
2020-06-28,18.73733702186361
2020-08-23,17.297463830346295
2020-11-01,31.83543489462333
2020-11-15,36.0348008522099
2020-11-22,30.89556170310601
2020-11-29,24.81644936248481
2020-12-20,19.677210213380924
2021-01-17,23.876576170967496
2021-01-31,14.977844255794349
2021-02-07,21.556956596415553
2021-02-14,52.89239149103888
2021-02-28,37.91454723524453
2021-04-04,36.0348008522099
2021-06-27,26.19619574551944
2021-07-25,33.71518127765796
2021-08-01,29.955688511588697
2021-10-17,25.756322554002125
2021-11-21,17.797463830346295
2021-11-28,18.23733702186361
2021-12-05,55.71201106559083
2021-12-19,41.17404000131379
2022-02-13,14.955688511588699
2022-03-06,17.594927660692587
2022-03-20,22.873405958900364
2022-04-17,66.86072511063183
2022-06-19,15.83543489462333
2022-08-07,15.83543489462333
2022-08-21,17.594927660692587
2022-10-30,24.63289872496962
2022-11-20,40.468333619592954
2022-11-27,29.03163064014277
2022-12-04,19.354420426761845
2022-12-11,17.594927660692587
