,MVT_GT_Colorado Springs-Pueblo CO
2017-01-22,41.0
2017-01-29,25.0
2017-02-05,28.0
2017-02-12,22.0
2017-02-19,32.0
2017-03-12,84.0
2017-04-09,22.0
2017-04-30,91.0
2017-05-14,49.0
2017-06-04,29.0
2017-06-25,40.0
2017-08-20,49.0
2017-09-24,36.0
2017-11-19,24.0
2017-11-26,57.0
2017-12-17,29.0
2017-12-24,27.0
2017-12-31,33.0
2018-01-14,24.16744004773011
2018-02-11,59.31022811693877
2018-02-18,29.600928057276132
2018-02-25,55.98511210977925
2018-03-18,36.751160071595166
2018-04-01,38.96790407636817
2018-07-01,38.96790407636817
2018-09-02,30.209300059662638
2018-09-09,36.251160071595166
2018-10-21,27.992556054889626
2018-11-25,45.0097640883007
2019-01-06,27.492556054889626
2019-04-14,27.992556054889626
2019-04-21,49.943252097846724
2019-05-12,21.950696042957098
2019-05-19,45.0097640883007
2019-05-26,48.33488009546022
2019-06-09,29.100928057276132
2019-06-16,43.401392085914196
2019-06-23,26.88418405250312
2019-06-30,68.0688321336443
2019-07-07,25.775812050116613
2019-07-21,55.98511210977925
2019-08-11,37.85953207398167
2019-09-22,99.88650419569345
2019-10-13,43.401392085914196
2019-11-10,29.100928057276132
2019-12-08,19.733952038184086
2020-01-26,25.775812050116613
2020-05-10,29.600928057276132
2020-05-17,27.992556054889626
2020-07-05,21.950696042957098
2020-07-12,34.03441606682215
2020-07-19,23.059068045343604
2020-07-26,19.733952038184086
2020-08-09,32.426044064435644
2020-08-23,20.842324040570595
2020-09-06,49.443252097846724
2020-10-04,53.26836810500624
2020-10-11,27.992556054889626
2020-11-15,19.233952038184086
2020-11-29,22.450696042957098
2021-01-17,34.03441606682215
2021-01-31,37.35953207398167
2021-02-07,37.85953207398167
2021-03-14,30.209300059662638
2021-03-28,35.14278806920866
2021-04-18,54.37674010739275
2021-05-23,51.55162410023323
2021-06-27,46.11813609068721
2021-07-11,30.709300059662638
2021-07-18,21.950696042957098
2021-07-25,65.85208812887129
2021-08-08,53.26836810500624
2021-08-15,98.77813219330694
2021-09-05,23.059068045343604
2021-09-12,60.918600119325276
2021-09-19,37.85953207398167
2021-11-14,36.251160071595166
2021-12-12,49.943252097846724
2022-01-16,38.93580815273635
2022-02-20,63.27068824819657
2022-03-06,121.67440047730109
2022-03-20,48.669760190920435
2022-03-27,26.76836810500624
2022-05-01,53.53673621001248
2022-05-08,24.334880095460218
2022-06-12,23.11813609068721
2022-06-26,41.369296162282374
2022-07-24,30.418600119325273
2022-09-04,26.76836810500624
2022-09-18,38.93580815273635
2022-11-20,19.467904076368175
2022-11-27,25.55162410023323
2022-12-11,23.11813609068721
2022-12-18,19.467904076368175
