,MVT_GT_Columbus OH
2017-01-01,51.0
2017-01-22,33.0
2017-04-02,17.0
2017-05-14,15.0
2017-06-04,17.0
2017-06-11,19.0
2017-06-18,53.0
2017-07-09,35.0
2017-08-06,24.0
2017-08-13,26.0
2017-09-24,23.0
2017-10-22,19.0
2017-10-29,19.0
2017-12-10,17.0
2017-12-17,17.0
2017-12-24,32.0
2018-01-14,27.14564777258894
2018-01-21,28.714216429780144
2018-03-11,18.597098515059294
2018-03-25,25.00851045820653
2018-05-06,32.488491058544966
2018-07-01,18.097098515059294
2018-07-08,21.302804486632912
2018-07-15,34.05705971573617
2018-07-22,17.028529857868087
2018-07-29,28.714216429780144
2018-08-05,21.302804486632912
2018-08-12,25.00851045820653
2018-08-19,47.879883602030645
2018-09-09,22.871373143824115
2018-09-23,43.105608973265824
2018-10-14,23.939941801015323
2018-11-11,34.05705971573617
2018-12-02,19.1656671722505
2018-12-16,29.78278508697135
2018-12-23,34.55705971573617
2019-01-13,21.302804486632912
2019-02-10,13.82282388629447
2019-03-03,13.82282388629447
2019-05-19,35.12562837292738
2019-06-02,19.1656671722505
2019-06-30,34.05705971573617
2019-07-07,29.78278508697135
2019-07-14,44.174177630457024
2019-07-28,35.12562837292738
2019-08-11,36.69419703011859
2019-08-18,21.302804486632912
2019-08-25,20.234235829441705
2019-09-01,23.939941801015323
2019-09-08,19.1656671722505
2019-09-15,26.077079115397737
2019-11-03,13.82282388629447
2019-11-10,17.028529857868087
2019-12-08,13.82282388629447
2019-12-15,19.6656671722505
2019-12-22,18.097098515059294
2020-01-05,18.097098515059294
2020-01-12,27.14564777258894
2020-01-19,25.00851045820653
2020-01-26,20.734235829441705
2020-02-16,18.097098515059294
2020-02-23,18.097098515059294
2020-03-15,11.185686571912058
2020-03-22,15.959961200676883
2020-03-29,29.78278508697135
2020-04-05,22.871373143824115
2020-06-14,15.959961200676883
2020-06-21,22.871373143824115
2020-08-02,19.6656671722505
2020-08-16,15.959961200676883
2020-09-20,27.14564777258894
2020-10-04,26.577079115397737
2020-10-18,23.939941801015323
2020-11-01,13.82282388629447
2020-11-15,31.919922401353766
2020-11-29,37.262765687309795
2020-12-27,26.077079115397737
2021-01-03,32.988491058544966
2021-01-10,22.871373143824115
2021-02-07,25.00851045820653
2021-02-21,19.1656671722505
2021-02-28,26.077079115397737
2021-03-07,20.734235829441705
2021-03-14,11.185686571912058
2021-03-21,13.32282388629447
2021-05-09,32.988491058544966
2021-06-06,100.03404183282612
2021-06-20,18.097098515059294
2021-07-04,67.04555077428114
2021-07-11,39.89990300169221
2021-07-18,31.919922401353766
2021-07-25,19.1656671722505
2021-08-15,31.919922401353766
2021-08-22,18.097098515059294
2021-09-19,23.939941801015323
2021-10-03,19.1656671722505
2021-10-10,17.028529857868087
2021-10-17,28.214216429780144
2021-10-24,22.871373143824115
2021-11-07,15.959961200676883
2021-11-14,20.234235829441705
2021-11-28,13.82282388629447
2021-12-12,25.00851045820653
2021-12-19,39.89990300169221
2022-01-09,22.742746287648234
2022-01-16,27.29129554517788
2022-01-23,48.896904518443705
2022-02-06,14.782785086971352
2022-02-13,30.702707488325117
2022-02-20,19.331334344501
2022-02-27,32.97698211708994
2022-03-27,31.83984480270753
2022-04-03,23.879883602030645
2022-04-10,14.782785086971352
2022-04-17,13.64564777258894
2022-04-24,14.782785086971352
2022-05-01,17.057059715736177
2022-05-08,51.17117914720853
2022-05-15,17.057059715736177
2022-05-22,20.46847165888341
2022-05-29,15.919922401353764
2022-07-03,21.605608973265824
2022-07-17,12.50851045820653
2022-07-24,73.91392543485676
2022-07-31,19.331334344501
2022-08-07,12.50851045820653
2022-08-14,32.97698211708994
2022-08-28,12.50851045820653
2022-09-11,17.057059715736177
2022-09-18,13.64564777258894
2022-09-25,14.782785086971352
2022-10-09,14.782785086971352
2022-10-16,20.46847165888341
2022-10-23,17.057059715736177
2022-10-30,22.742746287648234
2022-11-13,32.97698211708994
2022-11-20,12.50851045820653
2022-12-04,17.057059715736177
2022-12-11,14.782785086971352
2022-12-18,113.71373143824117
2022-12-25,72.77678812047435
