,MVT_GT_Las Vegas NV
2017-01-22,25.0
2017-01-29,33.0
2017-03-19,51.0
2017-03-26,28.0
2017-04-09,19.0
2017-04-16,15.0
2017-05-14,23.0
2017-06-18,15.0
2017-06-25,27.0
2017-07-02,30.0
2017-07-09,33.0
2017-07-16,64.0
2017-07-23,100.0
2017-08-20,21.0
2017-08-27,25.0
2017-09-03,16.0
2017-09-17,10.0
2017-09-24,11.0
2017-10-01,42.0
2017-10-08,31.0
2017-10-29,39.0
2017-11-19,16.0
2017-12-10,39.0
2017-12-17,22.0
2017-12-31,18.0
2018-01-07,14.368462274321582
2018-01-21,28.000078321211006
2018-01-28,35.68430945837179
2018-02-04,21.184270297766293
2018-03-11,14.868462274321582
2018-03-18,19.947424070334137
2018-04-22,18.710577842901976
2018-05-06,30.97377077607532
2018-05-13,22.92111652519845
2018-05-27,25.026385866346686
2018-06-10,16.973731615469816
2018-06-17,22.052693411482373
2018-06-24,28.868501434927083
2018-07-08,22.92111652519845
2018-07-15,17.842154729185896
2018-07-22,47.07907927782906
2018-07-29,19.079000956618053
2018-09-09,17.842154729185896
2018-09-23,22.052693411482373
2018-09-30,25.894808980062766
2018-10-14,36.052732572087876
2018-10-28,30.97377077607532
2018-11-11,14.000039160605503
2018-11-18,25.026385866346686
2018-12-02,24.15796275263061
2018-12-09,39.89484814066827
2018-12-16,21.184270297766293
2018-12-30,16.973731615469816
2019-01-13,42.0001174818165
2019-01-27,18.210577842901976
2019-02-03,19.079000956618053
2019-02-10,40.76327125438435
2019-02-17,36.052732572087876
2019-02-24,22.052693411482373
2019-04-07,22.052693411482373
2019-05-12,28.000078321211006
2019-05-26,16.60530850175374
2019-06-23,28.000078321211006
2019-07-14,53.89488730127377
2019-08-18,30.97377077607532
2019-09-22,25.026385866346686
2019-10-06,28.868501434927083
2019-11-03,30.105347662359243
2019-11-10,26.763232093778846
2019-12-01,16.10530850175374
2019-12-08,14.000039160605503
2019-12-22,19.079000956618053
2019-12-29,19.947424070334137
2020-01-05,44.97380993668082
2020-02-02,27.131655207494923
2020-04-05,13.631616046889423
2020-05-31,56.00015664242201
2020-06-07,18.210577842901976
2020-06-28,30.105347662359243
2020-07-19,22.92111652519845
2020-08-02,14.000039160605503
2020-08-09,39.02642502695219
2020-08-16,36.052732572087876
2020-09-06,30.105347662359243
2020-09-13,19.947424070334137
2020-10-11,18.210577842901976
2020-10-18,27.131655207494923
2020-11-08,19.079000956618053
2020-11-22,73.8423113716079
2020-12-20,25.026385866346686
2020-12-27,29.736924548643163
2021-01-03,28.868501434927083
2021-01-17,13.131616046889423
2021-02-07,12.763192933173343
2021-02-21,29.236924548643163
2021-03-07,25.894808980062766
2021-03-14,14.000039160605503
2021-03-21,42.0001174818165
2021-04-04,23.28953963891453
2021-04-18,17.842154729185896
2021-04-25,13.131616046889423
2021-05-02,25.026385866346686
2021-05-30,13.131616046889423
2021-06-06,43.23696370924866
2021-06-13,20.815847184050213
2021-06-27,49.184348618977296
2021-07-18,14.868462274321582
2021-07-25,26.263232093778846
2021-08-01,17.342154729185896
2021-08-22,24.15796275263061
2021-08-29,14.000039160605503
2021-09-05,30.97377077607532
2021-09-26,28.000078321211006
2021-10-03,48.81592550526122
2021-10-10,35.68430945837179
2021-10-17,25.894808980062766
2021-10-31,14.868462274321582
2021-11-14,16.10530850175374
2021-11-28,23.28953963891453
2021-12-19,23.78953963891453
2022-01-02,50.84238969281891
2022-01-09,33.89492646187927
2022-01-23,18.421155685803953
2022-02-13,39.78969628133654
2022-02-20,31.6843877795828
2022-03-13,25.052771732693376
2022-03-20,19.89484814066827
2022-03-27,27.26331041498985
2022-04-03,14.000078321211005
2022-04-10,26.526464187557693
2022-04-24,10.315847184050213
2022-05-08,19.89484814066827
2022-05-15,33.15808023444711
2022-05-29,45.684466100793806
2022-06-12,20.631694368100426
2022-06-19,17.684309458371793
2022-07-10,11.78953963891453
2022-07-17,39.05285005390438
2022-07-24,17.684309458371793
2022-07-31,13.263232093778846
2022-08-07,20.631694368100426
2022-08-21,34.63177268931143
2022-09-11,22.842233050396903
2022-10-09,16.947463230939636
2022-10-16,12.526385866346688
2022-10-30,27.26331041498985
2022-11-06,15.47377077607532
2022-11-13,23.57907927782906
2022-11-27,49.36869723795459
2022-12-11,43.473927418497325
2022-12-18,13.263232093778846
