,MVT_GT_Minneapolis-St. Paul MN
2017-01-08,92.0
2017-01-15,19.0
2017-01-22,27.0
2017-02-05,32.0
2017-02-12,21.0
2017-02-26,20.0
2017-03-19,38.0
2017-03-26,44.0
2017-04-09,27.0
2017-04-16,38.0
2017-04-30,27.0
2017-05-14,18.0
2017-06-18,34.0
2017-06-25,22.0
2017-07-16,37.0
2017-08-06,28.0
2017-08-20,26.0
2017-09-17,24.0
2017-10-01,16.0
2017-10-29,18.0
2017-11-05,42.0
2017-11-12,39.0
2017-11-19,33.0
2017-12-03,44.0
2017-12-10,21.0
2017-12-17,24.0
2017-12-24,24.0
2017-12-31,44.0
2018-01-21,17.912491604392063
2018-01-28,26.868737406588096
2018-02-04,43.224198285705654
2018-02-11,71.64996641756825
2018-02-18,16.355460879117558
2018-02-25,21.583583780215577
2018-03-04,16.855460879117558
2018-04-29,22.140614505490078
2018-05-06,21.083583780215577
2018-05-27,23.697645230764582
2018-06-03,36.882013934058634
2018-06-24,92.73355019778383
2018-07-22,33.210921758235116
2018-08-19,76.93512004394077
2018-09-02,18.969522329666567
2018-09-16,31.09686030768611
2018-09-23,87.44839657141131
2018-09-30,55.851536263725194
2018-10-07,18.969522329666567
2018-10-21,22.140614505490078
2018-11-11,65.36481279119573
2018-11-18,17.912491604392063
2018-12-09,17.912491604392063
2018-12-23,21.083583780215577
2019-01-13,25.811706681313588
2019-01-27,41.110136835156645
2019-02-03,36.882013934058634
2019-02-10,23.197645230764582
2019-03-03,15.298430153843055
2019-03-24,21.083583780215577
2019-04-14,27.925768131862597
2019-04-21,32.653891032960615
2019-04-28,38.996075384607636
2019-05-05,33.210921758235116
2019-06-02,20.02655305494107
2019-06-16,57.9655977142742
2019-06-23,28.9827988571371
2019-06-30,32.153891032960615
2019-07-14,15.798430153843055
2019-07-21,37.939044659333135
2019-08-04,17.412491604392063
2019-08-25,18.969522329666567
2019-09-08,27.925768131862597
2019-09-15,64.80778206592123
2019-09-29,32.153891032960615
2019-10-06,26.868737406588096
2019-10-13,17.912491604392063
2019-10-20,24.754675956039087
2019-11-03,22.140614505490078
2019-11-10,47.95232118680367
2019-11-17,21.083583780215577
2019-12-01,40.55310610988214
2019-12-15,13.684368703294048
2019-12-29,47.95232118680367
2020-01-05,50.066382637352675
2020-01-12,44.281229010980155
2020-01-26,25.811706681313588
2020-02-02,30.039829582411606
2020-02-23,40.05310610988214
2020-03-01,27.925768131862597
2020-03-08,27.425768131862597
2020-03-22,16.355460879117558
2020-04-26,16.355460879117558
2020-05-03,35.824983208784126
2020-05-24,59.02262843954871
2020-06-07,60.07965916482321
2020-06-21,26.868737406588096
2020-06-28,27.925768131862597
2020-07-05,21.083583780215577
2020-07-12,32.653891032960615
2020-07-26,41.610136835156645
2020-08-02,66.92184351647023
2020-08-09,21.083583780215577
2020-08-23,14.24139942856855
2020-08-30,32.153891032960615
2020-09-13,31.09686030768611
2020-09-20,25.811706681313588
2020-09-27,32.653891032960615
2020-10-04,49.00935191207817
2020-10-18,26.868737406588096
2020-10-25,44.781229010980155
2020-11-08,41.110136835156645
2020-11-29,27.925768131862597
2020-12-06,30.039829582411606
2020-12-27,30.039829582411606
2021-01-10,52.180444087901684
2021-01-17,67.97887424174473
2021-01-31,86.94839657141131
2021-02-07,37.939044659333135
2021-02-14,53.23747481317619
2021-02-28,40.05310610988214
2021-03-14,32.153891032960615
2021-03-21,49.00935191207817
2021-04-04,55.351536263725194
2021-04-11,47.95232118680367
2021-04-25,60.07965916482321
2021-05-02,28.9827988571371
2021-05-09,26.868737406588096
2021-05-23,23.197645230764582
2021-05-30,24.254675956039087
2021-06-06,31.09686030768611
2021-06-13,27.925768131862597
2021-06-20,47.95232118680367
2021-06-27,26.368737406588096
2021-07-04,37.939044659333135
2021-07-11,27.925768131862597
2021-07-25,40.55310610988214
2021-08-01,32.653891032960615
2021-08-08,80.10621221976427
2021-08-15,37.939044659333135
2021-08-22,51.123413362627176
2021-08-29,51.623413362627176
2021-09-05,92.73355019778383
2021-09-19,53.23747481317619
2021-10-03,100.13276527470535
2021-10-10,28.9827988571371
2021-10-31,71.14996641756825
2021-11-07,40.05310610988214
2021-11-14,92.73355019778383
2021-11-21,24.254675956039087
2021-11-28,20.52655305494107
2021-12-05,65.86481279119573
2021-12-12,45.338259736254656
2022-01-02,111.40614505490079
2022-01-16,55.703072527450395
2022-01-30,30.079659164823212
2022-02-13,17.824983208784126
2022-02-20,31.19372061537222
2022-02-27,76.87024008788154
2022-03-06,28.965597714274203
2022-03-20,38.99215076921527
2022-03-27,13.368737406588094
2022-04-03,20.05310610988214
2022-04-10,36.76402786811726
2022-04-17,36.76402786811726
2022-04-24,15.59686030768611
2022-05-01,42.3343351208623
2022-05-08,35.64996641756825
2022-05-15,45.67651947250932
2022-05-22,27.851536263725198
2022-05-29,20.05310610988214
2022-06-12,43.44839657141131
2022-06-19,20.05310610988214
2022-06-26,26.73747481317619
2022-07-10,65.72962558239146
2022-07-17,79.09836298897956
2022-07-24,30.079659164823212
2022-07-31,50.132765274705356
2022-08-07,49.01870382415635
2022-08-28,28.965597714274203
2022-09-11,56.8171339779994
2022-09-25,26.73747481317619
2022-10-02,20.05310610988214
2022-10-09,44.56245802196031
2022-10-16,33.42184351647023
2022-10-23,45.67651947250932
2022-10-30,64.61556413184246
2022-11-06,40.10621221976428
2022-11-13,28.965597714274203
2022-11-20,34.53590496701924
2022-12-04,51.24682672525436
2022-12-11,54.589011076901386
2022-12-18,26.73747481317619
