,MVT_GT_Wichita-Hutchinson KS
2017-01-01,19.0
2017-01-15,25.0
2017-04-23,34.0
2017-05-21,25.0
2017-05-28,62.0
2017-06-04,35.0
2017-06-11,88.0
2017-07-02,44.0
2017-07-09,52.0
2017-08-06,100.0
2017-09-24,39.0
2017-11-12,26.0
2017-11-26,52.0
2017-12-10,45.0
2018-01-07,38.738270258859124
2018-01-21,43.093976821168404
2018-01-28,17.13759072846736
2018-02-04,30.81209265501032
2018-02-11,18.03020848885224
2018-04-22,36.06041697770448
2018-06-03,36.95303473808936
2018-07-08,78.76177603848801
2018-09-02,17.13759072846736
2018-09-09,20.208061770006882
2018-09-16,25.95638609270104
2018-10-21,17.13759072846736
2018-10-28,18.922826249237122
2018-11-11,28.13423937385568
2018-12-09,25.95638609270104
2019-02-03,25.06376833231616
2019-02-17,19.315444009622002
2019-03-24,19.315444009622002
2019-03-31,74.79868723656361
2019-04-28,18.03020848885224
2019-06-02,23.278532811546402
2019-06-23,32.59732817578008
2019-07-07,62.01680307040552
2019-07-21,52.80538994578696
2019-09-15,21.100679530391762
2019-12-01,21.100679530391762
2020-03-01,15.8523552076976
2020-03-15,21.100679530391762
2020-04-05,32.09732817578008
2020-04-19,37.845652498474244
2020-05-31,56.76847874771136
2020-07-05,20.708061770006882
2020-07-19,18.922826249237122
2020-07-26,30.81209265501032
2020-08-23,20.208061770006882
2020-08-30,14.95973744731272
2020-09-20,23.778532811546402
2020-09-27,33.88256369654984
2020-11-22,15.8523552076976
2020-11-29,25.95638609270104
2021-01-17,18.03020848885224
2021-01-24,28.13423937385568
2021-02-14,43.986594581553284
2021-02-28,25.06376833231616
2021-03-07,21.100679530391762
2021-03-14,16.74497296808248
2021-04-25,21.100679530391762
2021-05-09,54.9832432269416
2021-05-23,20.208061770006882
2021-06-06,27.7416216134708
2021-07-04,21.993297290776642
2021-07-18,33.88256369654984
2021-08-01,30.81209265501032
2021-08-08,36.06041697770448
2021-08-22,18.922826249237122
2021-08-29,34.77518145693472
2021-10-24,25.95638609270104
2021-10-31,21.100679530391762
2021-11-14,21.100679530391762
2022-01-30,20.416123540013764
2022-02-27,38.47654051771825
2022-03-13,36.12083395540896
2022-03-20,29.838949789250883
2022-04-03,11.778532811546402
2022-04-10,16.48994593616496
2022-05-08,29.053714268481123
2022-06-05,31.409420830790403
2022-07-24,18.06041697770448
2022-08-21,14.134239373855682
2022-10-02,26.698007706171843
2022-10-09,29.838949789250883
2022-10-23,18.06041697770448
2022-11-27,30.624185310020643
