,MVT_GT_Tucson AZ
2017-01-15,53.0
2017-01-22,48.0
2017-03-05,18.0
2017-03-19,29.0
2017-03-26,37.0
2017-04-16,20.0
2017-04-23,43.0
2017-04-30,22.0
2017-06-04,21.0
2017-06-25,34.0
2017-07-09,25.0
2017-09-03,26.0
2017-09-24,100.0
2017-12-31,27.0
2018-01-07,37.95680282566954
2018-02-18,33.25252342733587
2018-03-04,54.833064539337485
2018-03-18,29.048244029002205
2018-03-25,44.98364986300341
2018-04-08,26.225676390002008
2018-05-06,30.429955788335675
2018-05-20,28.107388149335474
2018-05-27,45.92450574267015
2018-06-17,21.080541112001605
2018-08-05,52.01049690033728
2018-09-02,36.07509106633607
2018-10-21,23.403108751001806
2018-11-18,27.166532269668743
2019-01-13,35.13423518666934
2019-03-03,23.903108751001806
2019-03-17,24.343964630668538
2019-03-24,18.257973473001407
2019-05-05,88.08558796667336
2019-05-26,31.87081166800241
2019-06-23,31.87081166800241
2019-08-04,20.63968523233487
2019-08-18,20.63968523233487
2019-10-13,38.897658705336276
2020-02-23,40.77937046466974
2020-03-15,17.31711759333467
2020-05-17,37.01594694600281
2020-05-24,14.99454995433447
2020-06-28,18.757973473001407
2020-07-19,18.257973473001407
2020-08-23,17.31711759333467
2020-11-01,31.87081166800241
2020-11-15,22.962252871335075
2020-11-22,30.929955788335675
2020-11-29,24.843964630668538
2020-12-20,19.698829352668138
2021-01-17,23.903108751001806
2021-01-31,14.99454995433447
2021-02-07,21.580541112001605
2021-02-14,52.951352780004015
2021-03-14,26.725676390002008
2021-04-04,36.07509106633607
2021-06-27,26.225676390002008
2021-07-25,33.75252342733587
2021-10-17,25.784820510335273
2021-10-31,24.843964630668538
2021-11-21,17.81711759333467
2021-11-28,18.257973473001407
2021-12-05,55.77392041900421
2021-12-19,41.22022634433648
2022-02-13,14.98909990866894
2022-03-06,17.634235186669343
2022-03-20,22.924505742670146
2022-04-17,67.01009370934351
2022-06-19,15.870811668002409
2022-08-07,15.870811668002409
2022-08-21,17.634235186669343
2022-09-11,19.397658705336276
2022-10-30,24.68792926133708
2022-11-20,40.558740929339486
2022-11-27,29.096488058004415
2022-12-04,19.397658705336276
2022-12-11,17.634235186669343
2022-12-18,22.04279398333668
