,MVT_GT_Colorado Springs-Pueblo CO
2017-01-29,38.0
2017-02-26,71.0
2017-03-12,25.0
2017-03-26,33.0
2017-04-30,82.0
2017-07-09,34.0
2017-09-03,40.0
2017-09-10,52.0
2017-10-15,73.0
2017-12-24,62.0
2018-01-14,89.03924405220673
2018-02-11,28.27539873468164
2018-02-18,66.11892506446141
2018-03-25,27.204382785294374
2018-04-01,43.19860607671609
2018-04-08,51.19571772242695
2018-04-15,57.05079746936328
2018-05-13,59.69282936813781
2018-06-10,36.772510380392504
2018-06-17,58.12181341875055
2018-07-15,59.69282936813781
2018-08-12,31.988446582843437
2018-09-02,36.272510380392504
2018-09-09,39.9855582285543
2018-10-28,47.982669874265156
2018-11-04,26.13336683590711
2019-01-06,25.062350886519845
2019-01-13,41.55657417794156
2019-02-03,38.91454227916703
2019-03-24,51.19571772242695
2019-04-14,29.846414684068904
2019-04-21,41.05657417794156
2019-04-28,22.92031898774531
2019-05-05,100.24940354607938
2019-05-19,29.346414684068904
2019-06-09,45.34063797549062
2019-06-16,46.91165392487789
2019-07-21,59.19282936813781
2019-08-11,29.846414684068904
2019-08-25,44.76962202610336
2019-10-06,26.13336683590711
2019-10-13,30.91743063345617
2019-12-08,44.26962202610336
2019-12-29,43.69860607671609
2020-01-05,55.979781519976015
2020-01-19,26.63336683590711
2020-02-09,33.059462532230704
2020-03-01,52.76673367181422
2020-03-08,27.204382785294374
2020-03-15,19.707271139583515
2020-03-22,55.979781519976015
2020-03-29,30.91743063345617
2020-05-17,29.846414684068904
2020-07-19,84.25518025465766
2020-07-26,35.20149443100523
2020-08-16,27.704382785294374
2020-11-08,57.05079746936328
2020-11-15,39.9855582285543
2020-12-06,20.27828708897078
2021-01-10,57.05079746936328
2021-01-31,43.19860607671609
2021-02-07,31.988446582843437
2021-02-28,66.61892506446141
2021-03-21,29.846414684068904
2021-04-04,41.05657417794156
2021-04-18,27.704382785294374
2021-07-11,35.20149443100523
2021-07-25,36.772510380392504
2021-09-05,41.05657417794156
2021-10-03,75.18705265955953
2021-10-10,37.84352632977976
2021-10-31,26.13336683590711
2021-12-26,44.26962202610336
2022-01-16,25.12470177303969
2022-02-06,20.556574177941563
2022-03-20,22.840637975490626
2022-04-03,17.13047848161797
2022-05-08,34.26095696323594
2022-05-29,20.556574177941563
2022-06-12,50.24940354607938
2022-07-10,35.40298886201047
2022-07-31,114.20318987745313
2022-09-04,28.550797469363282
2022-09-11,19.41454227916703
2022-09-18,36.545020760785
2022-11-06,26.26673367181422
2022-12-04,34.26095696323594
2022-12-11,49.107371647304845
