,MVT_GT_Houston TX
2017-01-01,19.0
2017-01-29,16.0
2017-02-12,19.0
2017-02-19,100.0
2017-02-26,39.0
2017-03-05,25.0
2017-03-12,19.0
2017-03-19,65.0
2017-03-26,60.0
2017-04-09,15.0
2017-04-16,42.0
2017-04-23,93.0
2017-04-30,41.0
2017-05-07,57.0
2017-05-14,57.0
2017-05-21,13.0
2017-05-28,53.0
2017-06-04,28.0
2017-06-11,46.0
2017-06-18,16.0
2017-06-25,47.0
2017-07-02,47.0
2017-07-09,29.0
2017-07-23,29.0
2017-08-06,32.0
2017-08-13,57.0
2017-08-27,48.0
2017-09-10,30.0
2017-09-17,14.0
2017-09-24,50.0
2017-10-01,24.0
2017-10-15,39.0
2017-10-29,19.0
2017-11-05,18.0
2017-11-12,41.0
2017-11-19,23.0
2017-11-26,20.0
2017-12-03,30.0
2017-12-10,21.0
2017-12-17,34.0
2017-12-24,27.0
2017-12-31,32.0
2018-01-07,36.96087405557333
2018-01-14,15.971741069452118
2018-01-21,35.12174341668363
2018-01-28,13.213045111117573
2018-02-04,36.96087405557333
2018-02-11,42.89783129168727
2018-02-18,12.293479791672725
2018-02-25,15.971741069452118
2018-03-04,23.247828944455755
2018-03-11,25.08695958334545
2018-03-18,33.28261277779393
2018-03-25,33.28261277779393
2018-04-08,37.38043937501817
2018-04-15,49.25435384724605
2018-04-22,47.91522320835635
2018-04-29,31.943482138904237
2018-05-06,16.891306388896965
2018-05-13,17.810871708341814
2018-05-20,21.908698305566055
2018-06-03,55.69131108335999
2018-06-10,52.93261512502544
2018-06-17,62.967398958363624
2018-06-24,26.926090222235146
2018-07-08,29.18478618056969
2018-07-15,24.1673942639006
2018-07-22,19.150002347231514
2018-07-29,16.891306388896965
2018-08-05,28.265220861124842
2018-08-19,30.104351500014538
2018-08-26,24.1673942639006
2018-09-02,36.04130873612848
2018-09-09,63.886964277808474
2018-09-16,27.345655541679996
2018-09-23,25.58695958334545
2018-09-30,26.006524902790296
2018-10-07,19.150002347231514
2018-10-14,45.15652725002181
2018-10-28,49.75435384724605
2018-11-11,34.702178097238786
2018-11-18,20.06956766667636
2018-11-25,23.247828944455755
2018-12-02,37.38043937501817
2018-12-09,24.6673942639006
2018-12-16,27.845655541679996
2018-12-23,31.943482138904237
2018-12-30,15.052175750007269
2019-01-06,47.91522320835635
2019-01-13,28.265220861124842
2019-01-20,26.006524902790296
2019-01-27,16.891306388896965
2019-02-03,40.13913533335272
2019-02-10,25.08695958334545
2019-02-17,15.052175750007269
2019-02-24,36.04130873612848
2019-03-03,55.19131108335999
2019-03-10,27.845655541679996
2019-03-17,40.63913533335272
2019-03-24,29.18478618056969
2019-04-07,30.104351500014538
2019-04-21,37.38043937501817
2019-04-28,31.943482138904237
2019-05-05,17.810871708341814
2019-05-12,17.310871708341814
2019-05-19,33.78261277779393
2019-05-26,83.95653194448482
2019-06-02,40.13913533335272
2019-06-09,14.632610430562421
2019-06-23,15.052175750007269
2019-06-30,35.12174341668363
2019-07-07,48.8347885278012
2019-07-14,46.07609256946665
2019-07-21,31.023916819459387
2019-07-28,60.208703000029075
2019-08-04,19.150002347231514
2019-08-18,41.05870065279757
2019-09-01,29.18478618056969
2019-09-08,36.04130873612848
2019-09-15,36.96087405557333
2019-09-22,30.104351500014538
2019-09-29,24.1673942639006
2019-10-06,19.650002347231514
2019-10-13,20.989132986121206
2019-10-20,16.891306388896965
2019-10-27,34.702178097238786
2019-11-03,25.08695958334545
2019-11-10,38.30000469446303
2019-11-17,31.023916819459387
2019-12-08,28.765220861124842
2019-12-15,27.845655541679996
2019-12-22,55.69131108335999
2019-12-29,46.07609256946665
2020-01-05,34.702178097238786
2020-01-12,17.810871708341814
2020-01-19,20.56956766667636
2020-01-26,53.35218044447029
2020-02-09,26.926090222235146
2020-02-16,78.0195747083709
2020-03-01,68.40435619447757
2020-03-08,28.765220861124842
2020-03-15,16.891306388896965
2020-03-22,43.31739661113211
2020-03-29,20.06956766667636
2020-04-05,29.18478618056969
2020-04-12,18.730437027786664
2020-04-19,31.023916819459387
2020-04-26,33.28261277779393
2020-05-10,50.1739191666909
2020-05-17,28.265220861124842
2020-05-24,39.21957001390787
2020-05-31,57.030441722249684
2020-06-07,20.06956766667636
2020-06-14,44.23696193057696
2020-06-21,60.208703000029075
2020-06-28,41.05870065279757
2020-07-12,25.08695958334545
2020-07-19,23.747828944455755
2020-07-26,46.99565788891151
2020-08-02,32.86304745834909
2020-08-09,26.926090222235146
2020-08-16,39.21957001390787
2020-08-23,18.730437027786664
2020-08-30,24.1673942639006
2020-09-06,11.873914472227877
2020-09-20,14.132610430562421
2020-09-27,26.006524902790296
2020-10-04,25.08695958334545
2020-10-18,19.650002347231514
2020-10-25,43.81739661113211
2020-11-08,25.08695958334545
2020-11-15,28.765220861124842
2020-11-22,24.1673942639006
2020-11-29,36.04130873612848
2020-12-06,43.31739661113211
2020-12-13,34.702178097238786
2020-12-20,15.052175750007269
2020-12-27,15.971741069452118
2021-01-10,20.989132986121206
2021-01-17,40.13913533335272
2021-01-24,31.023916819459387
2021-01-31,21.908698305566055
2021-02-07,21.908698305566055
2021-02-14,45.15652725002181
2021-02-21,32.36304745834909
2021-03-07,17.810871708341814
2021-03-14,17.810871708341814
2021-03-21,28.265220861124842
2021-03-28,29.68478618056969
2021-04-04,31.943482138904237
2021-04-11,26.006524902790296
2021-04-18,58.86957236113938
2021-04-25,27.845655541679996
2021-05-02,70.74348683336726
2021-05-23,36.96087405557333
2021-06-06,31.943482138904237
2021-06-13,61.12826831947393
2021-06-20,32.86304745834909
2021-07-04,34.702178097238786
2021-07-11,31.023916819459387
2021-07-25,14.132610430562421
2021-08-01,51.09348448613575
2021-08-08,34.702178097238786
2021-08-15,16.891306388896965
2021-08-22,31.023916819459387
2021-08-29,30.104351500014538
2021-09-19,30.104351500014538
2021-09-26,15.971741069452118
2021-10-03,20.989132986121206
2021-10-10,15.971741069452118
2021-10-17,48.3347885278012
2021-10-24,82.11740130559514
2021-10-31,43.81739661113211
2021-11-07,19.150002347231514
2021-11-14,42.89783129168727
2021-11-21,34.702178097238786
2021-12-26,73.00218279170181
2022-01-02,46.15218513893331
2022-01-09,25.1739191666909
2022-01-16,21.81739661113211
2022-01-23,26.852180444470292
2022-02-06,15.943482138904237
2022-02-13,37.76087875003635
2022-02-20,14.265220861124842
2022-02-27,36.082617472256956
2022-03-06,41.11740130559514
2022-03-13,32.726094916698166
2022-03-20,41.11740130559514
2022-03-27,33.565225555587865
2022-04-03,46.99131577782301
2022-04-10,78.0391494167418
2022-04-17,21.81739661113211
2022-04-24,31.886964277808474
2022-05-01,11.747828944455753
2022-05-08,32.726094916698166
2022-05-15,33.565225555587865
2022-05-22,18.460874055573328
2022-05-29,41.11740130559514
2022-06-05,46.15218513893331
2022-06-26,29.369572361139383
2022-07-03,33.565225555587865
2022-07-10,56.221752805609675
2022-07-17,24.3347885278012
2022-07-24,20.13913533335272
2022-07-31,51.186968972271494
2022-08-07,13.426090222235146
2022-08-14,62.09566727783755
2022-08-21,45.31305450004362
2022-08-28,33.565225555587865
2022-09-04,44.47392386115392
2022-09-11,34.404356194477565
2022-09-18,34.404356194477565
2022-09-25,32.726094916698166
2022-10-02,27.691311083359988
2022-10-09,27.691311083359988
2022-10-16,25.1739191666909
2022-10-23,26.013049805580597
2022-10-30,48.6695770556024
2022-11-06,20.13913533335272
2022-11-20,29.369572361139383
2022-11-27,49.5087076944921
2022-12-04,26.852180444470292
2022-12-18,45.31305450004362
2022-12-25,33.565225555587865
