,MVT_GT_El Paso TX
2017-01-01,86.0
2017-01-08,28.0
2017-01-22,26.0
2017-02-12,63.0
2017-03-12,22.0
2017-04-16,74.0
2017-05-28,67.0
2017-06-18,24.0
2017-06-25,100.0
2017-07-09,42.0
2017-07-30,58.0
2017-08-13,22.0
2017-10-29,44.0
2017-11-05,39.0
2017-11-12,22.0
2017-12-03,21.0
2018-01-28,69.80662522700696
2018-04-01,28.598886167901554
2018-04-15,42.14832925185233
2018-04-22,22.95534501142001
2018-05-20,54.81659195030926
2018-08-12,25.27711558966078
2018-08-19,45.41069002284002
2018-08-26,44.02950963734618
2018-09-09,35.123607709876936
2018-10-21,28.598886167901554
2018-12-30,54.81659195030926
2019-01-13,32.80183713163617
2019-01-20,46.85128021558695
2019-02-03,28.098886167901554
2019-04-14,22.95534501142001
2019-04-28,86.17783888919851
2019-05-26,31.861246938889245
2019-06-02,29.039476360648475
2019-06-23,28.098886167901554
2019-07-07,51.994821372068486
2019-07-28,25.27711558966078
2019-09-01,36.06419790262386
2019-09-08,17.311803854938468
2019-12-01,24.836525396913856
2019-12-15,22.95534501142001
2019-12-29,51.05423117932156
2020-01-05,20.13357443317924
2020-01-12,65.10367426327234
2020-01-19,32.80183713163617
2020-03-08,14.9900332766977
2020-03-15,19.692984240432317
2020-04-12,22.95534501142001
2020-05-03,17.811803854938468
2020-05-10,15.930623469444622
2020-06-07,17.811803854938468
2020-08-23,28.098886167901554
2020-08-30,16.871213662191547
2020-09-13,24.336525396913856
2020-12-27,17.311803854938468
2021-01-17,24.336525396913856
2021-02-14,25.27711558966078
2021-02-21,88.05901927469236
2021-03-07,18.752394047685392
2021-03-14,42.14832925185233
2021-05-09,67.92544484151311
2021-06-27,30.92065674614232
2021-09-12,22.95534501142001
2021-12-19,37.004788095370785
2022-01-23,49.34610158765543
2022-02-20,34.36603503426004
2022-03-20,16.742427324383094
2022-04-17,19.385968480864634
2022-05-15,25.554231179321565
2022-07-17,32.60367426327234
2022-08-14,21.148329251852328
2022-08-28,18.504788095370788
2022-09-11,18.504788095370788
2022-09-18,57.27672505710006
2022-09-25,42.296658503704656
2022-10-02,29.07895272129695
2022-10-16,24.673050793827716
2022-12-11,37.009576190741576
