,MVT_GT_Milwaukee WI
2017-01-08,36.0
2017-01-29,100.0
2017-02-05,49.0
2017-03-12,46.0
2017-04-23,37.0
2017-05-14,85.0
2017-05-21,61.0
2017-06-04,44.0
2017-07-30,36.0
2017-09-10,50.0
2017-09-24,82.0
2017-10-01,26.0
2017-10-08,30.0
2017-10-15,40.0
2017-11-05,38.0
2017-11-12,80.0
2017-11-19,34.0
2017-12-03,26.0
2017-12-24,32.0
2018-01-07,79.179363093423
2018-01-14,30.115947845113528
2018-02-11,49.06341524830948
2018-03-04,36.922561436232115
2018-03-25,25.25408099431454
2018-04-08,27.198827734634136
2018-04-29,30.115947845113528
2018-06-03,94.23733701597978
2018-06-10,51.00816198862908
2018-07-01,46.646295137830094
2018-07-29,36.922561436232115
2018-08-05,26.226454364474336
2018-08-19,26.726454364474336
2018-08-26,34.00544132575272
2018-09-09,26.226454364474336
2018-10-14,56.84240220958786
2018-11-11,32.060694585433126
2018-11-25,23.809334253994944
2018-12-16,28.17120110479393
2018-12-30,40.312054916871304
2019-01-13,19.91984077335575
2019-02-03,30.115947845113528
2019-02-17,30.115947845113528
2019-03-17,54.39765546926827
2019-03-24,27.698827734634136
2019-04-14,23.809334253994944
2019-04-28,19.41984077335575
2019-05-05,26.726454364474336
2019-05-12,73.84512287246423
2019-08-04,67.03850928134564
2019-08-25,20.892214143515552
2019-09-08,45.17392176767029
2019-09-29,24.78170762415474
2019-10-13,63.14901580070645
2019-11-10,17.975094033036157
2019-11-17,23.809334253994944
2019-11-24,27.198827734634136
2019-12-01,21.864587513675346
2019-12-15,36.922561436232115
2019-12-29,24.78170762415474
2020-01-19,21.864587513675346
2020-01-26,17.975094033036157
2020-02-02,28.17120110479393
2020-02-09,42.7568016571909
2020-03-01,22.336960883835147
2020-03-08,22.336960883835147
2020-03-15,51.98053535878888
2020-03-22,20.892214143515552
2020-03-29,38.8673081765517
2020-04-05,18.947467403195954
2020-04-12,46.146295137830094
2020-04-26,22.836960883835147
2020-05-03,38.8673081765517
2020-05-24,26.226454364474336
2020-06-28,24.78170762415474
2020-07-12,41.784428287031105
2020-08-16,55.870028839428066
2020-09-20,32.060694585433126
2020-09-27,31.088321215273325
2020-10-04,52.95290872894867
2020-10-18,28.17120110479393
2020-11-15,76.76224298294362
2020-11-29,33.03306795559292
2020-12-20,34.977814695912514
2021-01-03,33.03306795559292
2021-01-24,19.91984077335575
2021-03-21,43.72917502735069
2021-04-25,27.198827734634136
2021-05-02,24.78170762415474
2021-07-04,59.75952232006726
2021-07-25,49.06341524830948
2021-08-01,22.836960883835147
2021-08-08,20.392214143515552
2021-08-29,30.115947845113528
2021-09-05,57.31477557974766
2021-09-26,49.06341524830948
2021-10-24,40.812054916871304
2021-11-07,58.78714894990746
2021-11-14,21.864587513675346
2021-12-05,35.950188066072315
2022-01-16,66.13227182237168
2022-01-23,55.74005767885613
2022-01-30,21.729175027350696
2022-02-06,46.29259027566018
2022-02-13,36.84512287246422
2022-02-20,51.01632397725815
2022-02-27,34.955629391825035
2022-03-06,33.06613591118584
2022-03-13,36.84512287246422
2022-03-27,34.01088265150544
2022-04-03,39.679363093423014
2022-04-10,32.121389170866244
2022-04-17,17.950188066072315
2022-04-24,16.060694585433122
2022-05-01,40.62410983374261
2022-05-15,25.508161988629077
2022-06-05,55.74005767885613
2022-06-26,52.90581745789735
2022-07-03,47.237337015979776
2022-07-10,89.75094033036157
2022-07-17,23.618668507989888
2022-07-24,68.96651204333047
2022-07-31,48.18208375629937
2022-08-07,42.5136033143818
2022-08-21,38.73461635310341
2022-08-28,59.51904464013452
2022-09-11,30.231895690227056
2022-09-18,44.403096795020986
2022-09-25,33.06613591118584
2022-10-09,34.955629391825035
2022-10-16,17.950188066072315
2022-10-23,30.231895690227056
2022-10-30,72.74549900460886
2022-12-04,30.231895690227056
2022-12-11,30.231895690227056
2022-12-25,24.563415248309482
