,MVT_GT_San Antonio TX
2017-01-01,27.0
2017-01-29,26.0
2017-02-05,34.0
2017-02-12,39.0
2017-02-26,31.0
2017-03-19,47.0
2017-04-16,21.0
2017-04-30,23.0
2017-05-21,34.0
2017-06-04,21.0
2017-06-18,100.0
2017-06-25,17.0
2017-09-10,17.0
2017-09-17,30.0
2017-10-01,20.0
2017-11-05,60.0
2017-11-12,24.0
2017-12-24,19.0
2018-02-04,16.096091093046674
2018-04-01,23.93108161080562
2018-04-08,18.37442126563299
2018-04-15,26.209411783391936
2018-05-06,22.57886149574808
2018-06-10,15.1699810355179
2018-06-17,18.87442126563299
2018-06-24,22.07886149574808
2018-07-08,40.027172703852294
2018-08-12,22.07886149574808
2018-08-19,23.00497155327685
2018-09-02,17.022201150575444
2018-09-09,55.197153739370194
2018-10-14,21.152751438219305
2018-10-21,15.1699810355179
2018-11-18,15.1699810355179
2018-12-02,28.987741955978255
2018-12-23,17.948311208104215
2018-12-30,23.00497155327685
2019-01-13,22.07886149574808
2019-02-03,14.743870977989127
2019-03-10,19.30053132316176
2019-04-07,32.69218218609335
2019-05-12,15.1699810355179
2019-06-02,18.87442126563299
2019-06-09,21.152751438219305
2019-06-16,35.89662241620843
2019-06-30,29.913852013507025
2019-07-07,15.6699810355179
2019-07-14,23.00497155327685
2019-09-01,23.93108161080562
2019-09-29,23.00497155327685
2019-10-20,17.948311208104215
2019-11-03,14.743870977989127
2019-11-10,20.22664138069053
2019-11-17,17.022201150575444
2019-12-01,10.113320690345265
2020-02-16,18.87442126563299
2020-02-23,11.96554080540281
2020-03-01,20.22664138069053
2020-03-15,12.391650862931582
2020-03-29,26.709411783391936
2020-04-12,23.00497155327685
2020-04-19,15.1699810355179
2020-05-03,32.19218218609335
2020-05-10,17.948311208104215
2020-05-17,19.80053132316176
2020-06-14,23.00497155327685
2020-06-21,13.817760920460355
2020-07-05,19.80053132316176
2020-07-19,33.118292243622115
2020-07-26,34.970512358679656
2020-08-09,13.817760920460355
2020-08-16,30.8399620710358
2020-08-23,16.096091093046674
2020-09-13,23.00497155327685
2020-09-20,19.80053132316176
2020-09-27,31.26607212856457
2020-10-18,14.243870977989127
2020-11-15,12.891650862931582
2020-11-22,27.13552184092071
2021-01-10,19.30053132316176
2021-01-17,12.391650862931582
2021-01-24,18.87442126563299
2021-01-31,23.00497155327685
2021-02-14,29.913852013507025
2021-03-14,13.817760920460355
2021-03-21,28.061631898449484
2021-04-11,16.096091093046674
2021-04-18,29.913852013507025
2021-05-16,17.022201150575444
2021-05-23,70.86713477488809
2021-06-20,13.817760920460355
2021-08-01,18.87442126563299
2021-08-08,17.948311208104215
2021-08-15,24.857191668334394
2021-09-26,17.948311208104215
2021-10-10,71.29324483241686
2021-10-24,20.22664138069053
2021-11-07,23.93108161080562
2021-11-14,19.80053132316176
2021-11-21,17.022201150575444
2021-11-28,22.57886149574808
2021-12-05,85.11100575287722
2021-12-26,14.743870977989127
2022-01-09,46.0198862131074
2022-01-16,22.157722991496154
2022-01-23,14.487741955978255
2022-01-30,14.487741955978255
2022-02-27,13.63552184092071
2022-03-27,17.04440230115089
2022-04-24,10.226641380690532
2022-05-01,46.87210632816494
2022-05-08,51.98542701851021
2022-05-15,33.23658448724423
2022-05-22,16.192182186093344
2022-06-05,17.89662241620843
2022-06-26,42.61100575287722
2022-07-24,29.827704027014054
2022-07-31,13.63552184092071
2022-08-07,46.87210632816494
2022-08-14,17.89662241620843
2022-09-11,35.79324483241686
2022-09-18,29.827704027014054
2022-09-25,14.487741955978255
2022-10-16,28.123263796898964
2022-10-23,14.487741955978255
2022-11-06,12.783301725863165
2022-11-27,39.20212529264704
2022-12-04,28.123263796898964
2022-12-18,17.04440230115089
