,MVT_GT_Omaha NE
2017-01-08,51.0
2017-01-29,42.0
2017-02-19,42.0
2017-03-05,45.0
2017-03-19,38.0
2017-04-02,63.0
2017-04-09,29.0
2017-05-28,33.0
2017-06-18,62.0
2017-07-02,81.0
2017-07-09,24.0
2017-09-24,77.0
2017-10-01,43.0
2017-11-26,48.0
2017-12-24,63.0
2018-02-25,43.81084333253084
2018-04-15,34.84953446905862
2018-04-29,38.8323384083796
2018-06-10,40.8237403780401
2018-07-29,53.2678531808333
2018-09-09,46.297946287021574
2018-10-21,60.237760074645024
2018-11-25,99.57009848302462
2018-12-16,28.87532856007714
2019-01-27,22.901122651095662
2019-02-17,25.3882256055864
2019-07-07,33.853833484228375
2019-07-14,36.34093643871911
2019-07-21,25.8882256055864
2019-07-28,25.8882256055864
2019-08-11,32.858132499398124
2019-09-01,30.86673052973763
2019-09-08,25.8882256055864
2019-09-22,26.88392659041665
2019-10-20,48.28934825668206
2019-10-27,26.88392659041665
2019-11-03,20.409720681435168
2019-11-24,35.84523545388886
2019-12-01,32.858132499398124
2020-02-16,28.37532856007714
2020-02-23,24.392524620756156
2020-03-22,28.87532856007714
2020-05-31,48.78934825668206
2020-06-14,82.64318174091044
2020-06-28,24.892524620756156
2020-07-12,34.353833484228375
2020-08-02,57.75065712015428
2020-09-20,20.909720681435168
2020-09-27,24.892524620756156
2020-10-11,59.742059089814774
2020-11-15,62.22916204430551
2020-11-29,29.371029544907387
2021-01-17,21.40542166626542
2021-02-21,24.892524620756156
2021-03-07,91.10449060438265
2021-04-11,20.909720681435168
2021-06-20,32.858132499398124
2021-06-27,30.86673052973763
2021-07-18,21.90542166626542
2021-08-15,31.86243151456788
2021-09-19,29.371029544907387
2021-10-17,39.82803939320985
2021-10-31,57.25065712015428
2021-11-28,20.409720681435168
2021-12-12,19.914019696604925
2021-12-19,33.853833484228375
2022-01-23,23.793647271851817
2022-02-27,45.604490604382654
2022-03-06,30.733461059475264
2022-03-27,36.68187287743822
2022-04-10,19.82803939320985
2022-04-17,19.82803939320985
2022-05-15,26.767853180833296
2022-06-26,89.22617726944432
2022-07-17,19.82803939320985
2022-07-24,48.57869651336413
2022-09-25,29.742059089814774
2022-10-02,72.37234378521595
2022-10-23,18.836637423549355
2022-10-30,17.845235453888865
2022-11-06,16.85383348422837
2022-11-13,29.742059089814774
2022-12-18,38.664676816759204
