,MVT_GT_Seattle-Tacoma WA
2017-01-01,55.0
2017-01-08,26.0
2017-01-15,32.0
2017-01-22,15.0
2017-01-29,16.0
2017-02-05,75.0
2017-02-12,31.0
2017-02-26,29.0
2017-03-12,49.0
2017-03-19,24.0
2017-04-02,45.0
2017-04-09,46.0
2017-04-23,42.0
2017-04-30,31.0
2017-05-07,30.0
2017-05-14,44.0
2017-06-04,15.0
2017-06-18,40.0
2017-06-25,27.0
2017-07-02,43.0
2017-07-09,80.0
2017-07-16,59.0
2017-08-06,32.0
2017-08-13,48.0
2017-08-20,22.0
2017-09-03,22.0
2017-09-10,54.0
2017-09-17,17.0
2017-10-08,31.0
2017-10-15,34.0
2017-10-22,23.0
2017-10-29,63.0
2017-11-19,15.0
2017-11-26,48.0
2017-12-03,42.0
2017-12-10,25.0
2017-12-24,21.0
2017-12-31,52.0
2018-01-07,58.04204475316189
2018-01-14,29.285040965246054
2018-01-21,23.116817901264756
2018-01-28,30.313078142576266
2018-02-18,24.644855078594972
2018-02-25,41.09344991587843
2018-03-11,54.95793322117124
2018-03-18,24.144855078594972
2018-03-25,42.12148709320864
2018-04-01,58.04204475316189
2018-04-08,55.98597039850146
2018-04-15,50.345784511850376
2018-04-29,14.892520482623027
2018-05-06,30.313078142576266
2018-05-13,48.289710157189944
2018-05-27,30.313078142576266
2018-06-03,20.03270636927411
2018-06-17,48.289710157189944
2018-06-24,53.929896043841026
2018-07-01,59.07008193049211
2018-07-08,50.845784511850376
2018-07-22,39.037375561218
2018-07-29,15.920557659953243
2018-08-05,24.644855078594972
2018-08-12,46.23363580252951
2018-08-19,31.841115319906486
2018-09-09,24.144855078594972
2018-09-16,14.892520482623027
2018-09-23,32.8691524972367
2018-10-07,40.06541273854822
2018-10-14,67.29437934913383
2018-10-21,55.98597039850146
2018-10-28,20.03270636927411
2018-11-25,26.200929433255403
2018-12-16,45.70559862519929
2018-12-30,57.01400757583167
2019-01-13,52.40185886651081
2019-01-20,44.17756144786908
2019-01-27,16.94859483728346
2019-02-03,17.976632014613674
2019-02-10,61.62615628515253
2019-02-17,70.87849088112449
2019-03-03,20.53270636927411
2019-03-10,23.116817901264756
2019-03-17,34.925226851897136
2019-03-31,23.616817901264756
2019-04-07,43.64952427053886
2019-04-14,78.074751122436
2019-04-21,58.04204475316189
2019-04-28,87.82708571840794
2019-05-12,21.06074354660432
2019-05-19,24.144855078594972
2019-06-02,23.116817901264756
2019-06-09,27.22896661058562
2019-06-16,32.8691524972367
2019-06-23,36.98130120655756
2019-06-30,25.672892255925188
2019-07-07,26.200929433255403
2019-07-14,23.116817901264756
2019-08-04,17.976632014613674
2019-08-11,71.4065280584547
2019-08-18,27.72896661058562
2019-08-25,43.14952427053886
2019-09-01,35.95326402922735
2019-09-22,29.785040965246054
2019-09-29,53.929896043841026
2019-10-06,53.929896043841026
2019-10-13,19.00466919194389
2019-10-20,62.15419346248275
2019-11-10,57.01400757583167
2019-11-24,40.06541273854822
2019-12-01,27.72896661058562
2019-12-15,30.313078142576266
2019-12-22,42.12148709320864
2020-01-05,30.813078142576266
2020-01-12,19.00466919194389
2020-01-19,17.976632014613674
2020-01-26,22.08878072393454
2020-02-09,35.95326402922735
2020-02-23,25.672892255925188
2020-03-08,22.08878072393454
2020-03-22,23.616817901264756
2020-04-12,24.144855078594972
2020-04-19,39.037375561218
2020-04-26,40.06541273854822
2020-05-10,30.313078142576266
2020-05-17,20.03270636927411
2020-05-24,25.672892255925188
2020-05-31,20.03270636927411
2020-06-07,25.672892255925188
2020-06-14,24.644855078594972
2020-06-21,42.12148709320864
2020-06-28,43.14952427053886
2020-07-05,24.144855078594972
2020-07-12,22.08878072393454
2020-07-19,39.037375561218
2020-07-26,40.06541273854822
2020-08-02,33.89718967456692
2020-08-09,23.116817901264756
2020-08-16,61.12615628515253
2020-08-23,12.836446127962594
2020-09-06,62.15419346248275
2020-09-20,31.341115319906486
2020-10-04,26.200929433255403
2020-10-11,85.2710113637475
2020-10-25,29.285040965246054
2020-11-01,31.341115319906486
2020-11-15,38.00933838388778
2020-11-29,57.01400757583167
2020-12-06,45.20559862519929
2020-12-13,27.22896661058562
2020-12-20,28.257003787915835
2021-01-03,40.06541273854822
2021-01-10,34.925226851897136
2021-01-24,33.89718967456692
2021-01-31,50.845784511850376
2021-02-07,66.26634217180361
2021-02-14,71.9065280584547
2021-02-21,33.89718967456692
2021-03-07,44.67756144786908
2021-03-14,36.98130120655756
2021-03-21,13.86448330529281
2021-03-28,26.700929433255403
2021-04-04,20.03270636927411
2021-04-18,15.920557659953243
2021-05-02,45.20559862519929
2021-05-09,17.976632014613674
2021-05-16,33.39718967456692
2021-05-23,25.672892255925188
2021-06-06,17.976632014613674
2021-06-20,43.64952427053886
2021-06-27,52.90185886651081
2021-07-04,24.144855078594972
2021-07-25,25.172892255925188
2021-08-01,26.200929433255403
2021-08-08,33.89718967456692
2021-08-15,62.15419346248275
2021-08-29,100.16353184637053
2021-09-05,27.22896661058562
2021-09-12,57.01400757583167
2021-09-19,27.72896661058562
2021-09-26,30.813078142576266
2021-10-03,35.95326402922735
2021-10-10,47.261672979859725
2021-10-17,43.14952427053886
2021-10-24,33.89718967456692
2021-10-31,44.17756144786908
2021-11-07,45.20559862519929
2021-11-14,58.04204475316189
2021-11-21,67.79437934913383
2021-12-05,48.789710157189944
2021-12-19,44.67756144786908
2021-12-26,43.14952427053886
2022-01-02,32.7383049944734
2022-01-09,31.68223063981297
2022-01-16,23.233635802529513
2022-01-23,57.02801515166335
2022-01-30,65.4766099889468
2022-02-06,73.92520482623026
2022-02-13,17.95326402922735
2022-02-20,65.4766099889468
2022-03-06,51.74764337836118
2022-03-13,48.57942031437989
2022-03-20,39.074751122436
2022-03-27,28.514007575831673
2022-04-03,34.850453703794265
2022-04-10,39.074751122436
2022-04-17,29.570081930492105
2022-04-24,35.9065280584547
2022-05-01,45.41119725039859
2022-05-08,34.850453703794265
2022-05-15,43.299048541077724
2022-05-22,31.68223063981297
2022-05-29,24.289710157189944
2022-06-05,69.70090740758853
2022-06-12,31.68223063981297
2022-06-19,61.25231257030507
2022-06-26,29.570081930492105
2022-07-03,22.177561447869078
2022-07-10,26.401858866510807
2022-07-17,105.60743546604323
2022-07-24,39.074751122436
2022-07-31,38.01867676777556
2022-08-07,29.570081930492105
2022-08-14,29.570081930492105
2022-08-21,49.63549466904032
2022-08-28,51.74764337836118
2022-09-11,66.53268434360723
2022-09-18,52.803717733021614
2022-09-25,43.299048541077724
2022-10-02,78.149502244872
2022-10-09,36.96260241311513
2022-10-16,66.53268434360723
2022-10-23,43.299048541077724
2022-10-30,38.01867676777556
2022-11-06,68.6448330529281
2022-11-13,20.065412738548215
2022-11-20,66.53268434360723
2022-11-27,44.355122895738155
2022-12-04,54.91586644234248
2022-12-11,40.13082547709643
2022-12-18,57.02801515166335
2022-12-25,45.41119725039859
