,MVT_GT_Houston TX
2017-01-01,48.0
2017-01-08,30.0
2017-01-15,21.0
2017-01-22,16.0
2017-02-12,20.0
2017-02-19,83.0
2017-02-26,39.0
2017-03-05,25.0
2017-03-12,27.0
2017-03-19,31.0
2017-04-02,21.0
2017-04-09,53.0
2017-04-16,17.0
2017-04-23,56.0
2017-04-30,30.0
2017-05-07,21.0
2017-05-14,68.0
2017-05-21,39.0
2017-05-28,48.0
2017-06-04,36.0
2017-06-11,55.0
2017-06-18,37.0
2017-06-25,39.0
2017-07-02,100.0
2017-07-09,41.0
2017-07-16,49.0
2017-07-23,20.0
2017-08-06,56.0
2017-08-13,16.0
2017-08-20,27.0
2017-08-27,49.0
2017-09-03,51.0
2017-09-10,68.0
2017-09-17,16.0
2017-09-24,44.0
2017-10-01,51.0
2017-10-08,21.0
2017-10-15,53.0
2017-10-22,26.0
2017-11-05,28.0
2017-11-12,50.0
2017-11-19,51.0
2017-11-26,87.0
2017-12-03,18.0
2017-12-10,59.0
2017-12-17,29.0
2017-12-24,38.0
2017-12-31,66.0
2018-01-07,22.982822381582473
2018-01-14,18.774587308201227
2018-01-21,30.95764551366871
2018-01-28,24.86611641093497
2018-02-04,39.8741156604312
2018-02-11,15.949646264172479
2018-03-11,17.832940293524977
2018-03-18,21.099528352229974
2018-03-25,50.17387983654619
2018-04-01,36.107527601726204
2018-04-08,65.68187908604241
2018-04-15,44.58235073381245
2018-04-22,72.21505520345241
2018-04-29,41.2574096897837
2018-05-13,15.949646264172479
2018-05-20,22.041175366906224
2018-06-03,40.81576267510745
2018-06-10,60.031996997984926
2018-06-17,57.70705595395618
2018-07-08,19.216234322877476
2018-07-15,49.23223282186994
2018-07-22,18.274587308201227
2018-08-12,15.949646264172479
2018-08-19,34.224233572373706
2018-08-26,23.924469396258722
2018-09-02,30.95764551366871
2018-09-09,37.9908216310787
2018-09-16,43.6407037191362
2018-09-23,48.79058580719369
2018-09-30,61.91529102733742
2018-10-07,34.224233572373706
2018-10-14,69.89011415942366
2018-10-21,24.36611641093497
2018-10-28,17.332940293524977
2018-11-11,29.074351484316214
2018-11-18,33.782586557697456
2018-11-25,15.007999249496232
2018-12-02,54.88211490992743
2018-12-09,15.007999249496232
2018-12-30,30.015998498992463
2019-01-06,30.95764551366871
2019-01-13,16.891293278848728
2019-01-20,27.191057454963715
2019-01-27,30.95764551366871
2019-02-03,50.67387983654619
2019-02-10,30.95764551366871
2019-02-17,30.95764551366871
2019-02-24,57.20705595395618
2019-03-03,29.074351484316214
2019-03-10,21.099528352229974
2019-03-24,33.282586557697456
2019-03-31,15.949646264172479
2019-04-07,28.632704469639965
2019-04-14,30.015998498992463
2019-04-21,55.82376192460368
2019-04-28,62.85693804201367
2019-05-12,77.3649372915099
2019-05-19,22.041175366906224
2019-05-26,28.132704469639965
2019-06-02,84.8981134089199
2019-06-16,27.691057454963715
2019-06-23,38.93246864575495
2019-06-30,32.34093954302121
2019-07-07,48.79058580719369
2019-07-21,52.05717386589868
2019-07-28,88.1647014676249
2019-08-04,35.165880587049955
2019-08-11,36.107527601726204
2019-08-18,75.9816432621574
2019-09-01,54.88211490992743
2019-09-08,53.94046789525118
2019-09-15,17.832940293524977
2019-09-29,41.7574096897837
2019-10-06,40.31576267510745
2019-10-20,30.015998498992463
2019-10-27,40.31576267510745
2019-11-03,42.69905670445995
2019-11-10,51.11552685122244
2019-11-24,60.031996997984926
2019-12-01,29.074351484316214
2019-12-08,42.69905670445995
2019-12-15,34.724233572373706
2019-12-22,38.93246864575495
2019-12-29,27.191057454963715
2020-01-12,30.015998498992463
2020-01-26,35.165880587049955
2020-02-02,32.84093954302121
2020-02-09,27.191057454963715
2020-02-16,60.031996997984926
2020-02-23,41.7574096897837
2020-03-01,39.3741156604312
2020-03-08,32.84093954302121
2020-03-15,52.05717386589868
2020-03-22,34.224233572373706
2020-03-29,34.724233572373706
2020-04-05,21.099528352229974
2020-04-19,43.1407037191362
2020-05-03,46.907291777841195
2020-05-10,72.71505520345241
2020-05-17,20.157881337553725
2020-05-24,15.949646264172479
2020-05-31,77.8649372915099
2020-06-07,16.891293278848728
2020-06-14,59.09034998330868
2020-06-21,38.93246864575495
2020-06-28,64.74023207136617
2020-07-05,55.82376192460368
2020-07-19,56.76540893927993
2020-07-26,23.424469396258722
2020-08-02,42.19905670445995
2020-08-09,82.07317236489115
2020-08-16,41.7574096897837
2020-08-23,32.84093954302121
2020-08-30,36.107527601726204
2020-09-13,39.8741156604312
2020-09-20,40.31576267510745
2020-09-27,33.782586557697456
2020-10-04,29.074351484316214
2020-10-11,19.716234322877476
2020-10-18,40.81576267510745
2020-10-25,48.79058580719369
2020-11-01,21.599528352229974
2020-11-08,15.007999249496232
2020-11-22,30.015998498992463
2020-11-29,79.2482313208624
2020-12-06,54.38211490992743
2020-12-13,20.657881337553725
2020-12-20,14.066352234819982
2020-12-27,26.749410440287466
