,MVT_GT_Houston TX
2017-01-15,49.0
2017-01-22,21.0
2017-01-29,16.0
2017-02-05,13.0
2017-02-12,19.0
2017-02-19,100.0
2017-02-26,39.0
2017-03-05,17.0
2017-03-12,27.0
2017-03-19,65.0
2017-03-26,60.0
2017-04-02,18.0
2017-04-09,15.0
2017-04-23,35.0
2017-04-30,41.0
2017-05-07,58.0
2017-05-14,57.0
2017-05-21,13.0
2017-05-28,38.0
2017-06-04,25.0
2017-06-11,46.0
2017-06-18,16.0
2017-07-02,47.0
2017-07-23,23.0
2017-08-13,26.0
2017-08-20,19.0
2017-08-27,48.0
2017-09-03,25.0
2017-09-10,30.0
2017-09-17,18.0
2017-09-24,23.0
2017-10-01,24.0
2017-10-15,39.0
2017-10-29,16.0
2017-11-05,18.0
2017-11-12,56.0
2017-11-26,20.0
2017-12-03,31.0
2017-12-10,27.0
2017-12-17,35.0
2017-12-24,49.0
2017-12-31,32.0
2018-01-07,36.766716297829014
2018-01-14,13.729842846568584
2018-01-21,34.80531017689064
2018-01-28,13.229842846568584
2018-02-04,57.842183628151076
2018-02-11,42.650934660644126
2018-02-18,12.249139786099398
2018-03-04,11.768436725630215
2018-03-11,24.998279572198797
2018-03-18,26.959685693137168
2018-03-25,20.094764269852874
2018-04-08,53.919371386274335
2018-04-15,49.01585608392841
2018-04-22,47.55444996299005
2018-04-29,32.34390405595228
2018-05-06,16.67195202797614
2018-05-13,39.708825479236566
2018-05-20,21.575467330322063
2018-06-03,25.978982632667986
2018-06-10,57.842183628151076
2018-06-17,63.22640199096618
2018-07-01,15.691248967506954
2018-07-08,39.208825479236566
2018-07-15,24.017576511729615
2018-07-22,19.114061209383692
2018-08-05,28.421091814075538
2018-08-12,23.03687345126043
2018-08-19,12.749139786099398
2018-08-26,24.017576511729615
2018-09-02,35.786013237359825
2018-09-09,63.72640199096618
2018-09-16,27.440388753606353
2018-09-23,25.978982632667986
2018-09-30,47.05444996299005
2018-10-07,19.114061209383692
2018-10-14,52.93866832580515
2018-10-21,56.361480567681895
2018-11-18,20.094764269852874
2018-12-02,37.2474193582982
2018-12-09,24.017576511729615
2018-12-16,13.229842846568584
2018-12-23,31.86320099548309
2018-12-30,17.15265508844532
2019-01-13,37.7474193582982
2019-01-20,28.421091814075538
2019-01-27,24.017576511729615
2019-02-03,35.786013237359825
2019-02-10,22.056170390791245
2019-03-03,29.90179487454472
2019-03-10,20.094764269852874
2019-03-17,25.978982632667986
2019-03-24,39.208825479236566
2019-04-07,36.766716297829014
2019-04-21,40.18952853970575
2019-04-28,29.90179487454472
2019-05-12,17.15265508844532
2019-05-19,42.650934660644126
2019-05-26,21.075467330322063
2019-06-02,40.18952853970575
2019-06-09,17.15265508844532
2019-06-16,36.766716297829014
2019-06-23,25.978982632667986
2019-06-30,34.80531017689064
2019-07-07,34.30531017689064
2019-07-14,30.88249793501391
2019-07-21,30.88249793501391
2019-07-28,60.28429280955863
2019-08-04,18.133358148914507
2019-08-18,51.95796526533597
2019-09-01,28.921091814075538
2019-09-15,17.15265508844532
2019-09-22,29.90179487454472
2019-09-29,65.18780811190456
2019-10-06,20.094764269852874
2019-10-13,30.38249793501391
2019-10-20,17.15265508844532
2019-10-27,34.80531017689064
2019-11-03,27.940388753606353
2019-11-10,24.017576511729615
2019-11-17,29.90179487454472
2019-11-24,37.7474193582982
2019-12-01,12.749139786099398
2019-12-08,28.921091814075538
2019-12-15,27.940388753606353
2019-12-22,96.07030604691846
2019-12-29,24.998279572198797
2020-01-05,34.30531017689064
2020-01-19,26.959685693137168
2020-01-26,52.93866832580515
2020-02-02,17.15265508844532
2020-02-09,26.959685693137168
2020-02-16,77.43694789800395
2020-02-23,29.90179487454472
2020-03-01,25.978982632667986
2020-03-08,28.921091814075538
2020-03-15,28.921091814075538
2020-03-22,65.68780811190456
2020-03-29,35.786013237359825
2020-04-05,29.40179487454472
2020-04-12,20.094764269852874
2020-04-19,34.30531017689064
2020-04-26,24.998279572198797
2020-05-10,44.11234078158249
2020-05-17,18.633358148914507
2020-05-31,56.861480567681895
2020-06-07,29.90179487454472
2020-06-14,53.919371386274335
2020-06-21,38.228122418767384
2020-06-28,40.68952853970575
2020-07-05,19.114061209383692
2020-07-12,24.998279572198797
2020-07-19,23.03687345126043
2020-07-26,46.07374690252086
2020-08-02,15.191248967506954
2020-08-09,28.921091814075538
2020-08-16,37.2474193582982
