,MVT_GT_San Antonio TX
2017-01-01,27.0
2017-01-29,26.0
2017-02-05,34.0
2017-02-12,39.0
2017-02-26,31.0
2017-03-19,47.0
2017-04-16,21.0
2017-04-30,23.0
2017-05-21,34.0
2017-06-04,21.0
2017-06-18,100.0
2017-06-25,17.0
2017-09-10,17.0
2017-09-17,30.0
2017-10-01,20.0
2017-11-05,60.0
2017-11-12,24.0
2017-12-24,19.0
2018-02-04,16.094079917049356
2018-04-01,23.928117772493792
2018-04-08,18.372092535530836
2018-04-15,25.780126184814776
2018-05-06,23.0021135663333
2018-06-10,15.168075710888864
2018-06-17,18.872092535530836
2018-06-24,22.076109360172804
2018-07-08,40.02219768954315
2018-08-12,22.076109360172804
2018-08-19,22.576109360172804
2018-09-02,17.02008412320985
2018-09-09,55.19027340043201
2018-10-14,21.150105154012312
2018-10-21,15.668075710888864
2018-11-18,15.168075710888864
2018-12-02,28.984143009456744
2018-12-23,17.94608832937034
2018-12-30,23.0021135663333
2019-01-13,22.076109360172804
2019-02-03,14.742071504728372
2019-03-10,19.298096741691328
2019-04-07,33.11416404025921
2019-05-12,15.168075710888864
2019-06-02,18.872092535530836
2019-06-09,21.150105154012312
2019-06-16,35.89217665874068
2019-06-30,29.910147215617236
2019-07-07,15.668075710888864
2019-07-14,23.0021135663333
2019-09-01,23.928117772493792
2019-09-29,23.0021135663333
2019-10-20,17.94608832937034
2019-11-03,14.742071504728372
2019-11-10,20.22410094785182
2019-11-17,17.02008412320985
2019-12-01,10.11205047392591
2020-02-16,18.872092535530836
2020-02-23,11.964058886246896
2020-03-01,20.22410094785182
2020-03-15,12.390063092407388
2020-03-29,26.706130390975268
2020-04-12,23.0021135663333
2020-04-19,15.168075710888864
2020-05-03,32.18815983409871
2020-05-10,17.94608832937034
2020-05-17,19.798096741691328
2020-06-14,23.0021135663333
2020-06-21,14.242071504728372
2020-07-05,19.298096741691328
2020-07-19,33.11416404025921
2020-07-26,34.966172452580196
2020-08-09,13.81606729856788
2020-08-16,30.83615142177773
2020-08-23,16.094079917049356
2020-09-13,23.0021135663333
2020-09-20,19.798096741691328
2020-09-27,31.26215562793822
2020-10-18,14.242071504728372
2020-11-15,12.890063092407388
2020-11-22,27.13213459713576
2021-01-10,19.298096741691328
2021-01-17,11.964058886246896
2021-01-24,18.872092535530836
2021-01-31,23.0021135663333
2021-02-14,29.910147215617236
2021-03-14,13.81606729856788
2021-03-21,28.058138803296252
2021-04-11,16.094079917049356
2021-04-18,28.984143009456744
2021-05-16,17.02008412320985
2021-05-23,70.85834911132088
2021-06-20,13.81606729856788
2021-08-01,18.872092535530836
2021-08-08,17.94608832937034
2021-08-15,24.854121978654284
2021-09-26,17.02008412320985
2021-10-10,70.85834911132088
2021-10-24,20.72410094785182
2021-11-07,23.928117772493792
2021-11-14,19.298096741691328
2021-11-21,17.02008412320985
2021-11-28,22.076109360172804
2021-12-05,85.10042061604925
2021-12-26,14.742071504728372
2022-01-09,46.00845426533319
2022-01-16,21.300210308024624
2022-01-23,14.484143009456744
2022-01-30,14.484143009456744
2022-02-27,13.63213459713576
2022-03-27,17.0401682464197
2022-04-24,10.22410094785182
2022-05-01,46.860462677654176
2022-05-08,52.82452156390107
2022-05-15,33.228328080518416
2022-05-22,16.188159834098716
2022-06-05,17.892176658740684
2022-06-26,42.60042061604925
2022-07-24,29.820294431234476
2022-07-31,13.63213459713576
2022-08-07,46.860462677654176
2022-08-14,17.892176658740684
2022-09-11,35.78435331748137
2022-09-18,29.820294431234476
2022-09-25,14.484143009456744
2022-10-16,28.116277606592504
2022-10-23,14.484143009456744
2022-11-06,12.780126184814776
2022-11-27,39.19238696676531
2022-12-04,28.116277606592504
2022-12-18,17.0401682464197
