,MVT_GT_Milwaukee WI
2017-01-01,23.0
2017-01-15,36.0
2017-02-05,100.0
2017-04-16,24.0
2017-05-14,47.0
2017-05-28,61.0
2017-06-04,59.0
2017-06-11,72.0
2017-06-25,64.0
2017-07-16,24.0
2017-07-30,35.0
2017-08-06,21.0
2017-08-13,27.0
2017-08-27,36.0
2017-09-17,25.0
2017-09-24,31.0
2017-10-01,26.0
2017-10-08,28.0
2017-10-22,32.0
2017-11-12,82.0
2017-12-03,17.0
2017-12-31,25.0
2018-01-07,44.09699013796428
2018-02-04,20.08775636733152
2018-03-11,25.96997247228338
2018-03-18,15.685909613204966
2018-03-25,23.028864419807448
2018-04-01,23.028864419807448
2018-04-08,31.852188577235243
2018-05-13,22.54849506898214
2018-05-20,17.14664831485559
2018-05-27,20.08775636733152
2018-06-03,75.94917871519952
2018-06-10,24.98960312145807
2018-06-17,15.185909613204966
2018-06-24,31.852188577235243
2018-07-08,17.14664831485559
2018-07-15,21.56812571815683
2018-07-29,39.19514338383773
2018-08-26,22.04849506898214
2018-09-16,25.96997247228338
2018-09-23,18.127017665680896
2018-09-30,35.273665980536485
2018-10-28,17.14664831485559
2018-11-04,22.04849506898214
2018-11-25,21.06812571815683
2018-12-09,25.96997247228338
2018-12-16,41.655882085488344
2019-01-06,20.08775636733152
2019-01-20,53.90068364621738
2019-02-03,17.14664831485559
2019-03-10,23.028864419807448
2019-03-24,30.871819226409933
2019-03-31,14.205540262379657
2019-04-14,14.705540262379657
2019-05-12,24.98960312145807
2019-06-02,26.95034182310869
2019-06-23,15.185909613204966
2019-08-18,22.04849506898214
2019-08-25,33.312927278885866
2019-09-01,23.528864419807448
2019-09-08,18.127017665680896
2019-09-29,34.29329662971118
2019-10-20,29.891449875584623
2019-12-15,17.14664831485559
2019-12-22,14.705540262379657
2020-01-05,17.14664831485559
2020-01-12,27.930711173934
2020-02-02,19.60738701650621
2020-02-09,22.04849506898214
2020-02-16,19.10738701650621
2020-03-15,29.391449875584623
2020-03-22,21.06812571815683
2020-04-12,19.60738701650621
2020-05-03,21.06812571815683
2020-05-17,22.04849506898214
2020-05-31,21.06812571815683
2020-06-07,14.205540262379657
2020-06-21,19.10738701650621
2020-06-28,34.79329662971118
2020-07-05,24.00923377063276
2020-08-02,13.225170911554345
2020-08-09,48.01846754126552
2020-08-16,29.891449875584623
2020-09-13,21.06812571815683
2020-10-04,15.185909613204966
2020-10-11,18.127017665680896
2020-11-01,51.93994494456676
2020-11-08,15.185909613204966
2020-11-15,21.06812571815683
2020-11-22,96.03693508253104
2020-11-29,24.98960312145807
2020-12-06,19.60738701650621
2020-12-20,25.96997247228338
2021-01-17,44.09699013796428
2021-02-07,28.911080524759313
2021-02-21,15.185909613204966
2021-05-09,32.83255792806055
2021-05-23,45.07735948878959
2021-06-20,23.528864419807448
2021-07-18,54.881052997042694
2021-08-15,17.14664831485559
2021-09-05,20.08775636733152
2021-09-26,37.734404682187105
2021-10-03,25.96997247228338
2021-10-17,26.95034182310869
2021-10-24,17.64664831485559
2021-10-31,23.528864419807448
2021-11-07,52.920314295392075
2021-12-05,19.10738701650621
2021-12-26,31.352188577235243
2022-01-09,22.09699013796428
2022-01-16,52.84062859078414
2022-01-23,30.743638452819866
2022-02-06,24.979206242916142
2022-02-13,76.85909613204967
2022-02-20,21.136251436313657
2022-03-13,35.54733196107297
2022-03-20,23.0577288396149
2022-03-27,36.50807066272359
2022-04-03,27.861422347868004
2022-04-10,33.62585455777173
2022-04-24,17.293296629711175
2022-05-01,35.54733196107297
2022-05-15,34.58659325942235
2022-05-29,41.311764170976694
2022-06-05,33.62585455777173
2022-06-12,23.0577288396149
2022-06-26,53.80136729243476
2022-07-03,15.371819226409933
2022-07-10,53.80136729243476
2022-07-17,55.72284469573601
2022-07-31,24.01846754126552
2022-08-28,21.136251436313657
2022-09-04,17.293296629711175
2022-09-11,23.0577288396149
2022-09-18,29.782899751169246
2022-09-25,31.704377154470485
2022-10-16,68.21244781719408
2022-10-23,14.411080524759312
2022-10-30,42.272502872627314
2022-12-04,24.979206242916142
2022-12-18,18.254035331361795
