,MVT_GT_Colorado Springs-Pueblo CO
2017-01-29,38.0
2017-02-26,71.0
2017-03-12,25.0
2017-03-26,33.0
2017-04-30,82.0
2017-07-09,34.0
2017-09-03,40.0
2017-09-10,52.0
2017-10-15,73.0
2017-12-24,62.0
2018-01-07,31.099051350700353
2018-01-14,88.98618348162694
2018-01-21,23.05485285237063
2018-02-11,28.44356606546329
2018-02-18,65.93133062925631
2018-03-25,27.36582342284476
2018-04-01,42.876477776885665
2018-04-08,50.920676275215385
2018-04-15,56.80938948830805
2018-05-13,60.042617416163644
2018-07-15,60.042617416163644
2018-08-12,32.17679399331888
2018-09-02,24.63259549498916
2018-09-09,40.2209924916486
2018-10-28,47.68744834735979
2018-11-04,25.710338137607692
2019-01-06,25.210338137607692
2019-01-13,41.79873513426713
2019-02-03,39.14324984903007
2019-03-24,50.920676275215385
2019-04-14,30.021308708081822
2019-04-21,40.7209924916486
2019-04-28,23.05485285237063
2019-05-05,100.26360990781225
2019-05-19,28.94356606546329
2019-06-30,55.73164684568952
2019-07-21,58.96487477354511
2019-08-11,30.021308708081822
2019-08-25,45.03196306212273
2019-10-06,25.710338137607692
2019-10-13,31.099051350700353
2019-12-08,43.954220419504196
2020-01-05,56.30938948830805
2020-01-19,26.788080780226224
2020-02-09,33.25453663593741
2020-02-16,27.86582342284476
2020-03-01,53.07616156045245
2020-03-08,27.36582342284476
2020-03-15,19.821624924515035
2020-03-22,56.30938948830805
2020-03-29,31.099051350700353
2020-05-17,30.021308708081822
2020-07-19,84.17521291115281
2020-07-26,34.832279278555944
2020-08-16,27.86582342284476
2020-11-15,39.64324984903007
2020-12-06,20.399367567133567
2021-01-10,56.80938948830805
2021-01-31,42.876477776885665
2021-02-07,32.17679399331888
2021-02-14,68.08681591449337
2021-02-28,67.00907327187483
2021-03-21,30.021308708081822
2021-04-04,40.7209924916486
2021-04-18,27.86582342284476
2021-07-11,35.410021921174476
2021-07-25,36.98776456379301
2021-09-05,51.99841891783392
2021-10-03,75.05327177020456
2021-10-31,25.710338137607692
2021-12-26,43.954220419504196
2022-01-16,25.42067627521539
2022-02-06,20.798735134267137
2022-03-20,23.109705704741263
2022-04-03,17.332279278555948
2022-05-08,34.664558557111896
2022-05-29,20.798735134267137
2022-06-12,50.84135255043078
2022-07-10,35.82004384234896
2022-07-31,115.54852852370632
2022-08-21,30.042617416163644
2022-09-11,19.643249849030074
2022-09-18,36.97552912758602
2022-11-06,26.57616156045245
2022-12-04,34.664558557111896
2022-12-11,49.685867265193714
