,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,43.0
2017-01-08,45.0
2017-01-15,25.0
2017-01-22,29.0
2017-01-29,66.0
2017-02-05,55.0
2017-02-12,40.0
2017-02-19,48.0
2017-02-26,53.0
2017-03-05,23.0
2017-03-12,18.0
2017-03-19,29.0
2017-03-26,30.0
2017-04-02,41.0
2017-04-16,33.0
2017-04-23,38.0
2017-04-30,36.0
2017-05-07,16.0
2017-05-14,27.0
2017-05-21,42.0
2017-06-04,71.0
2017-06-11,49.0
2017-06-18,30.0
2017-06-25,100.0
2017-07-02,62.0
2017-07-09,63.0
2017-07-16,27.0
2017-07-23,20.0
2017-07-30,67.0
2017-08-06,25.0
2017-08-13,42.0
2017-08-27,31.0
2017-09-10,17.0
2017-09-17,26.0
2017-09-24,33.0
2017-10-01,66.0
2017-10-08,39.0
2017-10-15,42.0
2017-10-22,39.0
2017-10-29,45.0
2017-11-05,19.0
2017-11-12,49.0
2017-11-19,18.0
2017-11-26,22.0
2017-12-03,44.0
2017-12-10,39.0
2017-12-17,23.0
2017-12-24,49.0
2017-12-31,43.0
2018-01-07,33.10928448532462
2018-01-14,31.132267750893764
2018-01-21,66.21856897064924
2018-02-04,41.01735142304807
2018-02-18,15.816133875446882
2018-02-25,25.201217547601182
2018-03-04,34.09779285254005
2018-03-11,34.09779285254005
2018-03-18,12.850608773800591
2018-03-25,26.189725914816613
2018-04-01,11.862100406585162
2018-04-08,38.05182632140178
2018-04-15,33.10928448532462
2018-04-22,54.35646856406409
2018-04-29,18.781658977093173
2018-05-06,18.781658977093173
2018-05-13,33.10928448532462
2018-05-20,39.04033468861721
2018-05-27,22.735692445954893
2018-06-03,13.839117141016022
2018-06-10,30.143759383678333
2018-06-17,37.063317954186346
2018-06-24,27.678234282032044
2018-07-01,45.95989325912522
2018-07-08,47.93690999355607
2018-07-15,48.9254183607715
2018-07-22,52.879451829633226
2018-07-29,28.666742649247475
2018-08-05,39.04033468861721
2018-08-12,26.189725914816613
2018-08-19,16.80464224266231
2018-08-26,35.086301219755484
2018-09-02,39.04033468861721
2018-09-09,32.62077611810919
2018-09-16,42.0058597902635
2018-09-23,10.873592039369731
2018-09-30,39.04033468861721
2018-10-07,47.93690999355607
2018-10-21,25.201217547601182
2018-10-28,29.155251016462906
2018-11-04,22.235692445954893
2018-11-11,23.724200813170324
2018-11-18,44.971384891909786
2018-11-25,43.982876524694355
2018-12-02,37.063317954186346
2018-12-09,14.827625508231453
2018-12-16,17.793150609877742
2018-12-30,27.678234282032044
2019-01-06,41.01735142304807
2019-01-13,35.586301219755484
2019-01-20,72.14961917394183
2019-01-27,45.95989325912522
2019-02-03,49.41392672798693
2019-02-10,23.224200813170324
2019-02-17,32.12077611810919
2019-02-24,28.166742649247475
2019-03-03,31.632267750893764
2019-03-17,63.75304386900296
2019-03-24,45.95989325912522
2019-03-31,33.10928448532462
2019-04-07,11.862100406585162
2019-04-14,33.10928448532462
2019-04-21,42.0058597902635
2019-05-05,48.4254183607715
2019-05-12,23.224200813170324
2019-05-19,31.132267750893764
2019-05-26,29.655251016462906
2019-06-02,27.178234282032044
2019-06-09,42.994368157478924
2019-06-16,27.678234282032044
2019-06-23,11.362100406585162
2019-06-30,23.724200813170324
2019-07-07,31.132267750893764
2019-07-14,40.02884305583264
2019-07-21,32.12077611810919
2019-07-28,57.82199366571038
2019-08-04,62.26453550178753
2019-08-11,48.9254183607715
2019-08-18,37.063317954186346
2019-08-25,34.09779285254005
2019-09-01,57.82199366571038
2019-09-08,42.0058597902635
2019-09-15,27.178234282032044
2019-09-22,22.235692445954893
2019-09-29,21.747184078739462
2019-10-06,43.982876524694355
2019-10-13,24.21270918038575
2019-10-20,41.01735142304807
2019-10-27,48.9254183607715
2019-11-03,43.982876524694355
2019-11-10,33.10928448532462
2019-11-17,34.09779285254005
2019-11-24,43.982876524694355
2019-12-01,37.063317954186346
2019-12-08,55.34497693127952
2019-12-15,23.724200813170324
2019-12-22,44.971384891909786
2019-12-29,37.063317954186346
2020-01-05,31.632267750893764
2020-01-12,9.885083672154302
2020-01-19,38.05182632140178
2020-01-26,57.82199366571038
2020-02-02,46.94840162634065
2020-02-09,33.10928448532462
2020-02-16,33.10928448532462
2020-02-23,72.14961917394183
2020-03-01,29.655251016462906
2020-03-08,22.235692445954893
2020-03-15,21.747184078739462
2020-03-22,14.827625508231453
2020-03-29,18.281658977093173
2020-04-05,30.143759383678333
2020-04-12,34.09779285254005
2020-04-19,40.02884305583264
2020-04-26,33.10928448532462
2020-05-03,28.166742649247475
2020-05-10,27.178234282032044
2020-05-17,40.02884305583264
2020-05-24,46.94840162634065
2020-05-31,97.850836721543
2020-06-07,44.971384891909786
2020-06-14,50.902435095202364
2020-06-21,53.86796019684866
2020-06-28,40.02884305583264
2020-07-05,38.05182632140178
2020-07-12,42.994368157478924
2020-07-19,20.758675711524035
2020-07-26,17.793150609877742
