,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,13.0
2017-01-08,15.0
2017-01-22,30.0
2017-01-29,100.0
2017-02-05,29.0
2017-02-12,11.0
2017-02-19,12.0
2017-03-12,17.0
2017-03-19,22.0
2017-03-26,13.0
2017-04-09,18.0
2017-04-16,23.0
2017-05-07,12.0
2017-05-14,16.0
2017-05-21,18.0
2017-06-04,18.0
2017-06-11,8.0
2017-06-18,13.0
2017-06-25,9.0
2017-07-09,13.0
2017-07-16,27.0
2017-07-23,21.0
2017-07-30,13.0
2017-08-27,12.0
2017-09-03,23.0
2017-09-24,20.0
2017-10-01,10.0
2017-10-08,31.0
2017-10-15,13.0
2017-11-05,9.0
2017-11-19,28.0
2017-12-17,20.0
2017-12-24,11.0
2018-01-07,16.996685819145263
2018-01-14,20.995906011885324
2018-01-21,9.998050481850154
2018-01-28,11.997660578220184
2018-02-04,24.245223680532877
2018-03-04,20.246003487792816
2018-03-11,13.747368150497707
2018-03-25,21.74580853597783
2018-04-01,17.996490867330277
2018-04-08,6.998635337295108
2018-04-15,16.246783295052754
2018-04-29,19.2461984396078
2018-05-06,9.248147957757645
2018-05-13,15.246978246867737
2018-05-20,13.997270674590215
2018-06-17,19.2461984396078
2018-06-24,49.99025240925077
2018-07-01,7.998440385480123
2018-07-15,14.99707572277523
2018-07-22,22.745613584162847
2018-07-29,14.747173198682724
2018-08-05,13.997270674590215
2018-08-12,19.996100963700307
2018-08-26,17.996490867330277
2018-09-02,25.9949312528104
2018-09-09,12.9974656264052
2018-09-23,34.74327416238303
2018-10-07,18.99629591551529
2018-10-21,20.995906011885324
2018-10-28,10.747953005942662
2018-11-04,9.998050481850154
2018-11-11,19.996100963700307
2018-11-25,19.996100963700307
2018-12-02,11.997660578220184
2018-12-09,31.99376154192049
2018-12-16,11.247758054127676
2018-12-23,7.248537861387615
2019-01-06,16.746783295052754
2019-01-13,11.997660578220184
2019-01-20,16.746783295052754
2019-01-27,9.998050481850154
2019-02-03,15.746978246867737
2019-02-10,21.995711060070338
2019-02-17,20.995906011885324
2019-02-24,11.747758054127676
2019-03-03,26.244833776902908
2019-03-10,16.746783295052754
2019-03-24,15.996880770960246
2019-03-31,16.246783295052754
2019-04-14,14.99707572277523
2019-04-28,22.99551610825535
2019-05-19,21.995711060070338
2019-05-26,7.748537861387615
2019-06-02,13.247368150497707
2019-06-09,12.9974656264052
2019-06-23,26.994736300995413
2019-07-07,7.998440385480123
2019-07-21,12.747563102312693
2019-07-28,7.248537861387615
2019-08-18,11.747758054127676
2019-09-08,14.99707572277523
2019-09-15,23.74541863234786
2019-09-29,7.248537861387615
2019-10-20,10.997855530035169
2019-11-03,8.248342909572631
2019-11-10,27.99454134918043
2019-12-29,19.2461984396078
2020-01-12,10.247953005942662
2020-01-26,13.747368150497707
2020-02-02,20.746003487792816
2020-02-09,10.997855530035169
2020-02-16,16.996685819145263
2020-02-23,7.248537861387615
2020-03-01,8.998245433665138
2020-03-08,16.746783295052754
2020-03-29,7.748537861387615
2020-04-05,10.747953005942662
2020-04-12,16.246783295052754
2020-04-19,21.995711060070338
2020-05-03,19.996100963700307
2020-05-10,6.998635337295108
2020-05-17,16.996685819145263
2020-05-24,19.996100963700307
2020-05-31,28.994346397365447
2020-06-07,26.994736300995413
2020-06-14,19.996100963700307
2020-06-21,10.247953005942662
2020-06-28,9.748147957757645
2020-07-12,13.997270674590215
2020-07-19,31.99376154192049
2020-07-26,24.245223680532877
2020-08-16,11.747758054127676
2020-08-23,9.248147957757645
2020-09-13,18.246393391422785
2020-09-20,10.997855530035169
2020-09-27,9.248147957757645
2020-10-11,10.997855530035169
2020-10-25,11.997660578220184
2020-11-01,7.748537861387615
2020-11-08,12.747563102312693
2020-11-15,7.748537861387615
2020-11-29,5.998830289110092
2020-12-06,9.998050481850154
2020-12-13,9.998050481850154
2020-12-20,23.99532115644037
2021-01-03,7.998440385480123
2021-01-10,9.748147957757645
2021-01-17,18.99629591551529
2021-01-24,7.248537861387615
2021-02-07,12.747563102312693
2021-02-14,26.994736300995413
2021-02-21,12.247563102312693
2021-02-28,21.995711060070338
2021-03-07,19.996100963700307
2021-03-14,13.747368150497707
2021-03-21,24.995126204625386
2021-03-28,23.99532115644037
2021-04-11,12.247563102312693
2021-04-25,8.998245433665138
2021-05-02,12.747563102312693
2021-05-09,15.746978246867737
2021-05-16,13.997270674590215
2021-05-23,16.996685819145263
2021-06-20,13.747368150497707
2021-07-11,11.247758054127676
2021-08-01,7.998440385480123
2021-08-08,16.996685819145263
2021-09-19,14.99707572277523
2021-09-26,13.247368150497707
2021-10-10,9.998050481850154
2021-10-31,14.247173198682724
2021-11-07,14.247173198682724
2021-11-21,15.996880770960246
2021-11-28,9.248147957757645
2021-12-19,14.747173198682724
2021-12-26,16.996685819145263
2022-01-02,24.490447361065755
2022-01-09,14.994151445550461
2022-01-23,18.49278678284557
2022-01-30,19.492396879215597
2022-02-06,13.99454134918043
2022-02-13,15.993761541920492
2022-02-27,11.495516108255353
2022-03-06,7.996880770960246
2022-03-13,14.994151445550461
2022-03-20,17.493176686475536
2022-03-27,11.995321156440369
2022-04-03,17.992981734660553
2022-04-10,10.495906011885323
2022-04-17,20.492006975585632
2022-04-24,7.4970757227752305
2022-05-08,11.995321156440369
2022-05-22,9.496295915515292
2022-05-29,17.992981734660553
2022-06-05,7.4970757227752305
2022-06-26,6.4974656264052
2022-07-03,9.996100963700307
2022-07-10,14.494346397365446
2022-07-17,11.495516108255353
2022-08-07,10.495906011885323
2022-08-14,18.49278678284557
2022-08-28,8.496685819145261
2022-09-25,8.496685819145261
2022-10-09,15.493956493735476
2022-10-23,10.995711060070338
2022-10-30,15.993761541920492
2022-11-06,17.992981734660553
2022-11-13,12.495126204625384
2022-11-20,19.492396879215597
2022-11-27,6.4974656264052
2022-12-04,10.495906011885323
2022-12-11,13.494736300995415
2022-12-18,6.4974656264052
