,MVT_GT_Omaha NE
2017-02-12,26.0
2017-03-19,24.0
2017-04-02,27.0
2017-04-09,31.0
2017-04-23,22.0
2017-04-30,100.0
2017-05-07,84.0
2017-08-06,46.0
2017-08-27,58.0
2017-10-01,39.0
2017-10-22,42.0
2017-11-12,36.0
2017-11-19,85.0
2017-12-03,60.0
2017-12-10,27.0
2017-12-24,44.0
2017-12-31,29.0
2018-01-07,29.122321043836408
2018-01-14,27.62534460902938
2018-01-21,19.969764348070278
2018-01-28,29.954646522105417
2018-02-18,31.951622956912445
2018-03-11,41.93650513094758
2018-04-01,19.969764348070278
2018-05-06,19.13743886980127
2018-07-08,29.954646522105417
2018-07-15,40.77185417440957
2018-09-23,23.131391739415324
2018-09-30,49.092085391906686
2019-01-13,21.134415304608297
2019-02-10,31.119297478643436
2019-02-24,19.969764348070278
2019-03-10,21.966740782877306
2019-05-05,24.796042695953343
2019-06-09,21.966740782877306
2019-06-16,25.128368174222352
2019-07-07,25.128368174222352
2019-07-14,42.26883060921659
2019-07-28,40.27185417440957
2019-08-04,66.23254782690093
2019-09-08,17.14046243499424
2019-11-03,22.299066261146315
2019-11-17,18.80511339153226
2019-11-24,55.91534017459678
2019-12-01,16.80813695672523
2019-12-08,31.119297478643436
2019-12-22,39.10720321787154
2020-02-02,17.97278791326325
2020-03-08,35.9455758265265
2020-03-15,20.802089826339287
2020-04-26,63.07092043555588
2020-05-17,61.07394400074885
2020-05-24,33.94859939171947
2020-05-31,39.939528696140556
2020-06-21,26.79301913076037
2020-08-09,25.96069365249136
2020-09-20,29.954646522105417
2020-10-04,17.14046243499424
2020-10-11,29.954646522105417
2020-12-13,25.96069365249136
2020-12-20,26.79301913076037
2021-01-24,20.802089826339287
2021-01-31,59.909293044210834
2021-03-07,41.104179652678575
2021-04-04,66.23254782690093
2021-05-16,32.78394843518146
2021-08-22,20.302089826339287
2021-08-29,40.27185417440957
2021-11-21,33.94859939171947
2022-02-06,43.86696313150922
2022-02-13,21.268830609216593
2022-02-20,32.56789687036291
2022-02-27,42.537661218433186
2022-03-06,31.90324591382489
2022-03-20,43.202312174971205
2022-03-27,35.22650069651498
2022-04-24,18.61022678306452
2022-06-26,23.26278347883065
2022-07-24,58.48928417534563
2022-09-04,31.90324591382489
2022-09-11,47.854868870737334
2022-09-18,19.939528696140556
2022-09-25,20.604179652678575
2022-10-02,25.921387304982723
2022-10-23,19.274877739602537
2022-10-30,36.55580260959102
2022-11-20,37.885104522667056
2022-12-25,43.86696313150922
