,MVT_GT_Columbus OH
2017-01-08,16.0
2017-01-15,46.0
2017-01-22,29.0
2017-01-29,31.0
2017-02-12,61.0
2017-02-26,14.0
2017-03-05,27.0
2017-04-02,18.0
2017-04-16,18.0
2017-05-14,17.0
2017-05-21,80.0
2017-05-28,35.0
2017-06-04,31.0
2017-06-11,32.0
2017-06-25,55.0
2017-08-13,18.0
2017-09-24,100.0
2017-10-22,16.0
2017-10-29,29.0
2017-11-05,33.0
2017-11-12,35.0
2017-12-03,67.0
2017-12-24,63.0
2018-01-07,61.2108630655077
2018-01-14,18.00145986402812
2018-02-04,22.11945042027003
2018-03-18,16.97196222496764
2018-05-13,38.061915006177195
2018-06-24,40.62091028429815
2018-07-08,20.060455142149074
2018-08-12,49.88638903584245
2018-10-14,22.61945042027003
2018-10-21,40.62091028429815
2018-10-28,47.327393757721495
2018-11-04,16.97196222496764
2018-11-11,30.85543153275385
2018-11-18,20.060455142149074
2018-12-16,20.560455142149074
2018-12-23,40.12091028429815
2019-01-06,15.942464585907164
2019-01-13,24.178445698390988
2019-01-20,22.11945042027003
2019-01-27,31.884929171814328
2019-02-03,13.38346930778621
2019-02-17,32.91442681087481
2019-02-24,20.560455142149074
2019-03-10,36.00291972805624
2019-05-05,14.412966946846687
2019-05-12,38.061915006177195
2019-05-26,16.97196222496764
2019-06-23,80.7418205685963
2019-06-30,20.560455142149074
2019-07-07,20.060455142149074
2019-07-14,30.35543153275385
2019-07-21,31.384929171814328
2019-08-25,56.063374870205315
2019-09-01,46.797896118661015
2019-09-15,51.9453843139634
2019-09-22,34.97342208899576
2019-10-13,13.88346930778621
2019-10-27,13.88346930778621
2019-11-10,16.47196222496764
2019-11-24,13.88346930778621
2019-12-22,23.648948059330507
2019-12-29,14.412966946846687
2020-01-12,15.942464585907164
2020-01-19,59.15186778738675
2020-01-26,11.824474029665254
2020-02-09,22.61945042027003
2020-02-16,26.23744097651194
2020-02-23,12.853971668725732
2020-04-05,24.178445698390988
2020-05-03,21.089952781209554
2020-07-12,22.61945042027003
2020-07-19,30.85543153275385
2020-07-26,14.912966946846687
2020-08-09,15.442464585907164
2020-09-13,56.063374870205315
2020-09-27,25.207943337451464
2020-10-04,41.15040792335863
2020-11-01,18.00145986402812
2020-11-08,21.589952781209554
2020-12-06,18.00145986402812
2021-01-03,15.942464585907164
2021-01-10,16.97196222496764
2021-01-17,43.20940320147959
2021-02-28,54.00437959208436
2021-03-14,32.41442681087481
2021-03-21,18.00145986402812
2021-04-04,34.97342208899576
2021-04-25,69.94684417799152
2021-05-23,18.00145986402812
2021-05-30,40.12091028429815
2021-06-06,33.94392444993528
2021-06-20,24.178445698390988
2021-06-27,24.178445698390988
2021-07-11,36.00291972805624
2021-07-25,27.26693861557242
2021-08-01,34.47342208899576
2021-08-15,15.942464585907164
2021-08-22,14.912966946846687
2021-08-29,38.561915006177195
2021-09-26,23.148948059330507
2021-10-17,18.00145986402812
2021-10-31,29.325933893693374
2021-11-14,16.97196222496764
2021-11-21,23.648948059330507
2021-11-28,14.912966946846687
2021-12-12,34.97342208899576
2022-01-09,29.65186778738675
2022-01-16,56.12674974041063
2022-01-23,83.66062697155547
2022-01-30,38.12383001235439
2022-02-06,20.12091028429815
2022-02-20,14.825933893693374
2022-03-06,39.18282529047534
2022-03-13,26.474881953023882
2022-03-20,18.00291972805624
2022-03-27,38.12383001235439
2022-04-03,26.474881953023882
2022-04-10,12.707943337451464
2022-04-24,30.710863065507702
2022-05-01,26.474881953023882
2022-05-08,34.94684417799152
2022-05-22,31.76985834362866
2022-06-12,22.23890084054006
2022-06-26,46.59579223732203
2022-07-03,21.179905562419105
2022-07-10,74.12966946846687
2022-07-17,34.94684417799152
2022-07-24,32.828853621749616
2022-08-07,22.23890084054006
2022-08-14,43.41880640295917
2022-08-21,12.707943337451464
2022-09-04,23.297896118661015
2022-09-11,56.12674974041063
2022-09-25,15.88492917181433
2022-10-09,33.88784889987057
2022-10-16,29.65186778738675
2022-10-23,18.00291972805624
2022-10-30,40.2418205685963
2022-11-13,20.12091028429815
2022-11-20,18.00291972805624
2022-11-27,33.88784889987057
2022-12-18,105.89952781209553
2022-12-25,14.825933893693374
