,MVT_GT_Oklahoma City OK
2017-01-08,44.0
2017-01-15,43.0
2017-02-26,29.0
2017-03-26,26.0
2017-05-07,26.0
2017-05-14,69.0
2017-06-11,55.0
2017-07-30,40.0
2017-08-06,38.0
2017-08-27,100.0
2017-09-10,62.0
2017-09-17,69.0
2017-10-15,33.0
2017-10-29,20.0
2017-11-12,36.0
2017-11-26,46.0
2018-01-28,79.92869118009017
2018-02-04,30.730531687250885
2018-03-04,24.349079746419637
2018-03-25,30.230531687250885
2018-04-15,18.055991814041064
2018-05-06,21.702535780230352
2018-05-20,38.3468916027241
2018-06-10,42.905071560460705
2018-07-08,23.937443754872316
2018-07-15,45.63997953510267
2018-07-29,32.05380367034553
2018-08-05,23.025807763324995
2018-09-30,34.78871164498749
2018-10-07,34.78871164498749
2018-10-28,69.07742328997497
2018-12-16,26.17235172951428
2018-12-30,32.05380367034553
2019-01-06,40.17016358581874
2019-01-13,25.760715737966958
2019-01-27,82.16359915473213
2019-02-24,18.055991814041064
2019-05-05,67.25415130688035
2019-05-19,32.05380367034553
2019-08-18,33.37707565344017
2019-09-15,32.965439661892844
2019-09-22,26.17235172951428
2019-10-13,50.109795484386595
2019-10-20,23.937443754872316
2019-11-03,18.967627805588386
2019-11-10,43.816707552008026
2019-12-15,52.84470345902856
2019-12-29,21.702535780230352
2020-01-05,38.8468916027241
2020-01-19,50.109795484386595
2020-02-16,19.87926379713571
2020-04-26,37.02361961962946
2020-05-31,53.25633945057588
2020-06-21,18.055991814041064
2020-08-16,15.821083839399103
2020-08-30,33.87707565344017
2020-09-06,15.821083839399103
2020-09-20,26.17235172951428
2020-11-15,18.055991814041064
2021-01-31,22.114171771777674
2021-02-07,37.02361961962946
2021-03-14,16.232719830946422
2021-03-21,57.814519408312485
2021-04-11,18.967627805588386
2021-06-06,40.17016358581874
2021-07-04,51.021431475933916
2021-07-18,23.937443754872316
2021-08-01,33.37707565344017
2021-08-15,36.61198362808213
2021-08-29,43.316707552008026
2021-10-24,48.78652350129195
2021-10-31,27.99562371260892
2022-02-06,42.81014312092141
2022-02-20,18.935255611176775
2022-02-27,29.637791391407127
2022-03-13,35.40069527306962
2022-03-20,18.111983628082132
2022-04-17,32.930879323785696
2022-05-15,81.50392632636961
2022-05-22,34.57742328997498
2022-09-11,32.930879323785696
2022-10-02,23.05161552664999
2022-11-20,30.46106337450177
2022-11-27,18.935255611176775
2022-12-04,19.75852759427142
2022-12-11,33.75415130688034
