,MVT_GT_Tulsa OK
2017-01-29,55.0
2017-02-12,27.0
2017-02-26,74.0
2017-03-12,97.0
2017-03-19,44.0
2017-04-02,91.0
2017-05-21,47.0
2017-06-11,49.0
2017-08-06,31.0
2017-10-08,22.0
2017-10-22,26.0
2017-10-29,35.0
2017-11-26,29.0
2017-12-03,64.0
2017-12-24,41.0
2018-01-07,81.0240243801467
2018-01-14,71.09542682039913
2018-02-25,40.26201219007335
2018-04-01,35.02390243465803
2018-04-29,33.97628048357497
2018-05-27,51.23823170090398
2018-08-05,31.38103658140884
2018-09-16,47.04774389657173
2018-10-14,86.26213413556201
2018-10-21,41.80963414115641
2018-10-28,39.71439023899028
2018-11-04,29.78579267924271
2018-11-18,28.238170728159652
2018-12-09,38.16676828790722
2019-02-03,26.142926825993523
2019-02-24,27.190548777076586
2019-03-03,31.38103658140884
2019-03-24,31.88103658140884
2019-04-07,46.000121945488665
2019-04-28,40.76201219007335
2019-05-12,51.73823170090398
2019-06-09,35.02390243465803
2019-06-23,43.90487804332254
2019-07-21,51.23823170090398
2019-07-28,40.76201219007335
2019-09-01,30.833414630325777
2019-09-29,71.09542682039913
2019-10-06,44.9524999944056
2019-11-17,33.97628048357497
2019-11-24,46.000121945488665
2019-12-01,45.500121945488665
2020-02-23,32.9286585324919
2020-03-01,32.9286585324919
2020-03-29,37.11914633682416
2020-04-05,80.47640242906363
2020-05-17,29.78579267924271
2020-06-14,35.02390243465803
2020-06-21,50.69060974982092
2020-08-16,39.71439023899028
2020-09-13,53.83347560307011
2020-10-04,36.07152438574109
2020-10-18,30.833414630325777
2020-11-08,94.09548779314346
2020-11-15,44.4524999944056
2020-11-22,92.00024389097733
2020-11-29,63.26207316281768
2020-12-13,39.71439023899028
2021-01-17,54.88109755415317
2021-01-24,25.59530487491046
2021-02-14,61.166829260651554
2021-04-04,49.142987798737856
2021-04-11,59.07158535848542
2021-04-25,78.92878047798057
2021-05-02,31.88103658140884
2021-05-23,72.14304877148219
2021-06-06,51.73823170090398
2021-07-18,41.30963414115641
2021-07-25,81.0240243801467
2021-08-01,49.642987798737856
2021-08-15,54.88109755415317
2021-08-29,48.09536584765479
2021-09-19,71.09542682039913
2021-09-26,99.83359754855877
2021-10-03,39.21439023899028
2021-10-10,62.21445121173461
2021-10-24,71.09542682039913
2021-12-12,33.97628048357497
2021-12-26,95.14310974422652
2022-01-16,38.33353657581444
2022-01-23,37.23829267364832
2022-02-06,30.666829260651554
2022-02-20,23.000121945488665
2022-02-27,19.714390238990283
2022-03-06,20.809634141156412
2022-04-03,17.52390243465803
2022-05-22,60.238414619136975
2022-05-29,64.61939022780149
2022-06-05,26.285853651987047
2022-07-17,33.952560967149935
2022-07-24,39.42878047798057
2022-07-31,42.71451218447895
2022-09-25,24.09536584765479
2022-10-16,47.095487793143455
2022-10-23,23.000121945488665
2022-12-18,109.52439021661269
