,MVT_GT_Denver CO
2017-01-01,40.0
2017-01-08,18.0
2017-01-22,27.0
2017-01-29,50.0
2017-02-19,24.0
2017-02-26,51.0
2017-03-05,75.0
2017-03-12,38.0
2017-03-26,28.0
2017-04-02,39.0
2017-04-16,17.0
2017-04-23,34.0
2017-05-28,43.0
2017-06-04,22.0
2017-06-25,29.0
2017-07-02,38.0
2017-07-23,39.0
2017-07-30,39.0
2017-08-06,21.0
2017-08-13,27.0
2017-08-27,32.0
2017-09-03,46.0
2017-09-10,17.0
2017-09-17,25.0
2017-09-24,41.0
2017-10-01,56.0
2017-10-08,36.0
2017-10-22,34.0
2017-10-29,85.0
2017-11-05,19.0
2017-11-12,60.0
2017-11-19,24.0
2017-11-26,17.0
2017-12-10,54.0
2017-12-17,52.0
2018-01-07,32.228012874595436
2018-01-14,99.84318240054313
2018-01-21,16.114006437297718
2018-01-28,27.909725321081805
2018-02-04,16.614006437297718
2018-02-11,34.38715665135226
2018-02-18,17.69357832567613
2018-03-04,20.932293990811353
2018-03-18,25.750581544324987
2018-04-08,35.96672853973067
2018-04-15,34.88715665135226
2018-04-29,46.18287553513635
2018-05-06,23.091437767568173
2018-05-13,31.148440986217032
2018-05-20,42.444159870001116
2018-06-10,20.432293990811353
2018-06-17,56.89902253054202
2018-07-01,23.591437767568173
2018-07-15,44.023731758379526
2018-07-22,24.17100965594658
2018-08-05,31.148440986217032
2018-08-12,89.62703540513746
2018-09-23,34.88715665135226
2018-10-07,55.31945064216361
2018-10-14,83.22917596324541
2018-11-11,16.614006437297718
2018-12-09,51.001163088649974
2018-12-16,84.30874785162382
2018-12-23,62.796881972434065
2018-12-30,46.68287553513635
2019-01-06,17.69357832567613
2019-01-13,19.852722102432946
2019-01-20,26.830153432703398
2019-01-27,25.250581544324987
2019-02-03,28.98929720946021
2019-02-17,22.011865879189763
2019-02-24,53.660306865406795
2019-03-03,54.739878753785206
2019-03-10,55.81945064216361
2019-03-17,37.04630042810908
2019-03-24,61.217310084055654
2019-03-31,46.18287553513635
2019-04-07,20.932293990811353
2019-04-28,52.080734977028385
2019-05-05,53.160306865406795
2019-05-19,78.91088840973178
2019-06-09,82.149604074867
2019-06-16,42.944159870001116
2019-06-23,25.750581544324987
2019-06-30,46.18287553513635
2019-07-14,85.38831974000223
2019-07-21,33.307584762973846
2019-07-28,30.068869097838622
2019-08-04,20.932293990811353
2019-08-11,54.239878753785206
2019-08-25,46.18287553513635
2019-09-08,83.72917596324541
2019-09-15,19.352722102432946
2019-09-22,49.921591200271564
2019-09-29,24.17100965594658
2019-10-13,61.217310084055654
2019-10-20,16.114006437297718
2019-10-27,18.77315021405454
2019-11-10,31.648440986217032
2019-11-17,38.62587231648748
2019-12-01,63.376453860812475
2019-12-08,40.285016093244295
2019-12-15,53.660306865406795
2019-12-22,28.98929720946021
2020-01-05,38.12587231648748
2020-01-19,31.148440986217032
2020-02-02,28.98929720946021
2020-02-09,24.67100965594658
2020-02-16,77.83131652135337
2020-03-01,33.307584762973846
2020-03-22,23.091437767568173
2020-04-05,53.160306865406795
2020-04-12,22.511865879189763
2020-04-19,20.932293990811353
2020-04-26,63.376453860812475
2020-05-03,81.07003218648859
2020-05-10,30.068869097838622
2020-05-17,23.091437767568173
2020-05-24,19.352722102432946
2020-05-31,26.830153432703398
2020-06-07,16.614006437297718
2020-06-14,74.09260085621816
2020-06-21,22.011865879189763
2020-06-28,33.807584762973846
2020-07-12,78.41088840973178
2020-07-19,68.1947414143261
2020-07-26,82.149604074867
2020-08-02,30.068869097838622
2020-08-09,23.091437767568173
2020-08-16,20.932293990811353
2020-08-23,25.750581544324987
2020-08-30,26.830153432703398
2020-09-06,40.285016093244295
2020-09-13,35.46672853973067
2020-09-20,20.932293990811353
2020-10-04,32.228012874595436
2020-10-18,41.364587981622705
2020-10-25,44.023731758379526
2020-11-01,49.421591200271564
2020-11-08,35.96672853973067
2020-11-15,61.217310084055654
2020-11-22,23.091437767568173
