,MVT_GT_Colorado Springs-Pueblo CO
2017-01-01,30.0
2017-01-15,54.0
2017-01-22,21.0
2017-02-12,30.0
2017-02-19,26.0
2017-02-26,60.0
2017-04-30,100.0
2017-05-21,25.0
2017-06-04,43.0
2017-08-06,27.0
2017-08-13,38.0
2017-08-27,59.0
2017-10-01,41.0
2017-11-12,55.0
2017-11-19,49.0
2017-12-17,32.0
2017-12-31,26.0
2018-01-14,31.805738459519578
2018-01-28,33.16010270057469
2018-02-18,41.00474178532269
2018-05-06,44.213470267432925
2018-05-20,29.02419209793691
2018-05-27,36.868831182684914
2018-06-03,81.08230145011782
2018-06-10,29.951374218464466
2018-07-08,19.325188772133792
2018-08-12,22.106735133716462
2018-08-19,20.252370892661347
2018-08-26,45.14065238796047
2018-09-02,85.21821205275562
2018-09-30,64.03865903956671
2018-10-28,35.014466941629806
2018-11-18,19.325188772133792
2018-12-30,42.85910602637781
2019-02-10,28.097009977409353
2019-03-10,17.97082453107868
2019-03-31,48.3493808700707
2019-04-21,23.96109937477157
2019-05-19,18.898006651606238
2019-07-07,70.02893388325961
2019-07-21,57.12120207534626
2019-07-28,24.88828149529913
2019-08-11,23.96109937477157
2019-09-01,22.106735133716462
2019-09-29,19.825188772133792
2019-12-01,27.669827856881795
2020-01-12,19.825188772133792
2020-01-26,26.24264573635424
2020-02-16,16.116460290023568
2020-02-23,33.16010270057469
2020-03-08,14.762096048968456
2020-03-15,18.898006651606238
2020-03-29,17.97082453107868
2020-05-17,58.97556631640138
2020-06-14,24.88828149529913
2020-06-28,15.68927816949601
2020-07-12,16.116460290023568
2020-07-26,31.805738459519578
2020-08-16,23.96109937477157
2020-08-30,25.315463615826687
2020-09-06,46.99501662901559
2020-12-20,29.951374218464466
2020-12-27,17.97082453107868
2021-01-10,38.72319542374002
2021-01-24,16.116460290023568
2021-01-31,29.951374218464466
2021-05-02,28.097009977409353
2021-05-09,18.898006651606238
2021-08-08,41.00474178532269
2021-08-29,17.97082453107868
2021-11-28,68.17456964220449
2021-12-05,18.898006651606238
2022-03-13,19.650377544267585
2022-04-03,26.485291472708482
2022-04-17,18.796013303212472
2022-05-01,24.776562990598258
2022-05-08,12.815463615826685
2022-05-15,16.232920580047136
2022-06-19,29.04838419587382
2022-06-26,33.32020540114938
2022-07-24,17.087284821102248
2022-09-04,21.35910602637781
2022-10-09,23.067834508488033
2022-11-06,17.087284821102248
2022-11-13,29.04838419587382
2022-11-20,15.378556338992022
2022-11-27,14.52419209793691
2022-12-04,29.04838419587382
