,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,48.0
2017-01-08,31.0
2017-01-29,22.0
2017-02-05,25.0
2017-02-19,42.0
2017-02-26,49.0
2017-03-05,18.0
2017-03-12,85.0
2017-03-19,59.0
2017-03-26,18.0
2017-04-02,60.0
2017-04-09,40.0
2017-04-23,36.0
2017-04-30,24.0
2017-05-07,34.0
2017-05-21,43.0
2017-05-28,51.0
2017-06-04,61.0
2017-06-25,76.0
2017-07-02,31.0
2017-07-09,33.0
2017-07-16,48.0
2017-07-23,28.0
2017-07-30,52.0
2017-08-27,54.0
2017-09-03,46.0
2017-09-17,38.0
2017-09-24,43.0
2017-10-01,29.0
2017-10-08,44.0
2017-10-15,35.0
2017-10-22,33.0
2017-11-12,65.0
2017-11-19,41.0
2017-12-03,38.0
2017-12-10,54.0
2018-01-07,66.22820753189251
2018-01-21,36.02207866136543
2018-01-28,46.090788284874456
2018-02-04,58.785877824718824
2018-02-11,38.148458577700765
2018-02-18,24.890179079688735
2018-03-11,25.953369037856405
2018-03-25,55.09630795021582
2018-04-01,67.29139749006018
2018-04-08,22.763799163353394
2018-04-15,21.200609205185724
2018-04-22,16.947849372515044
2018-04-29,27.016558996024074
2018-05-13,30.70612887052708
2018-06-17,30.20612887052708
2018-06-24,27.016558996024074
2018-07-08,39.211648535868434
2018-07-15,32.83250878686242
2018-07-22,51.90673807571281
2018-08-05,32.83250878686242
2018-08-12,42.90121841037145
2018-08-19,55.09630795021582
2018-08-26,18.011039330682713
2018-09-02,49.78035815937747
2018-09-09,29.142938912359412
2018-09-16,49.28035815937747
2018-09-23,38.648458577700765
2018-09-30,47.15397824304213
2018-10-07,55.09630795021582
2018-10-21,41.83802845220378
2018-10-28,40.27483849403611
2018-11-11,22.763799163353394
2018-11-18,45.52759832670679
2018-11-25,30.70612887052708
2018-12-09,66.22820753189251
2018-12-16,36.02207866136543
2018-12-30,19.074229288850383
2019-01-06,29.142938912359412
2019-01-13,54.03311799204815
2019-01-20,52.96992803388048
2019-01-27,21.700609205185724
2019-02-03,28.579748954191743
2019-02-10,20.137419247018055
2019-02-17,45.02759832670679
2019-02-24,25.953369037856405
2019-03-10,37.085268619533096
2019-03-24,19.074229288850383
2019-03-31,43.96440836853912
2019-04-07,60.41225774105416
2019-04-14,24.390179079688735
2019-04-28,30.20612887052708
2019-05-19,29.642938912359412
2019-05-26,29.142938912359412
2019-06-09,28.079748954191743
2019-06-23,51.90673807571281
2019-07-07,38.648458577700765
2019-07-21,47.65397824304213
2019-07-28,39.211648535868434
2019-08-04,21.700609205185724
2019-08-18,22.763799163353394
2019-09-01,23.326989121521066
2019-09-08,36.02207866136543
2019-09-15,34.95888870319776
2019-09-29,41.83802845220378
2019-10-20,70.98096736456318
2019-10-27,23.826989121521066
2019-11-10,67.79139749006018
2019-11-24,19.074229288850383
2019-12-01,30.20612887052708
2019-12-08,100.12390627692261
2019-12-15,40.27483849403611
2019-12-22,29.142938912359412
2019-12-29,42.90121841037145
2020-01-05,24.390179079688735
2020-01-12,33.89569874503009
2020-01-26,32.83250878686242
2020-02-02,36.02207866136543
2020-02-16,23.326989121521066
2020-02-23,28.079748954191743
2020-03-01,37.585268619533096
2020-03-08,23.326989121521066
2020-03-15,25.953369037856405
2020-04-05,46.090788284874456
2020-04-12,76.29691715540153
2020-04-19,18.011039330682713
2020-04-26,14.321469456179706
2020-05-10,22.263799163353394
2020-05-17,27.516558996024074
2020-05-31,67.79139749006018
2020-06-07,41.83802845220378
2020-06-14,32.83250878686242
2020-06-21,29.142938912359412
2020-06-28,45.02759832670679
2020-07-05,27.016558996024074
2020-07-12,16.947849372515044
2020-07-26,23.826989121521066
2020-08-02,13.758279498012037
2020-08-09,95.87114644425193
2020-08-16,40.27483849403611
2020-09-06,27.016558996024074
2020-09-20,19.074229288850383
2020-09-27,27.016558996024074
2020-10-04,56.159497908383486
2020-10-11,68.85458744822785
2020-11-01,14.821469456179706
2020-11-15,25.953369037856405
2020-11-22,19.074229288850383
2020-11-29,24.890179079688735
2020-12-06,46.090788284874456
2020-12-13,27.016558996024074
2020-12-27,27.016558996024074
2021-01-03,22.263799163353394
2021-01-10,22.263799163353394
2021-01-24,23.826989121521066
2021-02-14,38.148458577700765
2021-02-21,27.516558996024074
2021-03-07,51.90673807571281
2021-03-14,45.02759832670679
2021-03-21,28.079748954191743
2021-03-28,18.011039330682713
2021-04-04,52.96992803388048
2021-04-18,19.574229288850383
2021-05-16,63.0386376573895
2021-05-30,36.02207866136543
2021-06-06,29.142938912359412
2021-06-13,61.97544769922183
2021-06-20,29.142938912359412
2021-07-04,29.142938912359412
2021-07-11,50.34354811754514
2021-07-18,18.011039330682713
2021-09-12,21.700609205185724
2021-09-19,46.090788284874456
2021-09-26,37.085268619533096
2021-10-10,37.085268619533096
2021-10-17,40.77483849403611
2021-10-31,40.77483849403611
2021-11-14,31.26931882869475
2021-11-21,37.085268619533096
2021-11-28,22.263799163353394
2021-12-19,43.96440836853912
2021-12-26,52.46992803388048
2022-01-02,30.412257741054162
2022-01-23,18.02207866136543
2022-02-06,41.67605690440756
2022-02-13,34.91777740639552
2022-02-27,14.642938912359412
2022-03-06,31.538637657389504
2022-03-13,37.1705372390662
2022-03-20,33.791397490060184
2022-04-03,38.29691715540154
2022-04-10,14.642938912359412
2022-04-17,23.65397824304213
2022-04-24,18.02207866136543
2022-05-01,24.780358159377467
2022-05-08,64.20365523111434
2022-05-22,78.84659414347375
2022-05-29,32.665017573724846
2022-06-05,16.895698745030092
2022-06-19,43.928816737078236
2022-06-26,39.423297071736876
2022-07-03,15.769318828694752
2022-07-10,43.928816737078236
2022-07-17,34.91777740639552
2022-07-24,48.434336402419596
2022-07-31,21.40121841037145
2022-08-07,32.665017573724846
2022-08-21,33.791397490060184
2022-08-28,41.67605690440756
2022-09-11,18.02207866136543
2022-09-18,33.791397490060184
2022-09-25,60.824515482108325
2022-10-09,32.665017573724846
2022-10-16,45.055196653413574
2022-10-23,57.44537573310231
2022-10-30,38.29691715540154
2022-11-06,47.30795648608426
2022-11-20,112.63799163353394
2022-12-11,38.29691715540154
2022-12-18,48.434336402419596
2022-12-25,27.033117992048147
