,MVT_GT_Baltimore MD
2017-01-01,38.0
2017-02-05,55.0
2017-03-05,66.0
2017-03-19,25.0
2017-03-26,98.0
2017-04-09,100.0
2017-05-07,26.0
2017-05-14,42.0
2017-06-04,52.0
2017-06-25,42.0
2017-07-16,45.0
2017-09-03,27.0
2017-09-17,55.0
2017-10-08,57.0
2017-10-22,29.0
2017-11-05,42.0
2017-12-24,34.0
2017-12-31,40.0
2018-01-14,25.83097666543344
2018-01-21,38.03951376161091
2018-02-04,48.00634343855289
2018-03-18,24.003171719276445
2018-04-22,24.917074192354942
2018-04-29,36.21170881545392
2018-05-20,42.6090261270034
2018-05-27,28.986586557747433
2018-06-03,28.986586557747433
2018-06-10,25.83097666543344
2018-07-15,34.883903869296915
2018-07-22,54.31756322318087
2018-07-29,72.00951515782933
2018-08-05,42.1090261270034
2018-08-12,51.66195333086688
2018-09-09,39.36731870776791
2018-10-07,30.31439150390443
2018-10-21,60.71488053473036
2018-10-28,33.97000139621842
2018-12-02,36.71170881545392
2018-12-16,36.21170881545392
2019-02-17,38.03951376161091
2019-02-24,35.79780634237542
2019-03-24,54.31756322318087
2019-03-31,44.8507335462389
2019-05-12,51.16195333086688
2019-06-23,50.748050857788385
2019-08-18,26.74487913851194
2019-08-25,70.18171021167234
2019-09-15,39.36731870776791
2019-09-29,40.2812211808464
2019-10-27,28.072684084668936
2019-11-17,72.92341763090784
2019-12-15,23.089269246197947
2019-12-22,26.74487913851194
2020-01-19,52.98975827702388
2020-01-26,27.158781611590435
2020-02-02,43.0229286000819
2020-02-23,45.26463601931739
2020-03-15,69.76780773859383
2020-04-12,34.883903869296915
2020-04-19,82.89024730784982
2020-05-17,33.97000139621842
2020-06-07,25.33097666543344
2020-06-21,46.678538492395894
2020-06-28,42.1090261270034
2020-07-19,21.76146430004095
2020-09-06,21.76146430004095
2020-09-13,19.933659353883954
2020-10-11,31.228293976982926
2020-10-25,52.07585580394538
2020-11-01,36.71170881545392
2020-11-22,33.05609892313993
2020-11-29,20.347561826962455
2020-12-06,28.986586557747433
2020-12-20,28.072684084668936
2021-01-03,29.90048903082593
2021-01-10,46.178538492395894
2021-02-21,28.986586557747433
2021-03-07,54.81756322318087
2021-03-14,62.95658795396585
2021-03-21,59.30097806165186
2021-03-28,23.089269246197947
2021-04-11,42.1090261270034
2021-05-02,81.0624423616928
2021-05-23,28.072684084668936
2021-05-30,22.67536677311945
2021-06-06,45.76463601931739
2021-06-20,59.80097806165186
2021-07-04,30.81439150390443
2021-07-18,71.09561268475083
2021-07-25,27.158781611590435
2021-08-15,49.834148384709884
2021-08-22,22.17536677311945
2021-08-29,31.228293976982926
2021-09-05,67.94000279243684
2021-09-19,33.05609892313993
2021-10-10,62.95658795396585
2021-10-31,48.00634343855289
2021-11-07,30.81439150390443
2021-11-14,44.8507335462389
2021-11-21,26.24487913851194
2022-01-30,50.49610171557676
2022-02-06,47.184881930948784
2022-02-13,42.21805225400681
2022-02-27,44.70146709247779
2022-03-06,48.01268687710578
2022-03-20,19.867318707767907
2022-04-03,29.80097806165186
2022-04-10,19.039513761610912
2022-05-15,22.350733546238896
2022-05-22,38.079027523221825
2022-06-05,19.039513761610912
2022-06-19,42.21805225400681
2022-06-26,21.5229286000819
2022-07-31,65.3965907464027
2022-08-07,74.50244515412966
2022-08-14,21.5229286000819
2022-09-11,33.94000279243684
2022-09-18,32.28439290012285
2022-10-09,42.21805225400681
2022-10-30,67.88000558487369
2022-11-13,34.76780773859384
2022-11-27,28.973173115494866
2022-12-11,29.80097806165186
2022-12-25,34.76780773859384
