,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,18.0
2017-01-08,26.0
2017-01-15,28.0
2017-01-29,47.0
2017-02-05,21.0
2017-02-12,47.0
2017-02-19,24.0
2017-02-26,23.0
2017-03-12,40.0
2017-03-19,16.0
2017-04-09,22.0
2017-04-16,30.0
2017-04-23,33.0
2017-04-30,25.0
2017-05-07,48.0
2017-05-14,56.0
2017-05-21,30.0
2017-05-28,21.0
2017-06-04,17.0
2017-06-11,34.0
2017-06-25,29.0
2017-07-02,34.0
2017-07-23,22.0
2017-08-06,43.0
2017-08-13,100.0
2017-08-20,28.0
2017-09-03,49.0
2017-09-10,24.0
2017-09-17,22.0
2017-09-24,46.0
2017-10-15,64.0
2017-10-22,39.0
2017-11-05,42.0
2017-11-12,16.0
2017-11-19,35.0
2017-11-26,26.0
2017-12-03,25.0
2017-12-10,55.0
2017-12-24,59.0
2017-12-31,33.0
2018-01-28,16.939392541071307
2018-02-04,19.845957964583192
2018-02-11,93.88551411706281
2018-02-18,41.129626211507635
2018-02-25,39.691915929166385
2018-03-04,26.127943952777585
2018-03-11,26.627943952777585
2018-03-18,14.032827117559421
2018-04-01,58.06901875257894
2018-04-15,41.129626211507635
2018-04-22,16.939392541071307
2018-05-06,28.065654235118842
2018-05-27,62.913294458432084
2018-06-03,48.38046734087266
2018-06-10,30.0033645174601
2018-07-01,28.065654235118842
2018-07-15,20.314813105753817
2018-07-22,15.00168225873005
2018-07-29,24.19023367043633
2018-08-12,16.939392541071307
2018-08-19,23.721378529265703
2018-09-02,38.72306078799575
2018-09-09,25.159088811606956
2018-09-23,37.25420564682513
2018-10-07,63.88214959960271
2018-10-14,17.408247682241935
2018-10-21,14.032827117559421
2018-11-04,33.87878508214261
2018-12-30,27.096799093948214
2019-01-20,27.096799093948214
2019-01-27,20.814813105753817
2019-02-03,60.0067290349202
2019-02-10,67.25757016428523
2019-02-17,60.97558417609083
2019-02-24,37.25420564682513
2019-03-03,43.06733649384889
2019-03-31,30.0033645174601
2019-04-14,70.6641355877971
2019-04-21,42.59848135267826
2019-04-28,43.56733649384889
2019-05-05,30.0033645174601
2019-05-19,45.00504677619015
2019-06-02,54.19359818789643
2019-06-09,19.845957964583192
2019-06-23,26.127943952777585
2019-06-30,22.252523388095074
2019-07-14,42.09848135267826
2019-08-11,33.37878508214261
2019-08-18,15.970537399900678
2019-08-25,52.75588790555517
2019-09-01,15.970537399900678
2019-09-15,43.06733649384889
2019-09-22,15.00168225873005
2019-09-29,33.87878508214261
2019-10-06,38.72306078799575
2019-10-13,21.783668246924446
2019-10-20,22.252523388095074
2019-10-27,18.877102823412564
2019-11-03,31.941074799801356
2019-11-10,37.75420564682513
2019-11-24,33.37878508214261
2019-12-15,50.31817762321391
2019-12-22,35.81649536448387
2019-12-29,24.19023367043633
2020-01-05,41.129626211507635
2020-01-12,16.939392541071307
2020-01-19,20.314813105753817
2020-01-26,43.06733649384889
2020-02-02,32.909929940971985
2020-02-09,11.626261694047537
2020-02-16,16.939392541071307
2020-02-23,36.78535050565449
2020-03-01,19.345957964583192
2020-03-08,22.252523388095074
2020-03-29,15.970537399900678
2020-04-12,27.096799093948214
2020-04-19,39.691915929166385
2020-05-17,54.19359818789643
2020-05-24,36.78535050565449
2020-06-14,15.970537399900678
2020-06-28,32.909929940971985
2020-07-19,29.03450937628947
2020-07-26,16.939392541071307
2020-08-09,32.909929940971985
2020-08-23,25.159088811606956
2020-08-30,19.345957964583192
2020-09-20,28.065654235118842
2020-10-11,32.909929940971985
2020-10-18,15.00168225873005
2020-11-22,32.909929940971985
2020-11-29,46.942757058531406
2020-12-06,39.691915929166385
2020-12-27,38.72306078799575
2021-01-10,32.909929940971985
2021-01-24,30.0033645174601
2021-02-07,30.0033645174601
2021-02-21,82.25925242301527
2021-03-07,30.0033645174601
2021-03-14,25.159088811606956
2021-03-21,36.28535050565449
2021-03-28,22.252523388095074
2021-04-11,62.913294458432084
2021-04-25,27.096799093948214
2021-05-09,38.22306078799575
2021-05-23,88.07238327003904
2021-06-06,24.69023367043633
2021-06-27,28.065654235118842
2021-07-04,25.659088811606956
2021-07-18,50.81817762321391
2021-07-25,23.221378529265703
2021-08-08,20.314813105753817
2021-09-19,19.845957964583192
2021-10-17,74.03955615247962
2021-10-24,50.31817762321391
2021-10-31,57.10016361140831
2021-11-07,20.814813105753817
2021-11-21,20.814813105753817
2021-11-28,18.877102823412564
2021-12-05,21.783668246924446
2021-12-12,41.129626211507635
2021-12-19,20.814813105753817
2022-01-02,24.380467340872663
2022-01-09,31.882149599602712
2022-01-23,28.131308470237684
2022-01-30,30.944439317261455
2022-02-06,18.754205646825124
2022-02-13,56.26261694047537
2022-02-27,24.380467340872663
2022-03-06,19.69191592916638
2022-03-13,23.442757058531406
2022-03-20,39.38383185833276
2022-04-03,28.131308470237684
2022-04-17,51.57406552876909
2022-05-15,40.32154214067402
2022-05-22,40.32154214067402
2022-05-29,52.51177581111035
2022-06-05,14.065654235118842
2022-06-26,84.39392541071305
2022-07-03,26.255887905555173
2022-07-17,25.318177623213916
2022-07-31,26.255887905555173
2022-08-21,53.449486093451604
2022-08-28,17.816495364483867
2022-09-04,20.629626211507635
2022-09-11,60.0134580698404
2022-09-18,27.19359818789643
2022-09-25,21.56733649384889
2022-10-02,30.944439317261455
2022-10-09,41.25925242301527
2022-10-16,23.442757058531406
2022-10-23,75.95453286964175
2022-10-30,20.629626211507635
2022-11-06,16.878785082142613
2022-11-13,23.442757058531406
2022-11-20,18.754205646825124
2022-11-27,18.754205646825124
2022-12-04,31.882149599602712
2022-12-11,25.318177623213916
2022-12-25,22.50504677619015
