,MVT_GT_Nashville TN
2017-01-01,46.0
2017-03-05,29.0
2017-03-26,100.0
2017-04-02,33.0
2017-04-23,38.0
2017-04-30,79.0
2017-05-07,32.0
2017-05-14,50.0
2017-05-21,65.0
2017-05-28,67.0
2017-06-04,52.0
2017-06-11,82.0
2017-06-18,29.0
2017-07-02,35.0
2017-07-16,61.0
2017-07-30,43.0
2017-08-13,54.0
2017-08-20,44.0
2017-08-27,38.0
2017-09-10,30.0
2017-09-17,67.0
2017-10-01,43.0
2017-10-15,91.0
2017-11-05,42.0
2017-12-03,96.0
2017-12-24,68.0
2018-01-21,31.902667750826687
2018-01-28,90.72321141641339
2018-02-11,48.85095999345336
2018-02-25,64.30229386886671
2018-03-11,26.917875914760018
2018-03-18,29.908751016400018
2018-04-08,40.875293055746695
2018-05-06,30.40570938361335
2018-05-27,71.78100243936004
2018-06-17,40.875293055746695
2018-07-08,44.86312652460003
2018-07-15,25.92091754754668
2018-07-22,60.314460400013374
2018-08-26,61.8114187672267
2018-09-09,97.70191998690672
2018-09-16,31.902667750826687
2018-10-07,28.911792649186683
2018-10-14,52.8387934623067
2018-12-09,58.8205436655867
2018-12-16,23.927000813120014
2018-12-30,25.92091754754668
2019-01-06,99.1958367213334
2019-01-13,24.92395918033335
2019-01-20,50.344876727880035
2019-02-03,63.805335501653374
2019-03-10,23.927000813120014
2019-03-24,57.82358529837337
2019-04-07,29.908751016400018
2019-04-21,31.902667750826687
2019-05-12,44.86312652460003
2019-06-16,53.835751829520035
2019-06-23,61.8114187672267
2019-07-07,25.92091754754668
2019-07-21,77.26275264264004
2019-07-28,31.902667750826687
2019-08-11,20.93612571148001
2019-08-25,46.357043259026696
2019-09-08,23.927000813120014
2019-10-13,42.86920979017336
2019-11-10,31.402667750826687
2019-12-15,70.28404407214671
2019-12-22,22.43004244590668
2019-12-29,51.84183509509336
2020-01-05,49.3479183606667
2020-01-12,51.84183509509336
2020-02-16,39.37833468853336
2020-02-23,22.93004244590668
2020-03-29,44.86312652460003
2020-04-12,45.86008489181336
2020-04-19,24.92395918033335
2020-05-03,45.86008489181336
2020-05-17,84.24146121313339
2020-05-24,60.314460400013374
2020-05-31,80.75362774428004
2020-06-28,41.87225142296002
2020-08-09,27.91483428197335
2020-08-30,23.427000813120014
2020-09-06,52.8387934623067
2020-09-13,24.42395918033335
2020-09-20,31.902667750826687
2020-11-01,42.36920979017336
2020-12-06,26.917875914760018
2020-12-20,50.844876727880035
2021-01-10,27.91483428197335
2021-01-24,23.427000813120014
2021-02-21,70.28404407214671
2021-03-21,23.927000813120014
2021-04-04,57.32358529837337
2021-05-02,68.79012733772004
2021-05-16,38.88137632132002
2021-06-20,26.917875914760018
2021-07-11,27.91483428197335
2021-07-25,38.38137632132002
2021-08-08,34.89354285246669
2021-08-29,51.84183509509336
2021-09-05,64.80229386886671
2021-09-26,59.817502032800036
2021-10-10,41.37225142296002
2021-10-17,84.74146121313339
2021-10-31,25.92091754754668
2021-11-07,34.89354285246669
2021-11-14,38.88137632132002
2021-11-28,32.89962611804002
2021-12-19,65.79925223608004
2021-12-26,45.86008489181336
2022-01-16,98.39775670824011
2022-01-23,31.80533550165337
2022-01-30,27.8296685639467
2022-02-13,29.817502032800036
2022-02-20,63.61067100330674
2022-04-03,20.872251422960023
2022-04-10,26.83575182952003
2022-04-17,55.6593371278934
2022-04-24,20.872251422960023
2022-05-01,24.847918360666696
2022-05-08,28.823585298373366
2022-05-15,37.768835908213376
2022-05-22,34.787085704933375
2022-06-19,33.793168970506706
2022-06-26,50.68975345576006
2022-07-03,79.51333875413343
2022-07-10,99.39167344266679
2022-07-17,67.58633794101341
2022-07-24,31.80533550165337
2022-08-07,53.67150365904006
2022-08-21,77.52550528528009
2022-08-28,49.69583672133339
2022-09-04,26.83575182952003
2022-10-23,34.787085704933375
2022-10-30,25.841835095093362
2022-11-06,27.8296685639467
2022-11-20,70.56808814429341
2022-11-27,36.77491917378671
2022-12-11,72.55592161314675
