,MVT_GT_Louisville KY
2017-01-08,24.0
2017-01-15,45.0
2017-02-05,40.0
2017-02-26,57.0
2017-03-12,100.0
2017-03-19,33.0
2017-05-14,48.0
2017-05-21,25.0
2017-06-04,37.0
2017-06-11,53.0
2017-06-18,51.0
2017-07-02,45.0
2017-07-30,41.0
2017-08-13,42.0
2017-09-17,18.0
2017-10-01,67.0
2017-10-29,24.0
2017-11-12,29.0
2017-12-03,42.0
2018-01-07,33.04650869548186
2018-01-14,19.079557665805286
2018-02-04,20.95042654451486
2018-04-22,43.27172196773929
2018-05-06,17.708688787095717
2018-05-27,31.17563981677229
2018-08-26,17.208688787095717
2018-09-09,63.78671407289936
2018-09-16,26.998467619998358
2018-11-18,25.127598741288786
2018-12-09,63.78671407289936
2018-12-30,40.96541864967493
2019-01-27,16.77325434774093
2019-02-03,20.95042654451486
2019-02-10,47.94889416451322
2019-04-07,27.933902059353144
2019-05-26,43.27172196773929
2019-06-16,54.9323696793515
2019-07-14,26.063033180643572
2019-07-28,20.014992105160072
2019-08-04,24.192164301934
2019-08-11,18.144123226450503
2019-08-25,26.998467619998358
2019-09-22,59.109541876125434
2019-10-06,21.385860983869645
2019-10-20,30.240205377417503
2019-10-27,32.11107425612707
2019-12-01,36.28824645290101
2019-12-15,36.78824645290101
2019-12-22,16.77325434774093
2020-03-01,21.885860983869645
2020-03-15,35.85281201354621
2020-03-22,20.014992105160072
2020-04-05,52.126066361287144
2020-04-26,33.04650869548186
2020-05-10,19.079557665805286
2020-05-17,14.902385469031358
2020-05-24,17.708688787095717
2020-05-31,21.885860983869645
2020-06-07,26.998467619998358
2020-06-14,17.208688787095717
2020-09-06,24.192164301934
2020-09-20,26.063033180643572
2020-09-27,20.014992105160072
2020-11-08,28.86933649870793
2020-11-22,23.756729862579213
2020-12-06,31.17563981677229
2021-01-03,19.079557665805286
2021-01-17,17.208688787095717
2021-01-24,24.692164301934
2021-01-31,20.014992105160072
2021-02-28,74.01192734515679
2021-03-07,34.917377574191434
2021-04-25,23.756729862579213
2021-05-02,26.998467619998358
2021-05-09,18.144123226450503
2021-05-30,87.04344393547858
2021-06-13,26.063033180643572
2021-07-25,22.82129542322443
2021-09-12,63.78671407289936
2021-10-03,67.5284518303185
2022-02-06,27.86780411870629
2022-02-20,25.255197482577575
2022-02-27,14.804770938062717
2022-03-06,17.41737757419143
2022-03-27,15.675639816772287
2022-04-03,15.675639816772287
2022-04-24,19.159115331610572
2022-05-08,29.609541876125434
2022-05-22,18.288246452901003
2022-06-19,31.351279633544575
2022-07-17,33.96388626967329
2022-08-21,21.77172196773929
2022-10-02,37.44736178451158
2022-10-09,20.900853089029717
2022-10-16,36.576492905802006
2022-12-18,27.86780411870629
