,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,39.0
2017-01-08,41.0
2017-01-15,15.0
2017-01-29,48.0
2017-02-12,18.0
2017-03-12,40.0
2017-03-26,22.0
2017-04-23,12.0
2017-04-30,27.0
2017-05-07,43.0
2017-05-14,16.0
2017-05-21,100.0
2017-06-04,19.0
2017-06-18,20.0
2017-07-09,15.0
2017-07-16,11.0
2017-07-23,16.0
2017-08-06,16.0
2017-08-13,59.0
2017-08-20,26.0
2017-09-03,29.0
2017-09-10,45.0
2017-10-08,35.0
2017-10-15,48.0
2017-10-22,24.0
2017-10-29,44.0
2017-11-05,20.0
2017-11-12,32.0
2017-11-19,22.0
2017-11-26,19.0
2017-12-03,14.0
2017-12-17,11.0
2017-12-24,18.0
2018-01-07,10.030851294609619
2018-01-14,11.089834771788464
2018-01-21,10.310343033199041
2018-01-28,15.82576868050385
2018-02-11,14.266785203325004
2018-02-25,10.030851294609619
2018-03-11,13.98729346473558
2018-03-18,16.884752157682698
2018-03-25,40.902896917027896
2018-04-01,25.077128236524047
2018-04-15,32.21052083818655
2018-04-22,15.82576868050385
2018-05-20,17.943735634861543
2018-05-27,30.872045622418277
2018-06-03,20.061702589219237
2018-06-10,10.310343033199041
2018-06-24,24.797636497934622
2018-07-01,13.207801726146158
2018-07-15,16.105260419093273
2018-07-22,34.82848779254424
2018-07-29,15.046276941914428
2018-08-19,31.1515373610077
2018-08-26,18.723227373450968
2018-09-02,30.872045622418277
2018-09-09,20.841194327808658
2018-10-07,55.94917385894232
2018-10-14,21.900177804987507
2018-10-21,10.030851294609619
2018-10-28,38.00543822408078
2018-11-11,15.046276941914428
2018-11-18,11.089834771788464
2018-11-25,19.782210850629813
2018-12-23,12.148818248967311
2018-12-30,11.089834771788464
2019-01-06,14.266785203325004
2019-01-27,10.030851294609619
2019-02-10,13.207801726146158
2019-02-17,13.98729346473558
2019-02-24,15.82576868050385
2019-03-24,16.105260419093273
2019-03-31,32.21052083818655
2019-04-07,12.928309987556734
2019-04-14,10.810343033199041
2019-04-21,38.00543822408078
2019-04-28,23.738653020755777
2019-05-05,13.98729346473558
2019-05-19,43.020863871385586
2019-05-26,15.046276941914428
2019-06-02,12.148818248967311
2019-06-09,18.723227373450968
2019-06-23,11.089834771788464
2019-06-30,11.089834771788464
2019-07-14,25.856619975113468
2019-07-28,13.98729346473558
2019-08-11,21.120686066398083
2019-08-18,28.254078668060586
2019-08-25,29.81306214523943
2019-09-01,20.841194327808658
2019-09-15,10.030851294609619
2019-09-29,31.1515373610077
2019-10-13,27.97458692947116
2019-10-20,16.105260419093273
2019-10-27,12.148818248967311
2019-11-03,27.195095190881737
2019-11-10,26.915603452292316
2019-11-17,10.030851294609619
2019-11-24,22.959161282166352
2019-12-01,16.884752157682698
2019-12-15,34.048996053954816
2019-12-29,29.81306214523943
2020-01-05,25.077128236524047
2020-01-19,14.266785203325004
2020-01-26,7.912884340251925
2020-02-02,20.061702589219237
2020-02-09,12.928309987556734
2020-02-23,13.207801726146158
2020-03-01,38.784929962670205
2020-03-29,26.136111713702892
2020-04-05,12.148818248967311
2020-04-12,17.943735634861543
2020-04-19,10.030851294609619
2020-05-17,27.97458692947116
2020-05-24,11.869326510377888
2020-05-31,9.751359556020194
2020-06-07,25.077128236524047
2020-06-14,24.297636497934622
2020-06-28,36.946454746901935
2020-07-05,10.030851294609619
2020-07-19,22.179669543576928
2020-07-26,8.971867817430772
2020-08-23,21.120686066398083
2020-09-13,24.797636497934622
