,MVT_GT_Denver CO
2017-01-22,35.0
2017-01-29,51.0
2017-02-05,30.0
2017-02-19,34.0
2017-02-26,23.0
2017-03-05,25.0
2017-03-26,24.0
2017-05-07,18.0
2017-05-14,39.0
2017-05-28,41.0
2017-06-11,29.0
2017-06-25,34.0
2017-07-16,36.0
2017-07-30,31.0
2017-09-03,20.0
2017-09-24,39.0
2017-11-05,39.0
2017-11-12,33.0
2017-11-19,38.0
2017-11-26,14.0
2017-12-03,15.0
2017-12-10,37.0
2017-12-17,100.0
2017-12-31,32.0
2018-01-14,14.045864608256906
2018-01-21,19.86421045155967
2018-01-28,41.6678695175536
2018-02-11,15.985313222691161
2018-03-04,32.94035075259945
2018-03-11,31.000902138165195
2018-03-25,24.712831987645306
2018-04-01,23.24310768042818
2018-04-08,47.95593966807348
2018-04-15,31.000902138165195
2018-04-29,31.000902138165195
2018-05-13,61.03207996911327
2018-05-20,31.000902138165195
2018-06-03,33.91007505981658
2018-06-10,41.1678695175536
2018-06-17,33.91007505981658
2018-07-01,36.81924798146796
2018-07-15,16.95503752990829
2018-07-22,20.3339347587768
2018-07-29,27.122004909296688
2018-08-19,36.81924798146796
2018-09-09,15.985313222691161
2018-09-16,29.06145352373094
2018-09-23,32.94035075259945
2018-09-30,25.182556294862433
2018-10-07,32.94035075259945
2018-10-14,27.122004909296688
2018-10-21,72.16877165571879
2018-11-04,20.8339347587768
2018-11-11,46.01649105363923
2018-11-25,70.72932304128454
2018-12-02,87.18436057119283
2018-12-09,30.031177830948067
2018-12-23,40.69814521033646
2018-12-30,20.3339347587768
2019-01-06,34.879799367033705
2019-01-13,44.07704243920497
2019-01-20,28.091729216513812
2019-02-03,27.122004909296688
2019-02-10,18.894486144342544
2019-02-17,22.773383373211054
2019-02-24,25.182556294862433
2019-03-10,50.865112589724866
2019-03-17,25.682556294862433
2019-03-24,39.72842090311934
2019-04-07,33.91007505981658
2019-04-21,34.879799367033705
2019-04-28,47.95593966807348
2019-05-05,24.712831987645306
2019-05-19,25.182556294862433
2019-06-02,14.045864608256906
2019-06-09,55.213734125810504
2019-06-16,28.091729216513812
2019-06-23,16.95503752990829
2019-07-07,14.045864608256906
2019-07-14,69.75959873406741
2019-07-21,58.12290704746188
2019-07-28,31.000902138165195
2019-08-04,19.86421045155967
2019-08-11,31.970626445382322
2019-09-08,31.000902138165195
2019-09-15,62.00180427633039
2019-09-22,21.803659065993926
2019-09-29,48.92566397529061
2019-10-06,22.773383373211054
2019-10-13,31.000902138165195
