,MVT_GT_Seattle-Tacoma WA
2017-01-01,67.0
2017-01-08,33.0
2017-01-15,34.0
2017-01-22,18.0
2017-02-05,42.0
2017-02-26,12.0
2017-03-12,47.0
2017-03-26,12.0
2017-04-02,14.0
2017-04-09,33.0
2017-04-23,17.0
2017-04-30,27.0
2017-05-07,37.0
2017-05-14,49.0
2017-05-21,100.0
2017-05-28,28.0
2017-06-04,25.0
2017-06-18,62.0
2017-06-25,42.0
2017-07-02,12.0
2017-07-09,20.0
2017-07-16,23.0
2017-07-30,11.0
2017-08-06,13.0
2017-08-13,53.0
2017-08-20,19.0
2017-08-27,18.0
2017-09-10,35.0
2017-09-17,12.0
2017-09-24,25.0
2017-10-01,13.0
2017-10-15,20.0
2017-10-29,21.0
2017-11-12,19.0
2017-11-19,30.0
2017-11-26,37.0
2017-12-10,47.0
2017-12-17,26.0
2017-12-24,44.0
2017-12-31,48.0
2018-01-07,34.049674751564666
2018-01-14,51.96200473533711
2018-02-04,15.249852159802124
2018-02-11,21.849793023722974
2018-02-18,23.124778239703183
2018-02-25,37.9871377915152
2018-03-04,19.187315199752653
2018-03-11,29.724719103624032
2018-03-25,30.99970431960425
2018-04-01,35.82465996754488
2018-04-08,33.16218214357457
2018-04-15,46.249556479406365
2018-04-22,10.924896511861487
2018-04-29,26.174748671663608
2018-05-13,37.9871377915152
2018-06-10,13.974866943821912
2018-06-17,26.674748671663608
2018-06-24,24.01227084769329
2018-07-01,26.174748671663608
2018-07-08,21.849793023722974
2018-07-22,44.97457126342616
2018-07-29,28.837226495633928
2018-08-05,28.837226495633928
2018-08-12,17.024837375782333
2018-08-26,17.024837375782333
2018-09-02,27.949733887643823
2018-09-09,17.91232998377244
2018-09-23,32.77468953558446
2018-10-14,45.86206387141627
2018-10-21,54.12448255930743
2018-10-28,14.862359551812016
2018-11-04,15.749852159802124
2018-11-11,30.61221171161414
2018-11-18,33.66218214357457
2018-12-09,42.312093439455836
2018-12-23,12.1998817278417
2018-12-30,27.949733887643823
2019-01-06,16.13734476779223
2019-01-13,47.13704908739648
2019-01-20,25.287256063673503
2019-01-27,34.049674751564666
2019-02-17,34.93716735955478
2019-03-03,55.89946777528765
2019-03-10,12.1998817278417
2019-03-17,34.049674751564666
2019-03-31,30.61221171161414
2019-04-07,28.837226495633928
2019-04-14,32.27468953558446
2019-04-21,27.949733887643823
2019-04-28,53.23698995131733
2019-05-19,20.074807807742758
2019-06-09,15.249852159802124
2019-06-16,16.13734476779223
2019-06-23,13.087374335831804
2019-07-07,25.287256063673503
2019-07-14,24.01227084769329
2019-07-21,20.962300415732866
2019-07-28,14.862359551812016
2019-08-04,52.849497343327215
2019-08-11,34.93716735955478
2019-08-18,20.962300415732866
2019-08-25,30.11221171161414
2019-09-15,20.962300415732866
2019-09-22,18.79982259176255
2019-09-29,35.82465996754488
2019-10-06,24.8997634556834
2019-10-20,27.062241279653716
2019-10-27,24.3997634556834
2019-11-03,43.19958604744595
2019-11-10,54.12448255930743
2019-11-17,40.149615615485516
2019-11-24,72.03681254307988
2019-12-01,15.749852159802124
2019-12-08,16.13734476779223
2019-12-15,30.11221171161414
2019-12-22,22.73728563171308
2019-12-29,10.037403903871379
2020-01-05,27.062241279653716
2020-01-26,28.837226495633928
2020-02-09,29.724719103624032
2020-03-01,14.862359551812016
2020-03-08,13.974866943821912
2020-03-15,9.149911295881274
2020-03-29,17.024837375782333
2020-04-12,13.974866943821912
2020-04-19,33.66218214357457
2020-04-26,25.787256063673503
2020-05-03,24.8997634556834
2020-05-10,34.049674751564666
2020-05-17,14.362359551812016
2020-05-24,25.287256063673503
2020-05-31,22.23728563171308
2020-06-07,12.6998817278417
2020-06-14,19.187315199752653
2020-06-21,20.074807807742758
2020-06-28,17.41232998377244
2020-07-05,13.974866943821912
2020-07-12,19.187315199752653
2020-07-19,20.962300415732866
2020-08-02,25.787256063673503
2020-08-09,26.174748671663608
2020-08-16,73.81179775906008
2020-09-06,26.174748671663608
2020-09-20,11.812389119851591
2020-10-04,23.124778239703183
2020-10-11,41.92460083146573
2020-10-18,24.01227084769329
2020-10-25,34.049674751564666
2020-11-01,27.949733887643823
2020-11-08,14.862359551812016
2020-11-15,27.949733887643823
2020-11-29,61.9994086392085
2020-12-06,20.074807807742758
2020-12-20,21.849793023722974
2021-01-03,24.01227084769329
2021-01-10,10.924896511861487
2021-01-17,10.924896511861487
2021-01-24,17.41232998377244
2021-01-31,44.08707865543605
2021-02-07,33.16218214357457
2021-02-14,32.77468953558446
2021-02-21,10.924896511861487
2021-02-28,17.91232998377244
2021-03-07,32.27468953558446
2021-03-21,31.887196927594353
2021-03-28,39.76212300749542
2021-04-04,23.124778239703183
2021-04-25,15.249852159802124
2021-05-02,45.36206387141627
2021-05-09,23.124778239703183
2021-05-23,28.837226495633928
2021-05-30,20.074807807742758
2021-06-06,11.812389119851591
2021-06-13,13.974866943821912
2021-06-20,32.77468953558446
2021-06-27,20.962300415732866
2021-07-04,52.849497343327215
2021-07-18,43.19958604744595
2021-07-25,36.71215257553499
2021-08-01,20.074807807742758
2021-08-08,43.19958604744595
2021-08-15,27.062241279653716
2021-08-29,37.0996451835251
2021-09-05,37.9871377915152
2021-09-12,43.69958604744595
2021-09-19,22.73728563171308
2021-10-03,34.049674751564666
2021-10-10,51.96200473533711
2021-10-17,30.99970431960425
2021-10-24,15.749852159802124
2021-10-31,40.149615615485516
2021-11-07,31.887196927594353
2021-11-14,61.111916031218385
2021-11-21,30.99970431960425
2021-11-28,26.174748671663608
2021-12-05,50.687019519356895
2021-12-12,19.187315199752653
2021-12-19,48.912034303376686
2021-12-26,26.674748671663608
2022-01-09,30.999408639208493
2022-01-23,56.573920766555496
2022-01-30,42.62418687891168
2022-02-06,34.874334719109555
2022-02-13,41.074216446951255
2022-02-20,32.549379071168914
2022-03-06,34.09934950312934
2022-03-13,36.42430515106998
2022-03-20,34.874334719109555
2022-03-27,48.82406860675338
2022-04-03,24.02454169538658
2022-04-10,19.374630399505307
2022-04-17,44.94914252685231
2022-04-24,31.774393855188706
2022-05-01,10.07480780774276
2022-05-08,15.499704319604247
2022-05-15,20.14961561548552
2022-05-22,21.699586047445944
2022-05-29,19.374630399505307
2022-06-05,54.24896511861486
2022-06-12,13.17474867166361
2022-06-19,30.999408639208493
2022-06-26,24.02454169538658
2022-07-03,41.84920166293146
2022-07-10,47.274098174792954
2022-07-17,77.49852159802123
2022-07-24,47.274098174792954
2022-07-31,34.09934950312934
2022-08-07,17.04967475156467
2022-08-14,37.19929036705019
2022-08-21,22.474571263426157
2022-08-28,33.32436428714913
2022-09-04,40.29923123097104
2022-09-11,38.749260799010614
2022-09-18,40.29923123097104
2022-09-25,34.09934950312934
2022-10-02,41.84920166293146
2022-10-09,30.22442342322828
2022-10-16,16.274689535584457
2022-10-23,38.749260799010614
2022-10-30,34.09934950312934
2022-11-06,51.14902425469401
2022-11-13,19.374630399505307
2022-11-20,56.573920766555496
2022-11-27,18.599645183525094
2022-12-04,27.12448255930743
2022-12-11,51.14902425469401
2022-12-18,32.549379071168914
2022-12-25,15.499704319604247
