,MVT_GT_Atlanta GA
2017-01-01,37.0
2017-01-08,38.0
2017-01-22,42.0
2017-01-29,32.0
2017-02-05,28.0
2017-02-19,34.0
2017-03-05,33.0
2017-03-12,18.0
2017-03-26,11.0
2017-04-09,15.0
2017-04-16,17.0
2017-04-23,57.0
2017-04-30,38.0
2017-05-07,33.0
2017-05-14,46.0
2017-05-21,70.0
2017-05-28,19.0
2017-06-04,54.0
2017-06-11,37.0
2017-06-18,38.0
2017-06-25,32.0
2017-07-02,23.0
2017-07-09,12.0
2017-07-16,27.0
2017-07-23,31.0
2017-07-30,19.0
2017-08-06,25.0
2017-08-13,21.0
2017-08-20,48.0
2017-08-27,48.0
2017-09-03,64.0
2017-10-01,46.0
2017-10-08,15.0
2017-10-15,30.0
2017-10-22,31.0
2017-10-29,53.0
2017-11-05,57.0
2017-11-12,83.0
2017-11-19,55.0
2017-11-26,34.0
2017-12-24,51.0
2017-12-31,21.0
2018-01-07,41.61252055414935
2018-01-14,54.00496395995301
2018-01-21,32.21152776215875
2018-01-28,32.78488681160731
2018-02-04,24.31053497016815
2018-02-11,39.022062732326894
2018-02-18,34.28488681160731
2018-02-25,21.81053497016815
2018-03-11,51.68587960359791
2018-03-18,19.720077148345695
2018-04-01,28.138168712710183
2018-04-08,49.44015429669139
2018-04-15,45.539161504700786
2018-04-22,12.98290122762611
2018-04-29,46.69442898978486
2018-05-06,61.33259770249504
2018-05-13,34.44870368287833
2018-05-20,27.64671809889713
2018-05-27,45.3240483163081
2018-06-03,27.720077148345695
2018-06-10,47.79343619779426
2018-07-01,45.2029783759718
2018-07-15,45.69442898978486
2018-07-22,20.392443405803654
2018-07-29,35.0
2018-08-12,33.19442898978486
2018-08-19,22.720077148345695
2018-08-26,28.056260277074674
2018-09-02,26.202978375971803
2018-09-16,55.914506138130555
2018-09-23,36.11252055414935
2018-09-30,28.54771089088773
2018-10-07,16.982901227626108
2018-10-14,20.14671809889713
2018-10-21,55.168780831224026
2018-10-28,29.801985583981203
2018-11-04,23.71152776215875
2018-11-11,29.301985583981203
2018-11-18,18.801985583981203
2018-11-25,29.556260277074674
2018-12-02,31.38389401961671
2018-12-16,26.12961932652324
2018-12-30,47.103971167962406
2019-01-06,40.522062732326894
2019-01-13,27.138168712710183
2019-01-20,54.34114708868199
2019-01-27,27.039161504700786
2019-02-03,68.00496395995302
2019-02-10,35.1210699403363
2019-02-17,56.75068926685953
2019-02-24,58.67733021741097
2019-03-03,36.603971167962406
2019-03-10,13.48290122762611
2019-03-17,37.039161504700786
2019-04-07,17.392443405803654
2019-04-14,28.96580245525222
2019-04-21,21.06480966326162
2019-05-05,84.33259770249504
2019-05-12,19.556260277074674
2019-05-19,28.621069940336294
2019-05-26,65.09542178177546
2019-06-02,17.228626534532637
2019-06-09,24.88389401961671
2019-06-16,25.392443405803654
2019-06-30,30.62961932652324
2019-07-07,25.793436197794257
2019-07-14,25.0
2019-07-28,54.039161504700786
2019-08-04,25.702978375971803
2019-08-11,41.6210699403363
2019-08-18,19.46580245525222
2019-08-25,34.539161504700786
2019-09-08,27.0
2019-09-15,45.530612118513844
2019-09-22,31.77633742542037
2019-09-29,20.892443405803654
2019-10-06,39.0
2019-10-13,32.54771089088773
2019-10-27,26.957253069065278
2019-11-03,42.19442898978486
2019-11-10,23.0
2019-11-17,62.69442898978486
2019-11-24,23.0
2019-12-01,49.276337425420365
2019-12-08,44.69442898978486
2019-12-22,22.720077148345695
2019-12-29,20.900992791990603
2020-01-05,40.974351841439166
2020-01-12,28.957253069065278
2020-02-02,28.621069940336294
2020-02-09,39.776337425420365
2020-02-16,53.59542178177546
2020-02-23,27.801985583981203
2020-03-01,30.54771089088773
2020-03-08,30.793436197794257
2020-03-22,32.86679524724282
2020-03-29,29.366795247242823
2020-04-05,14.56480966326162
2020-04-12,17.64671809889713
2020-04-26,28.0
2020-05-03,23.56480966326162
2020-05-10,23.96580245525222
2020-05-17,31.202978375971803
2020-05-24,14.646718098897129
2020-05-31,31.21152776215875
2020-06-07,19.14671809889713
2020-06-14,43.44870368287833
2020-06-21,32.12961932652324
2020-06-28,32.21152776215875
2020-07-05,10.0
2020-07-12,37.01351334613995
2020-07-19,20.04771089088773
2020-07-26,17.0
2020-08-02,27.056260277074674
2020-08-09,25.88389401961671
2020-08-16,18.728626534532637
2020-08-23,44.11252055414935
2020-09-06,30.366795247242823
2020-09-13,19.96580245525222
2020-09-20,35.11252055414935
2020-10-04,18.474351841439166
2020-10-11,32.37534463342976
2020-10-18,15.48290122762611
2020-10-25,39.35824586105588
2020-11-01,16.228626534532637
2020-11-08,17.14671809889713
2020-11-15,23.720077148345695
2020-11-29,31.54771089088773
2020-12-06,38.36679524724282
2020-12-13,42.28488681160731
2020-12-20,30.621069940336294
2020-12-27,45.276337425420365
2021-01-03,34.030612118513844
2021-01-10,53.75923865304648
2021-01-17,32.37534463342976
2021-01-24,50.01351334613995
2021-01-31,48.01351334613995
2021-02-07,54.668780831224026
2021-02-14,16.056260277074674
2021-02-21,19.801985583981203
2021-02-28,47.85824586105588
2021-03-14,38.0
2021-03-21,35.474351841439166
2021-03-28,29.03061211851384
2021-04-04,29.21152776215875
2021-04-11,37.87534463342976
2021-04-18,25.556260277074674
2021-04-25,18.220077148345695
2021-05-02,50.94870368287833
2021-05-09,39.965802455252216
2021-05-16,49.50496395995301
2021-05-23,108.19084356355091
2021-05-30,28.46580245525222
