,MVT_GT_Detroit MI
2017-01-01,22.0
2017-01-15,30.0
2017-01-29,46.0
2017-02-05,48.0
2017-02-12,30.0
2017-02-19,52.0
2017-03-05,38.0
2017-03-12,46.0
2017-03-26,24.0
2017-04-02,48.0
2017-04-09,37.0
2017-04-30,16.0
2017-05-14,22.0
2017-05-21,43.0
2017-05-28,29.0
2017-06-18,16.0
2017-06-25,18.0
2017-07-02,26.0
2017-07-09,100.0
2017-07-16,28.0
2017-07-23,19.0
2017-07-30,23.0
2017-08-06,21.0
2017-08-13,35.0
2017-08-20,32.0
2017-08-27,27.0
2017-09-24,26.0
2017-10-01,20.0
2017-11-12,23.0
2017-12-17,33.0
2017-12-24,66.0
2018-01-07,42.929624109240805
2018-02-25,20.704582909162287
2018-03-11,21.214812054620403
2018-04-01,26.765957781910974
2018-04-08,28.2864160728272
2018-04-15,24.745499490994746
2018-05-13,18.18412461824606
2018-06-10,49.49099898198949
2018-06-24,39.89893667286646
2018-07-15,29.796645218285317
2018-07-22,27.77618692736909
2018-08-05,40.909165818324574
2018-08-12,40.909165818324574
2018-09-09,17.173895472787944
2018-09-16,19.69435376370417
2018-09-23,66.66489445477742
2018-09-30,27.27618692736909
2018-10-07,33.337561800117776
2018-10-14,24.245499490994746
2018-11-04,46.97054069107326
2018-11-11,18.18412461824606
2018-11-25,29.796645218285317
2018-12-16,19.69435376370417
2018-12-30,30.806874363743432
2019-01-20,95.96153967306276
2019-01-27,51.011457272905716
2019-02-03,21.714812054620403
2019-02-10,26.265957781910974
2019-02-17,36.86824923649212
2019-03-10,16.663666327329828
2019-03-17,18.18412461824606
2019-03-31,18.18412461824606
2019-04-28,27.27618692736909
2019-05-12,69.19558189115178
2019-05-26,24.245499490994746
2019-06-02,24.245499490994746
2019-06-30,62.12397787294498
2019-07-07,28.2864160728272
2019-07-21,31.317103509201544
2019-07-28,43.43985325469892
2019-08-04,20.704582909162287
2019-08-11,40.409165818324574
2019-08-18,43.93985325469892
2019-09-08,27.77618692736909
2019-09-15,32.827332654659656
2019-09-22,44.95008240015703
2019-10-06,20.204582909162287
2019-10-20,47.98076983653138
2019-11-03,60.60351958202875
2019-11-10,25.755728636452858
2019-12-01,17.173895472787944
2019-12-08,41.91939496378269
2019-12-15,14.1432080364136
2020-01-12,62.12397787294498
2020-01-19,30.806874363743432
2020-02-02,25.255728636452858
2020-02-09,31.817103509201544
2020-03-08,19.19435376370417
2020-03-15,16.663666327329828
2020-03-22,17.173895472787944
2020-03-29,26.765957781910974
2020-04-12,19.19435376370417
2020-04-19,12.622749745497373
2020-05-03,33.837561800117776
2020-05-10,23.73527034553663
2020-05-17,14.6432080364136
2020-05-24,38.88870752740834
2020-05-31,16.163666327329828
2020-06-07,30.806874363743432
2020-06-21,43.93985325469892
2020-07-05,28.2864160728272
2020-07-19,21.214812054620403
2020-08-16,56.06260300019629
2020-08-23,37.87847838195023
2020-09-06,15.153437181871716
2020-09-20,52.52168641836383
2020-09-27,29.796645218285317
2020-10-04,40.909165818324574
2020-10-11,34.84779094557589
2020-11-15,34.84779094557589
2020-11-22,70.2058110366099
2020-11-29,26.765957781910974
2021-01-03,25.255728636452858
2021-01-10,27.77618692736909
2021-01-24,56.06260300019629
2021-02-07,35.35802009103401
2021-03-21,26.265957781910974
2021-03-28,38.88870752740834
2021-04-11,16.163666327329828
2021-04-18,27.27618692736909
2021-04-25,38.88870752740834
2021-05-02,84.3490190730235
2021-05-09,18.18412461824606
2021-05-30,25.755728636452858
2021-07-04,18.18412461824606
2021-07-11,45.96031154561515
2021-08-01,26.765957781910974
2021-08-08,22.725041200078515
2021-08-15,70.2058110366099
2021-08-22,38.88870752740834
2021-09-05,28.7864160728272
2021-09-12,27.27618692736909
2021-09-19,32.827332654659656
2021-09-26,31.317103509201544
2021-10-03,24.745499490994746
2021-10-24,57.0728321456544
2021-10-31,38.38870752740834
2021-11-14,40.409165818324574
2021-11-21,27.27618692736909
2021-11-28,29.296645218285317
2021-12-05,26.265957781910974
2021-12-19,22.725041200078515
2022-01-30,30.61374872748686
2022-02-06,44.900164800314066
2022-02-13,20.409165818324574
2022-02-20,35.71604018206801
2022-03-06,27.552373854738175
2022-03-13,57.14566429130881
2022-03-27,37.75695676390046
2022-04-10,95.9230793461255
2022-05-01,66.32978890955486
2022-05-08,17.347790945575888
2022-05-29,25.51145727290572
2022-06-05,31.634207018403092
2022-06-12,50.00245625489521
2022-06-26,33.67512360023555
2022-07-03,40.81833163664915
2022-07-17,22.450082400157033
2022-07-24,24.49099898198949
2022-08-07,60.2070391640575
2022-08-14,48.98199796397898
2022-08-21,48.98199796397898
2022-08-28,46.94108138214652
2022-09-04,30.61374872748686
2022-09-11,45.9206230912303
2022-09-18,32.65466530931932
2022-09-25,28.572832145654406
2022-10-02,102.04582909162288
2022-10-09,66.32978890955486
2022-11-13,50.00245625489521
2022-11-20,46.94108138214652
2022-11-27,28.572832145654406
2022-12-04,18.36824923649212
2022-12-11,31.634207018403092
2022-12-18,57.14566429130881
2022-12-25,44.900164800314066
