,MVT_GT_Milwaukee WI
2017-01-01,40.0
2017-01-15,19.0
2017-01-22,29.0
2017-02-05,68.0
2017-02-19,20.0
2017-03-26,55.0
2017-04-16,39.0
2017-04-23,44.0
2017-05-14,82.0
2017-06-04,100.0
2017-06-25,30.0
2017-08-27,47.0
2017-09-03,18.0
2017-09-17,33.0
2017-10-01,39.0
2017-10-22,19.0
2017-11-12,53.0
2017-12-10,17.0
2017-12-24,41.0
2017-12-31,48.0
2018-01-07,38.27892646801718
2018-01-14,15.938381486830604
2018-03-04,32.94379022272054
2018-03-25,26.041626728364562
2018-04-15,21.27351773212725
2018-05-06,15.938381486830604
2018-06-03,23.907572230245904
2018-06-10,57.91838970202578
2018-07-01,58.9854169510851
2018-07-08,19.63946323400859
2018-08-26,17.005408735889933
2018-09-02,54.71730795484778
2018-11-25,35.077844720839195
2018-12-16,26.041626728364562
2018-12-30,40.41298096613584
2019-01-27,34.510817471779866
2019-02-03,19.13946323400859
2019-03-10,29.24270847554255
2019-04-14,31.376762973661208
2019-07-28,23.907572230245904
2019-08-04,15.938381486830604
2019-08-18,30.30973572460188
2019-09-08,13.304326988711946
2019-09-29,15.938381486830604
2019-11-10,83.96001643039034
2019-12-08,12.737299739652617
2019-12-22,13.804326988711946
2020-01-05,18.072435984949262
2020-01-12,18.072435984949262
2020-01-26,18.572435984949262
2020-02-16,13.804326988711946
2020-03-08,12.237299739652617
2020-03-22,13.804326988711946
2020-03-29,12.237299739652617
2020-04-12,37.71189921895785
2020-04-26,22.34054498118658
2020-05-03,28.67568122648322
2020-05-17,30.80973572460188
2020-07-12,14.371354237771275
2020-08-02,22.34054498118658
2020-08-16,15.438381486830604
2020-08-23,22.84054498118658
2020-09-06,26.041626728364562
2020-09-20,36.144871969898524
2020-10-04,26.041626728364562
2020-10-25,18.572435984949262
2020-12-20,13.804326988711946
2020-12-27,29.24270847554255
2021-01-10,13.804326988711946
2021-01-24,28.17568122648322
2021-02-14,14.871354237771275
2021-02-28,15.938381486830604
2021-03-07,23.907572230245904
2021-03-28,15.938381486830604
2021-04-04,15.938381486830604
2021-04-18,32.94379022272054
2021-05-02,14.871354237771275
2021-05-23,65.38758044544107
2021-06-06,20.20649048306792
2021-06-20,46.748117211432486
2021-07-04,26.041626728364562
2021-07-18,18.072435984949262
2021-07-25,19.13946323400859
2021-08-01,27.60865397742389
2021-08-08,13.804326988711946
2021-09-05,36.144871969898524
2021-09-12,24.974599479305233
2021-09-19,18.072435984949262
2021-09-26,21.27351773212725
2021-10-03,68.02163494355973
2021-10-10,14.371354237771275
2021-10-24,34.010817471779866
2021-11-07,32.94379022272054
2021-11-14,23.907572230245904
2021-12-19,22.84054498118658
2021-12-26,24.974599479305233
2022-01-02,27.217307954847787
2022-01-16,24.94919895861047
2022-01-23,28.351362452966445
2022-01-30,35.15568944167839
2022-02-06,52.16650691345826
2022-02-27,26.08325345672913
2022-03-06,113.40544981186578
2022-03-20,19.278926468017183
2022-04-03,20.41298096613584
2022-04-10,21.5470354642545
2022-04-17,28.351362452966445
2022-05-01,26.08325345672913
2022-05-15,29.485416951085103
2022-05-22,37.42379843791571
2022-06-05,14.742708475542551
2022-06-12,22.681089962373157
2022-06-19,57.83677940405155
2022-06-26,39.69190743415302
2022-07-03,32.887580445441074
2022-07-10,22.681089962373157
2022-08-07,28.351362452966445
2022-08-21,15.876762973661208
2022-09-11,19.278926468017183
2022-09-18,57.83677940405155
2022-09-25,48.76434341910228
2022-10-23,18.144871969898524
2022-10-30,47.630288920983624
2022-11-06,13.608653977423893
2022-12-04,32.887580445441074
