,MVT_GT_Austin TX
2017-01-01,35.0
2017-01-08,64.0
2017-01-15,46.0
2017-01-29,26.0
2017-03-05,38.0
2017-04-02,18.0
2017-05-07,24.0
2017-05-21,100.0
2017-05-28,24.0
2017-06-04,59.0
2017-06-11,36.0
2017-07-09,39.0
2017-07-30,34.0
2017-08-06,37.0
2017-09-10,22.0
2017-09-24,27.0
2017-10-01,31.0
2017-10-15,30.0
2017-10-29,19.0
2017-11-26,22.0
2017-12-10,23.0
2018-01-14,29.694287387276326
2018-01-21,36.867859234095405
2018-02-04,22.020715540457246
2018-03-04,83.98367824936093
2018-04-22,20.995919562340234
2018-05-06,30.219083365393338
2018-05-13,25.09510347480828
2018-05-27,28.169491409159313
2018-06-03,20.995919562340234
2018-06-17,17.921531627989197
2018-07-08,39.94224716844644
2018-07-15,41.99183912468047
2018-08-19,61.96296270890369
2018-09-16,26.11989945292529
2018-10-21,39.44224716844644
2018-10-28,28.169491409159313
2018-11-04,31.74387934351035
2018-11-11,17.921531627989197
2018-12-02,26.11989945292529
2018-12-09,86.03327020559496
2018-12-16,30.719083365393338
2018-12-23,61.96296270890369
2019-01-27,53.76459488396759
2019-02-17,27.1446954310423
2019-02-24,30.719083365393338
2019-03-03,30.219083365393338
2019-03-17,41.99183912468047
2019-03-31,31.24387934351035
2019-04-21,55.814186840201614
2019-04-28,28.169491409159313
2019-05-05,56.83898281831863
2019-05-19,19.97112358422322
2019-06-16,43.01663510279748
2019-06-23,55.814186840201614
2019-06-30,34.31826727786138
2019-07-07,27.1446954310423
2019-07-14,18.94632760610621
2019-07-28,24.570307496691267
2019-08-11,20.995919562340234
2019-08-18,17.421531627989197
2019-09-15,37.89265521221242
2019-10-13,72.2109224900738
2019-12-08,25.09510347480828
2019-12-22,87.05806618371196
2020-01-05,16.896735649872184
2020-01-26,23.045511518574255
2020-02-09,18.94632760610621
2020-04-12,32.768675321627356
2020-05-17,45.566227059031505
2020-07-12,50.19020694961656
2020-08-02,24.070307496691267
2020-08-23,14.847143693638163
2020-09-06,19.97112358422322
2020-09-20,14.847143693638163
2020-09-27,34.31826727786138
2020-10-04,18.94632760610621
2020-10-11,49.16541097149955
2020-10-25,72.7109224900738
2020-11-08,26.61989945292529
2020-11-15,20.995919562340234
2020-11-29,77.83490238065886
2021-01-03,20.995919562340234
2021-02-28,28.669491409159313
2021-03-21,29.194287387276326
2021-04-04,25.09510347480828
2021-04-11,65.03735064325471
2021-04-25,19.97112358422322
2021-05-02,34.31826727786138
2021-05-09,56.83898281831863
2021-06-06,16.396735649872184
2021-06-13,19.47112358422322
2021-06-27,41.99183912468047
2021-07-04,65.03735064325471
2021-08-08,36.867859234095405
2021-08-29,26.61989945292529
2021-10-03,44.04143108091449
2021-11-14,56.83898281831863
2021-12-12,17.921531627989197
2021-12-19,90.13245411806301
2021-12-26,37.89265521221242
2022-01-09,38.83490238065886
2022-01-16,37.785310424424836
2022-01-23,20.991839124680464
2022-02-06,27.289390862084606
2022-02-13,17.843063255978397
2022-02-27,19.942247168446443
2022-03-13,104.95919562340232
2022-03-20,55.62837368040323
2022-03-27,12.59510347480828
2022-04-03,19.942247168446443
2022-05-08,40.9340862931269
2022-05-15,51.43000585546714
2022-05-22,28.338982818318627
2022-06-05,18.892655212212418
2022-06-12,39.884494336892885
2022-06-19,37.785310424424836
2022-07-03,69.27306911144554
2022-07-10,53.529189767935186
2022-07-24,40.9340862931269
2022-08-07,49.330821942999094
2022-08-21,20.991839124680464
2022-09-11,37.785310424424836
2022-09-18,26.23979890585058
2022-10-02,46.18204607429702
2022-10-23,43.03327020559495
2022-11-06,24.140614993382535
2022-11-27,14.694287387276326
2022-12-18,34.63653455572277
2022-12-25,83.96735649872186
