,MVT_GT_Colorado Springs-Pueblo CO
2017-01-15,33.0
2017-03-05,27.0
2017-04-30,19.0
2017-05-28,25.0
2017-07-09,100.0
2017-08-13,26.0
2017-08-20,20.0
2017-09-03,20.0
2017-09-10,50.0
2017-09-24,30.0
2017-10-01,44.0
2017-11-19,57.0
2017-12-24,77.0
2017-12-31,18.0
2018-01-07,52.707470541024236
2018-01-28,41.96597643281939
2018-02-04,16.967028944023216
2018-02-18,29.014906761182658
2018-03-18,23.692563779841585
2018-04-22,35.24044159700102
2018-05-20,23.192563779841585
2018-06-03,30.82129047013725
2018-07-01,18.773412652977807
2018-07-29,18.273412652977807
2018-08-05,29.014906761182658
2018-08-19,16.967028944023216
2018-09-02,23.192563779841585
2018-09-30,51.304278686546944
2018-10-21,26.805331197750768
2018-11-11,35.24044159700102
2018-11-18,24.998947488796176
2018-11-25,23.192563779841585
2018-12-09,33.93405788804643
2019-01-27,22.289371925364286
2019-02-03,16.06383708954592
2019-02-24,18.273412652977807
2019-05-12,28.61171490670536
2019-05-19,51.304278686546944
2019-06-09,42.86916828729669
2019-07-14,62.94896464922908
2019-07-21,52.207470541024236
2019-08-04,18.273412652977807
2019-09-15,29.91809861565995
2019-10-06,37.95001716043291
2019-10-20,24.09575563431888
2019-11-10,16.06383708954592
2019-11-24,48.19151126863776
2019-12-01,21.886180070886994
2019-12-08,24.09575563431888
2019-12-15,27.208523052228063
2019-12-22,18.773412652977807
2019-12-29,17.87022079850051
2020-01-05,54.013854249978834
2020-01-26,53.110662395501535
2020-03-15,56.72342981341072
2020-04-12,19.676604507455103
2020-05-03,60.7393890857972
2020-05-24,30.32129047013725
2020-06-14,27.708523052228063
2020-07-12,19.176604507455103
2020-08-16,29.014906761182658
2020-08-30,80.81918544772961
2020-09-13,16.967028944023216
2020-10-11,22.289371925364286
2020-10-18,22.789371925364286
2020-12-13,28.11171490670536
2021-01-03,24.09575563431888
2021-01-17,24.09575563431888
2021-01-31,37.046825305955615
2021-02-07,29.91809861565995
2021-02-28,26.805331197750768
2021-03-21,45.98193570520587
2021-04-18,26.305331197750768
2021-07-04,50.90108683206965
2021-07-25,38.353209014910206
2021-08-08,18.773412652977807
2021-08-29,24.998947488796176
2021-09-12,30.82129047013725
2021-10-31,30.82129047013725
2021-11-28,29.014906761182658
2021-12-12,30.82129047013725
2021-12-19,18.773412652977807
2021-12-26,17.87022079850051
2022-01-02,34.674499485047455
2022-01-09,43.54472028354797
2022-01-23,15.321290470137248
2022-03-13,16.12767417909184
2022-03-20,19.353209014910206
2022-04-17,43.54472028354797
2022-04-24,15.321290470137248
2022-05-08,13.708523052228063
2022-06-19,37.90003432086582
2022-07-10,15.321290470137248
2022-07-24,34.674499485047455
2022-07-31,15.321290470137248
2022-08-07,53.22132479100307
2022-09-04,23.385127559683166
2022-09-11,41.12556915668419
2022-09-18,21.772360141773984
2022-10-23,20.1595927238648
2022-11-06,24.997894977592352
2022-11-13,14.514906761182656
2022-11-27,67.73623155218573
