,MVT_GT_Charlotte NC
2017-01-01,23.0
2017-01-15,23.0
2017-01-29,24.0
2017-02-05,23.0
2017-02-12,23.0
2017-02-26,15.0
2017-03-05,18.0
2017-03-12,30.0
2017-03-19,43.0
2017-03-26,24.0
2017-04-02,15.0
2017-04-30,23.0
2017-05-14,29.0
2017-06-04,39.0
2017-06-11,16.0
2017-06-25,62.0
2017-07-16,48.0
2017-07-23,34.0
2017-08-06,65.0
2017-08-20,33.0
2017-09-24,32.0
2017-10-15,18.0
2017-10-22,30.0
2017-11-05,15.0
2017-11-12,22.0
2017-11-19,46.0
2017-12-03,20.0
2017-12-31,42.0
2018-01-21,43.00161833057374
2018-02-18,23.091755036436275
2018-02-25,23.0
2018-03-11,76.0
2018-03-18,39.0
2018-03-25,20.137025680689256
2018-04-01,20.0
2018-04-08,20.0
2018-06-03,68.0
2018-06-10,32.0
2018-06-24,32.18310549022911
2018-07-01,46.09296878436658
2018-07-22,45.50161833057374
2018-08-05,31.455538521033887
2018-08-26,18.0
2018-09-02,57.36621098045823
2018-09-09,25.455538521033887
2018-09-23,28.682700907585676
2018-10-14,24.318917422988065
2018-10-28,40.63783484597613
2018-11-04,83.0
2018-11-11,42.0
2018-11-18,19.0
2018-11-25,30.409863294137466
2018-12-16,32.50080916528687
2018-12-23,45.0
2019-01-06,22.182296324942243
2019-01-13,22.0
2019-01-20,23.0
2019-02-03,53.86540181517135
2019-02-17,15.0
2019-03-31,25.0
2019-04-07,26.0
2019-04-14,31.0
2019-05-12,42.7283761344821
2019-05-19,24.0
2019-06-02,26.0
2019-06-16,64.77364677873508
2019-08-04,21.0
2019-08-25,65.0
2019-11-03,21.0
2019-11-10,39.22878071712553
2019-11-17,22.36418806724105
2019-12-01,40.13743026333269
2019-12-08,21.0
2019-12-15,19.0
2019-12-29,68.22878071712553
2020-01-05,21.773242196091644
2020-02-09,30.637430263332693
2020-02-16,25.86418806724105
2020-02-23,14.0
2020-03-01,31.0
2020-03-08,68.27405136137851
2020-03-15,16.455133938390453
2020-03-29,23.27364677873508
2020-04-05,22.0
2020-04-19,13.0
2020-04-26,30.0
2020-05-03,48.0
2020-05-31,45.865806397814794
2020-06-28,29.728376134482097
2020-07-12,40.0
2020-07-19,53.13904859390644
2020-08-09,26.455538521033887
2020-08-16,18.682296324942243
2020-09-27,38.0
2020-11-01,27.591755036436275
2020-11-15,45.13743026333269
2020-11-22,20.0
2020-11-29,19.0
2020-12-06,23.182700907585676
2020-12-20,38.18351007287255
2020-12-27,36.0
2021-01-03,56.502022913217175
2021-01-24,17.0
2021-02-14,35.68310549022911
2021-03-21,46.91067245942434
2021-04-25,15.0
2021-05-09,39.0
2021-05-30,47.50161833057374
2021-06-20,23.409863294137466
2021-07-04,32.81972658827493
2021-07-11,35.59215961907971
2021-07-25,54.0
2021-09-12,29.86499723252792
2021-09-19,59.45756143425106
2021-09-26,39.546079809539854
2021-10-10,29.228376134482097
2021-10-17,26.04648439218329
2021-10-31,18.0
2021-11-07,35.09256420172315
2021-11-21,41.50161833057374
2021-11-28,51.638644011263
2021-12-12,21.0
2021-12-26,36.137025680689256
2018-01-07,44.91188620735465
2018-02-04,18.910267876780903
2018-07-15,31.911077042067774
2018-09-30,34.274860526665385
2018-10-07,30.729185299768968
2018-12-02,20.09215961907971
2018-12-09,28.365401815171353
2018-12-30,54.367020145745094
2019-02-24,27.183510072872547
2019-04-28,24.819726588274936
2019-07-14,59.094587114940325
2019-07-21,67.36782931103197
2019-07-28,26.00161833057374
2019-09-15,18.910267876780903
2019-09-22,37.820535753561806
2019-09-29,42.54810272275703
2019-10-27,74.45917976482481
2019-11-24,37.820535753561806
2020-02-02,30.729185299768968
2020-05-24,41.36621098045823
2020-07-05,23.63783484597613
2020-07-26,17.728376134482097
2020-08-23,34.274860526665385
2020-09-13,16.54648439218329
2020-09-20,35.456752268964195
2021-02-28,31.911077042067774
2021-03-07,43.72999446505584
2021-05-02,17.728376134482097
2021-05-16,50.82134491884868
2021-06-06,31.911077042067774
2021-08-22,20.09215961907971
2021-10-03,35.456752268964195
2021-10-24,21.274051361378515
2021-12-05,24.819726588274936
2022-01-09,118.18917422988065
2022-01-30,69.73161279562959
2022-03-20,33.09296878436658
2022-03-27,30.729185299768968
2022-04-03,14.182700907585676
2022-05-01,17.728376134482097
2022-05-08,39.002427495860616
2022-05-22,39.002427495860616
2022-05-29,15.364592649884484
2022-06-12,20.09215961907971
2022-06-19,28.365401815171353
2022-07-10,35.456752268964195
2022-07-17,23.63783484597613
2022-07-24,20.09215961907971
2022-08-14,21.274051361378515
2022-08-28,21.274051361378515
2022-09-04,20.09215961907971
2022-09-18,26.00161833057374
2022-09-25,36.638644011263
2022-10-16,16.54648439218329
2022-10-23,69.73161279562959
2022-10-30,28.365401815171353
2022-11-06,24.819726588274936
2022-11-13,18.910267876780903
2022-11-20,28.365401815171353
2022-11-27,28.365401815171353
2022-12-18,27.183510072872547
