,MVT_GT_Seattle-Tacoma WA
2017-01-01,66.0
2017-01-08,33.0
2017-01-15,34.0
2017-01-22,18.0
2017-02-05,43.0
2017-02-26,20.0
2017-03-05,20.0
2017-03-12,46.0
2017-03-26,12.0
2017-04-02,14.0
2017-04-09,67.0
2017-04-23,17.0
2017-05-07,37.0
2017-05-14,49.0
2017-05-21,100.0
2017-05-28,28.0
2017-06-04,56.0
2017-06-18,37.0
2017-06-25,42.0
2017-07-02,12.0
2017-07-09,20.0
2017-07-16,23.0
2017-07-30,35.0
2017-08-06,13.0
2017-08-13,53.0
2017-08-20,19.0
2017-08-27,17.0
2017-09-03,17.0
2017-09-10,48.0
2017-09-17,12.0
2017-09-24,25.0
2017-10-01,13.0
2017-10-15,20.0
2017-10-29,21.0
2017-11-12,19.0
2017-11-19,30.0
2017-11-26,46.0
2017-12-10,25.0
2017-12-17,19.0
2017-12-24,41.0
2017-12-31,11.0
2018-01-07,34.23169202009199
2018-01-14,52.03900127480568
2018-01-21,28.66828010540897
2018-02-04,15.158529786707552
2018-02-11,21.721941701390573
2018-02-18,23.370721169396706
2018-02-25,37.7633979774335
2018-03-04,19.07316223338444
2018-03-11,44.709736381451904
2018-03-25,32.96583904142123
2018-04-01,35.99754499876275
2018-04-08,32.96583904142123
2018-04-15,45.975589360122655
2018-04-29,12.126823829366042
2018-05-13,37.7633979774335
2018-05-27,36.880471488098124
2018-06-10,13.892676808036796
2018-06-17,26.902427126738218
2018-06-24,23.870721169396706
2018-07-01,26.01950063740284
2018-07-08,21.721941701390573
2018-07-22,45.09266287078728
2018-07-29,29.05120659474435
2018-08-05,29.05120659474435
2018-08-12,16.924382765378308
2018-08-19,24.753647658732085
2018-08-26,16.924382765378308
2018-09-02,27.785353616073593
2018-09-09,17.807309254713687
2018-09-23,26.01950063740284
2018-10-07,16.04145627604293
2018-10-14,45.975589360122655
2018-10-21,32.96583904142123
2018-10-28,19.95608872271982
2018-11-04,16.04145627604293
2018-11-11,30.317059573415104
