,MVT_GT_Colorado Springs-Pueblo CO
2017-01-29,37.0
2017-02-26,28.0
2017-03-26,75.0
2017-04-16,39.0
2017-06-04,31.0
2017-06-25,29.0
2017-08-06,35.0
2017-08-20,35.0
2017-08-27,26.0
2017-09-03,32.0
2017-10-15,32.0
2017-10-29,30.0
2017-11-12,58.0
2017-12-24,100.0
2018-01-14,49.425901569845514
2018-02-04,26.848464920782696
2018-02-18,55.96461989437692
2018-03-25,49.0
2018-04-01,43.35013403023686
2018-04-22,37.925901569845514
2018-06-10,38.0
2018-06-24,39.0
2018-07-08,76.0
2018-07-29,47.0
2018-08-19,40.0
2018-08-26,40.0
2018-11-18,39.50333821890834
2018-11-25,84.0
2018-12-09,47.0
2018-12-30,45.0
2019-01-20,26.0
2019-03-03,45.0
2019-03-10,50.12116230195674
2019-03-24,37.0
2019-04-14,83.0
2019-06-02,59.0
2019-07-21,64.43090889820802
2019-08-11,49.0
2019-09-15,45.0
2019-10-13,33.0
2019-11-24,30.425901569845514
2019-12-08,29.0
2020-01-12,47.11949319250257
2020-01-26,60.0
2020-02-23,27.0
2020-03-15,35.0
2020-04-05,29.69526073211122
2020-04-19,29.0
2020-05-03,44.0
2020-05-31,20.0
2020-06-07,33.925901569845514
2020-07-12,31.0
2020-07-26,59.698598951019555
2020-08-16,27.887183245314105
2020-08-30,47.425901569845514
2020-09-13,26.925901569845514
2020-11-15,68.0
2021-02-07,24.0
2021-04-18,39.0
2021-05-09,46.0
2021-08-08,39.0
2021-08-22,47.0
2021-09-05,36.69526073211122
2021-11-14,40.0
2018-02-25,60.010014656725005
2018-03-04,132.3297759097013
2018-03-11,72.31976125297629
2018-04-08,43.08411308687949
2018-05-27,38.46795811328526
2018-06-03,33.85180313969103
2018-06-17,41.54539476234808
2018-09-09,29.235648166096798
2018-11-04,107.71028271719874
2018-11-11,38.46795811328526
2018-12-02,43.08411308687949
2018-12-16,40.00667643781667
2019-02-10,50.77770470953654
2019-02-24,84.62950784922758
2019-04-28,33.85180313969103
2019-06-16,36.92923978875385
2019-07-28,40.00667643781667
2019-08-04,60.010014656725005
2019-09-01,26.158211517033976
2019-10-06,55.39385968313078
2019-11-03,50.77770470953654
2019-12-29,27.69692984156539
2020-01-05,36.92923978875385
2020-02-09,72.31976125297629
2020-05-24,32.31308481515962
2020-06-21,41.54539476234808
2020-06-28,40.00667643781667
2020-09-27,153.87183245314105
2020-10-04,33.85180313969103
2020-11-29,46.161549735942316
2020-12-13,63.08745130578783
2021-01-10,30.77436649062821
2021-01-31,50.77770470953654
2021-03-07,35.39052146422244
2021-07-11,33.85180313969103
2021-07-25,95.40053612094745
2021-09-12,72.31976125297629
2021-10-31,72.31976125297629
2021-11-07,123.09746596251284
2021-11-21,40.00667643781667
2022-02-20,41.54539476234808
2022-03-06,35.39052146422244
2022-03-13,27.69692984156539
2022-03-20,60.010014656725005
2022-05-01,20.003338218908336
2022-05-15,35.39052146422244
2022-07-24,30.77436649062821
2022-07-31,49.238986385005134
2022-08-21,35.39052146422244
2022-09-04,35.39052146422244
2022-09-11,47.700268060473725
2022-10-16,26.158211517033976
2022-11-13,80.01335287563334
2022-11-27,52.31642303406795
2022-12-11,29.235648166096798
