,MVT_GT_Phoenix AZ
2017-01-01,23.0
2017-01-08,22.0
2017-01-15,16.0
2017-01-22,59.0
2017-02-12,34.0
2017-02-19,22.0
2017-02-26,22.0
2017-03-12,49.0
2017-03-19,38.0
2017-03-26,16.0
2017-04-16,30.0
2017-04-23,32.0
2017-05-14,44.0
2017-05-21,40.0
2017-05-28,26.0
2017-06-11,57.0
2017-06-25,17.0
2017-07-02,19.0
2017-07-09,42.0
2017-07-16,55.0
2017-07-23,47.0
2017-07-30,29.0
2017-08-06,34.0
2017-08-13,57.0
2017-08-20,29.0
2017-09-03,32.0
2017-09-17,43.0
2017-09-24,33.0
2017-10-01,23.0
2017-10-15,27.0
2017-10-29,33.0
2017-11-05,39.0
2017-11-12,100.0
2017-11-19,18.0
2017-12-17,22.0
2017-12-24,41.0
2018-01-07,18.0
2018-01-14,44.77362086067269
2018-01-28,20.0
2018-02-11,29.829365367005753
2018-02-25,19.803193670836755
2018-03-11,29.775321417670227
2018-03-18,52.798091999844154
2018-03-25,32.71787635433964
2018-04-01,18.886810430336347
2018-04-08,69.80149311383923
2018-04-22,24.08021564550452
2018-04-29,27.940854379671872
2018-05-06,40.1900041011731
2018-05-13,28.996598886004932
2018-05-20,27.303193670836755
2018-05-27,24.0
2018-07-01,61.71277468334703
2018-07-08,53.0
2018-07-15,26.0
2018-07-22,24.0
2018-07-29,42.96532551884333
2018-08-05,23.0
2018-08-19,16.0
2018-08-26,51.0
2018-09-09,22.275321417670227
2018-09-16,44.0
2018-09-23,46.77532141767023
2018-09-30,28.0
2018-10-07,27.91298212650534
2018-10-14,22.0
2018-10-21,18.0
2018-10-28,27.52447113917146
2018-11-11,37.13596015183758
2018-11-25,42.88510987333881
2018-12-16,36.30149311383923
2018-12-23,53.32936536700575
2019-01-13,39.634259594840046
2019-01-27,28.4687266328384
2019-02-10,23.21957691133717
2019-02-24,47.32936536700575
2019-03-03,39.33106592400328
2019-03-10,34.88681043033635
2019-03-17,24.71957691133717
2019-04-14,31.0
2019-04-21,33.0
2019-04-28,34.38681043033635
2019-05-05,39.857237620172285
2019-05-12,37.02447113917146
2019-05-26,51.9948983290074
2019-07-21,26.496598886004932
2019-07-28,40.0
2019-08-18,27.329365367005753
2019-09-08,25.0
2019-09-29,19.85893817716982
2019-10-06,21.2474491645037
2019-10-20,29.21957691133717
2019-10-27,28.0
2019-11-03,26.2474491645037
2019-11-10,14.0
2019-11-17,24.0
2019-12-08,22.60808789867105
2019-12-15,30.829365367005753
2019-12-22,33.41298212650534
2019-12-29,32.60808789867105
2020-01-12,32.60638734167351
2020-01-19,23.996598886004932
2020-01-26,27.496598886004932
2020-02-02,44.050642835340454
2020-02-09,35.32936536700575
2020-02-23,27.496598886004932
2020-03-01,27.63596015183758
2020-03-08,24.163832405004108
2020-03-22,26.329365367005753
2020-04-05,49.2161757973421
2020-04-12,42.0
2020-04-19,22.35893817716982
