,MVT_GT_Philadelphia PA
2017-01-01,81.0
2017-01-08,60.0
2017-01-22,47.0
2017-02-12,38.0
2017-02-19,29.0
2017-02-26,16.0
2017-03-12,23.0
2017-03-19,20.0
2017-04-02,25.0
2017-04-16,50.0
2017-04-23,36.0
2017-05-07,39.0
2017-05-14,20.0
2017-05-28,59.0
2017-06-18,31.0
2017-07-02,53.0
2017-07-30,17.0
2017-08-06,17.0
2017-08-13,100.0
2017-08-20,62.0
2017-08-27,23.0
2017-09-03,29.0
2017-10-08,16.0
2017-10-15,28.0
2017-10-22,29.0
2017-10-29,37.0
2017-11-12,40.0
2017-11-26,35.0
2017-12-03,20.0
2017-12-10,19.0
2017-12-17,50.0
2017-12-24,29.0
2017-12-31,37.0
2018-01-07,39.895913722800344
2018-01-21,14.734877717381943
2018-01-28,32.77847486410937
2018-02-04,41.30027343747309
2018-02-11,24.708856148082027
2018-02-18,28.017575577427515
2018-02-25,15.187057574718315
2018-03-18,14.234877717381943
2018-03-25,31.326295006773
2018-04-01,32.77847486410937
2018-04-08,19.947956861400172
2018-04-29,17.091417289391057
2018-05-06,38.94373386546397
2018-05-13,66.96130944289149
2018-05-27,21.852316576072916
2018-06-03,27.065395720091143
2018-06-10,16.139237432054685
2018-06-17,56.03515115485503
2018-06-24,37.03937415079123
2018-07-01,47.96553243882769
2018-07-08,42.752453294809456
2018-07-29,37.9915540081276
2018-08-05,47.96553243882769
2018-08-12,33.230654721445745
2018-08-19,54.630791440182286
2018-09-02,22.304496433409284
2018-09-09,72.67438858690971
2018-09-16,27.065395720091143
2018-09-23,52.22643172550954
2018-09-30,28.969755434763886
2018-10-21,30.87411514943663
2018-10-28,31.326295006773
2018-11-11,29.921935292100258
2018-11-18,18.04359714672743
2018-11-25,19.947956861400172
2018-12-30,22.804496433409284
2019-01-06,54.130791440182286
2019-01-13,30.87411514943663
2019-01-20,29.921935292100258
2019-01-27,37.9915540081276
2019-02-03,26.11321586275477
2019-02-10,27.065395720091143
2019-02-17,37.9915540081276
2019-02-24,46.06117272415494
2019-03-03,90.21798573363714
2019-03-10,18.04359714672743
2019-03-17,18.9957770040638
2019-03-31,37.9915540081276
2019-04-14,42.252453294809456
2019-04-21,36.08719429345486
2019-05-05,22.304496433409284
2019-05-12,28.017575577427515
2019-05-26,37.03937415079123
2019-06-16,47.01335258149132
2019-06-23,17.091417289391057
2019-07-07,48.917712296164055
2019-07-14,56.03515115485503
2019-07-21,22.304496433409284
2019-07-28,39.395913722800344
2019-08-04,27.065395720091143
2019-08-11,49.86989215350043
2019-08-18,19.947956861400172
2019-09-01,52.22643172550954
2019-09-08,28.969755434763886
2019-09-15,27.065395720091143
2019-09-29,50.822072010836806
2019-10-06,50.822072010836806
2019-10-13,31.826295006773
2019-10-20,61.74823029887326
2019-11-03,20.900136718736544
2019-11-10,32.77847486410937
2019-11-17,23.75667629074566
2019-11-24,26.61321586275477
2019-12-01,52.22643172550954
2019-12-15,85.95708644695529
2019-12-22,47.96553243882769
2019-12-29,23.75667629074566
2020-01-05,41.30027343747309
2020-01-12,37.03937415079123
2020-01-19,48.417712296164055
2020-01-26,39.895913722800344
2020-02-02,23.75667629074566
2020-02-09,27.065395720091143
2020-02-16,44.1568130094822
2020-03-08,37.9915540081276
2020-03-22,47.01335258149132
2020-03-29,23.25667629074566
2020-04-05,19.447956861400172
2020-04-12,33.730654721445745
2020-04-26,20.900136718736544
2020-05-03,28.017575577427515
2020-05-10,11.87833814537283
2020-05-24,11.87833814537283
2020-05-31,23.75667629074566
2020-06-21,33.730654721445745
2020-07-05,26.11321586275477
2020-07-12,64.60476987088236
2020-07-26,27.065395720091143
2020-08-02,30.87411514943663
2020-08-09,28.969755434763886
2020-08-16,13.282697860045571
2020-08-23,18.04359714672743
2020-08-30,51.274251868173174
2020-09-06,38.94373386546397
2020-09-13,15.187057574718315
2020-09-20,52.22643172550954
2020-09-27,18.04359714672743
2020-10-11,17.091417289391057
2020-10-18,44.1568130094822
2020-11-08,20.900136718736544
2020-11-15,47.01335258149132
2020-11-22,44.1568130094822
2020-11-29,45.10899286681857
2020-12-06,57.93951086952777
2020-12-13,29.921935292100258
2020-12-20,57.93951086952777
2020-12-27,58.89169072686414
2021-01-03,42.752453294809456
2021-01-10,28.969755434763886
2021-01-17,26.11321586275477
2021-01-24,17.591417289391057
2021-02-07,27.065395720091143
2021-02-14,17.091417289391057
2021-02-28,38.94373386546397
2021-03-07,37.03937415079123
2021-03-14,57.93951086952777
2021-03-21,16.639237432054685
2021-03-28,84.05272673228254
2021-04-04,42.752453294809456
2021-04-25,24.708856148082027
2021-05-02,77.88746773092794
2021-05-16,47.96553243882769
2021-05-23,32.27847486410937
2021-05-30,31.326295006773
2021-06-06,18.04359714672743
2021-06-13,25.161036005418403
2021-06-20,14.234877717381943
2021-07-04,65.55694972821874
2021-07-11,62.70041015620963
2021-07-18,20.400136718736544
2021-07-25,43.20463315214583
2021-08-01,21.852316576072916
2021-08-08,66.00912958555512
2021-08-15,16.639237432054685
2021-08-22,52.22643172550954
2021-09-12,43.70463315214583
2021-09-19,41.80027343747309
2021-09-26,14.234877717381943
2021-10-03,45.60899286681857
2021-10-10,67.91348930022787
2021-10-17,66.96130944289149
2021-10-31,36.08719429345486
2021-11-14,56.03515115485503
2021-11-28,60.29605044153689
2021-12-05,51.774251868173174
2021-12-12,40.84809358013672
2021-12-26,36.58719429345486
2022-01-02,52.45286345101909
2022-01-09,46.122345448309886
2022-01-16,15.37411514943663
2022-01-23,61.49646059774652
2022-01-30,41.600546874946176
2022-02-13,30.74823029887326
2022-02-20,45.21798573363714
2022-02-27,31.652590013546
2022-03-06,47.93106487765537
2022-03-13,23.513352581491315
2022-03-20,52.45286345101909
2022-03-27,14.469755434763886
2022-04-03,42.50490658961892
2022-04-10,16.278474864109373
2022-04-17,19.895913722800344
2022-04-24,47.02670516298263
2022-05-01,26.226431725509546
2022-05-08,53.35722316569183
2022-05-15,11.756676290745657
2022-05-22,73.25313688849218
2022-05-29,28.03515115485503
2022-06-05,47.02670516298263
2022-06-12,28.03515115485503
2022-06-19,35.27002887223697
2022-06-26,53.35722316569183
2022-07-10,37.9831080162552
2022-07-17,65.1138994564375
2022-07-24,29.843870584200516
2022-07-31,53.35722316569183
2022-08-07,65.1138994564375
2022-08-14,54.26158288036457
2022-08-21,72.34877717381943
2022-09-04,17.182834578782114
2022-09-11,45.21798573363714
2022-09-18,73.25313688849218
2022-10-02,50.644144021673604
2022-10-09,72.34877717381943
2022-10-16,86.81853260858333
2022-10-23,47.02670516298263
2022-10-30,44.3136260189644
2022-11-06,56.9746620243828
2022-11-13,40.69618716027343
2022-11-20,51.54850373634635
2022-11-27,45.21798573363714
2022-12-04,74.15749660316492
2022-12-11,18.9915540081276
2022-12-18,40.69618716027343
2022-12-25,37.9831080162552
