,MVT_GT_Philadelphia PA
2017-01-01,42.0
2017-01-08,47.0
2017-01-15,25.0
2017-01-22,35.0
2017-01-29,13.0
2017-02-05,30.0
2017-02-12,31.0
2017-02-19,14.0
2017-02-26,34.0
2017-03-12,17.0
2017-04-02,34.0
2017-04-16,26.0
2017-04-23,52.0
2017-04-30,13.0
2017-05-07,33.0
2017-05-14,27.0
2017-05-21,26.0
2017-06-04,60.0
2017-06-18,33.0
2017-06-25,46.0
2017-07-02,36.0
2017-07-09,46.0
2017-07-16,25.0
2017-07-23,35.0
2017-07-30,33.0
2017-08-06,39.0
2017-09-03,56.0
2017-09-10,42.0
2017-10-22,20.0
2017-11-12,29.0
2017-11-19,18.0
2017-12-03,38.0
2017-12-10,27.0
2017-12-17,55.0
2017-12-24,100.0
2017-12-31,41.0
2018-01-07,36.92135097830359
2018-01-14,36.92135097830359
2018-01-21,26.942607470653975
2018-01-28,27.940481821418935
2018-02-11,26.942607470653975
2018-02-18,33.42772792600871
2018-02-25,25.44473311988901
2018-03-04,54.88308929207291
2018-03-25,37.41922532906855
2018-04-08,16.963863963004354
2018-04-15,34.42560227677367
2018-05-06,23.94898441835909
2018-05-13,39.41497403059848
2018-05-20,24.94685876912405
2018-05-27,19.95748701529924
2018-06-17,41.910722732128406
2018-07-01,41.910722732128406
2018-07-15,30.93410487371382
2018-07-22,21.953235716829163
2018-07-29,30.93410487371382
2018-08-05,35.92347662753863
2018-08-12,26.942607470653975
2018-08-19,24.94685876912405
2018-08-26,22.951110067594122
2018-09-09,24.94685876912405
2018-09-16,37.91922532906855
2018-09-23,28.938356172183894
2018-09-30,23.94898441835909
2018-10-21,15.96598961223939
2018-10-28,26.942607470653975
2018-11-11,12.972366559944504
2018-12-02,44.904345784423285
2018-12-09,16.963863963004354
2018-12-16,13.970240910709467
2018-12-30,25.94473311988901
2019-01-13,28.438356172183894
2019-01-20,23.94898441835909
2019-01-27,12.972366559944504
2019-02-03,32.92985357524374
2019-02-24,44.904345784423285
2019-03-03,49.8937175382481
2019-03-10,39.91497403059848
2019-03-24,25.94473311988901
2019-03-31,42.408597082893365
2019-04-14,24.94685876912405
2019-04-21,53.38521494130795
2019-04-28,27.940481821418935
2019-05-05,49.8937175382481
2019-05-12,31.93197922447878
2019-05-19,24.94685876912405
2019-05-26,38.91709967983351
2019-06-02,18.459612664534276
2019-06-23,29.936230522948858
2019-06-30,25.94473311988901
2019-07-07,47.89796883671818
2019-07-14,13.970240910709467
2019-08-04,27.940481821418935
2019-08-11,32.92985357524374
2019-08-18,40.91284838136344
2019-08-25,12.972366559944504
2019-09-01,37.91922532906855
2019-09-15,26.942607470653975
2019-09-29,11.974492209179544
2019-10-06,21.953235716829163
2019-10-13,63.36395844895756
2019-10-20,32.92985357524374
2019-10-27,18.959612664534276
2019-11-03,44.904345784423285
2019-11-10,33.92772792600871
2019-11-17,21.953235716829163
2019-11-24,12.972366559944504
2019-12-01,47.39796883671818
2019-12-15,40.41284838136344
2019-12-22,56.87883799360283
2020-01-05,39.91497403059848
2020-01-12,39.91497403059848
2020-01-19,58.874586695132756
2020-01-26,14.968115261474429
2020-02-09,19.95748701529924
2020-02-16,52.88734059054298
2020-02-23,54.88308929207291
2020-03-01,18.959612664534276
2020-03-08,25.94473311988901
2020-03-15,18.459612664534276
2020-03-22,33.42772792600871
2020-03-29,24.44685876912405
2020-04-12,18.959612664534276
2020-04-19,14.968115261474429
2020-04-26,25.94473311988901
2020-05-03,23.94898441835909
2020-05-10,16.963863963004354
2020-05-17,17.961738313769317
2020-05-24,13.970240910709467
2020-05-31,32.92985357524374
2020-06-07,23.94898441835909
2020-06-21,20.955361366064203
2020-06-28,24.94685876912405
2020-07-19,33.92772792600871
2020-07-26,21.953235716829163
2020-08-02,61.86820974742764
2020-08-09,32.92985357524374
2020-08-16,21.953235716829163
2020-08-23,54.38308929207291
2020-08-30,14.968115261474429
2020-09-06,16.963863963004354
2020-09-20,42.908597082893365
2020-09-27,17.961738313769317
2020-10-04,29.436230522948858
2020-10-11,22.951110067594122
2020-10-18,35.92347662753863
2020-10-25,22.951110067594122
2020-11-01,16.463863963004354
2020-11-08,22.951110067594122
2020-11-15,43.906471433658325
2020-11-22,37.91922532906855
2020-11-29,57.87671234436779
2020-12-06,36.92135097830359
2020-12-13,32.92985357524374
2020-12-20,38.91709967983351
2020-12-27,64.86183279972252
2021-01-03,29.936230522948858
2021-01-17,14.968115261474429
2021-02-07,23.94898441835909
2021-02-14,36.92135097830359
2021-02-28,16.963863963004354
2021-03-07,11.974492209179544
2021-03-14,24.94685876912405
2021-03-21,60.87033539666268
2021-03-28,36.92135097830359
2021-04-04,45.902220135188244
2021-04-11,71.84695325507727
2021-04-18,31.93197922447878
2021-04-25,21.953235716829163
2021-05-02,39.91497403059848
2021-05-09,40.91284838136344
2021-05-16,40.91284838136344
2021-05-23,64.86183279972252
2021-05-30,13.970240910709467
2021-06-06,16.963863963004354
2021-06-13,19.95748701529924
2021-06-20,33.92772792600871
2021-06-27,18.959612664534276
2021-07-04,40.91284838136344
2021-07-11,50.39159188901306
2021-07-25,39.91497403059848
2021-08-01,31.43197922447878
2021-08-22,37.41922532906855
2021-09-05,36.92135097830359
2021-09-12,29.936230522948858
2021-09-19,61.36820974742764
2021-10-03,38.91709967983351
2021-10-10,23.94898441835909
2021-10-17,25.94473311988901
2021-10-31,31.93197922447878
2021-11-07,74.84057630737215
2021-11-14,12.972366559944504
2021-11-21,71.84695325507727
2021-11-28,31.93197922447878
2021-12-05,43.906471433658325
2021-12-12,46.40009448595321
2021-12-19,23.94898441835909
2022-01-02,80.65564482392384
2022-01-09,44.80869156884658
2022-01-16,70.6981578086246
2022-01-23,68.70666040556475
2022-01-30,47.79593767343635
2022-02-06,35.84695325507726
2022-02-13,30.868209747427642
2022-02-20,20.910722732128402
2022-02-27,35.84695325507726
2022-03-06,38.83419935966703
2022-03-13,27.88096364283787
2022-03-20,15.931979224478782
2022-03-27,34.85120455354733
2022-04-03,63.72791689791513
2022-04-10,26.885214941307947
2022-04-17,41.821445464256804
2022-04-24,46.80018897190642
2022-05-01,44.80869156884658
2022-05-08,52.77468118108597
2022-05-15,25.88946623977802
2022-05-22,55.76192728567574
2022-05-29,33.855455852017414
2022-06-05,33.855455852017414
2022-06-12,44.80869156884658
2022-06-19,34.85120455354733
2022-06-26,34.85120455354733
2022-07-10,19.91497403059848
2022-07-17,34.85120455354733
2022-07-24,29.872461045897715
2022-07-31,42.81719416578673
2022-08-14,38.83419935966703
2022-08-21,51.77893247955604
2022-08-28,49.787435076496195
2022-09-11,44.80869156884658
2022-09-18,99.57487015299239
2022-09-25,19.91497403059848
2022-10-02,50.78318377802612
2022-10-09,53.77042988261589
2022-10-16,37.838450658137106
2022-10-23,28.876712344367792
2022-10-30,34.85120455354733
2022-11-06,49.787435076496195
2022-11-13,36.842701956607186
2022-11-20,64.72366559944506
2022-11-27,40.82569676272688
2022-12-04,48.79168637496627
2022-12-11,33.855455852017414
2022-12-18,34.85120455354733
2022-12-25,43.81294286731665
